dataset_id,window,sensor_scope,comparison_feature_set,baseline_feature_set,candidate_feature_set,is_optical_proxy_feature_set,candidate_model_id,validation_scheme,same_sample_n,baseline_n_folds,candidate_n_folds,baseline_rmse,candidate_rmse,rmse_reduction,baseline_mae,candidate_mae,mae_reduction,baseline_r2,candidate_r2,r2_gain,baseline_bias_mean,candidate_bias_mean,bias_change_abs,underpowered,severe_fold_loss,secondary_rmse_reduction,secondary_mae_reduction,classification,classification_rank,comparison,primary_ranking_scope,selection_basis,ranking_score,rank
any_sensor_1d,1d,any_sensor,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,linear_regression,leave_one_year_out,297,18,18,2.370111148349822,2.3417648715571553,0.028346276792666547,1.745991439304445,1.717575888256047,0.02841555104839788,0.5787545569141415,0.5887704035945962,0.010015846680454743,0.0018272671991080996,-0.004869917402867553,0.003042650203759454,False,False,0.04584052703746888,0.030754593221114623,optical_marginal,2,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,1.9997165372320733,32
hls_3d,3d,hls,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_1,leave_one_year_out,144,9,9,2.0151169919865994,2.0072372953712234,0.00787969661537602,1.4935761635294567,1.4858472550595632,0.007728908469893492,0.4767210653910119,0.4808054115134336,0.0040843461224217,0.012970390667598246,0.006748676541039981,-0.0062217141265582645,False,False,0.01286118375424028,0.01583585723488823,optical_marginal,2,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,1.9999212030338462,33
any_sensor_1d,1d,any_sensor,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_10,leave_one_year_out,297,18,18,2.370111148349822,2.3627913625993955,0.007319785750426355,1.745991439304445,1.7114504594949014,0.034540979809543515,0.5787545569141415,0.5813524646194073,0.0025979077052658006,0.0018272671991080996,-0.0008074516675114901,-0.0010198155315966095,False,False,0.013786635068180786,0.027261485767385185,optical_marginal,2,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,1.9999268021424956,34
any_sensor_7d,7d,any_sensor,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_1,leave_one_year_out,420,20,20,2.34449918257329,2.341291015948872,0.0032081666244181406,1.763050043011407,1.7551748273503134,0.007875215661093726,0.6045195518930306,0.6056011467219926,0.0010815948289619737,0.007856300920202586,-0.002764864824602897,-0.005091436095599689,False,False,-0.013352676203501446,-0.0028951407784563177,optical_marginal,2,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,1.9999679183337558,35
any_sensor_7d,7d,any_sensor,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_0.1,leave_one_year_out,420,20,20,2.34449918257329,2.341361300059048,0.003137882514242296,1.763050043011407,1.7569945221409855,0.006055520870421605,0.6045195518930306,0.6055774671466332,0.0010579152536025482,0.007856300920202586,-0.003146549842643314,-0.004709751077559272,False,False,-0.013660949549751056,-0.0047477589945015275,optical_marginal,2,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,1.9999686211748575,36
any_sensor_7d,7d,any_sensor,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,linear_regression,leave_one_year_out,420,20,20,2.34449918257329,2.3413971814602585,0.003102001113031605,1.763050043011407,1.7572623062070445,0.00578773680436262,0.6045195518930306,0.6055653779901322,0.0010458260971015765,0.007856300920202586,-0.0031899896839715216,-0.0046663112362310645,False,False,-0.013734980007277464,-0.0050038261011682295,optical_marginal,2,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,1.9999689799888696,37
hls_3d,3d,hls,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_0.1,leave_one_year_out,144,9,9,2.0151169919865994,2.0126562853932217,0.002460706593377715,1.4935761635294567,1.4846037713902818,0.00897239213917489,0.4767210653910119,0.47799826145305735,0.0012771960620454603,0.012970390667598246,0.0054764633588337336,-0.007493927308764512,False,False,0.0007792337914360736,0.0033712383035831017,optical_marginal,2,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,1.9999753929340662,38
hls_3d,3d,hls,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,linear_regression,leave_one_year_out,144,9,9,2.0151169919865994,2.0135139189083295,0.001603073078269901,1.4935761635294567,1.4846718272965558,0.008904336232900878,0.4767210653910119,0.4775532956899139,0.0008322302989020036,0.012970390667598246,0.005330708676795032,-0.0076396819908032135,False,False,-0.0013613218522352533,0.0015504951464480055,optical_marginal,2,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,1.9999839692692174,39
any_sensor_0d,0d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,ridge_alpha_1,leave_one_year_out,76,14,14,2.17759778043745,2.176745466464749,0.0008523139727008022,1.5657523056902265,1.595105651097805,-0.0293533454075785,0.7183303311559159,0.7185507795918789,0.00022044843596291663,0.05147850333818258,0.06317044558476514,0.011691942246582564,False,False,-0.1349703502103221,-0.12271477872641112,optical_marginal,2,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,1.999991476860273,40
any_sensor_7d,7d,any_sensor,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_10,leave_one_year_out,420,20,20,2.34449918257329,2.3566309799789975,-0.012131797405707356,1.763050043011407,1.7657623260260062,-0.0027122830145991372,0.6045195518930306,0.6004160723624821,-0.0041034795305485705,0.007856300920202586,0.0003363048980872138,-0.007519996022115372,False,False,-0.03165124917946294,-0.016377242527990443,optical_no_improvement,3,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,3.000121317974057,41
hls_3d,3d,hls,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_10,leave_one_year_out,144,9,9,2.0151169919865994,2.0319266426018645,-0.01680965061526507,1.4935761635294567,1.5256371388000045,-0.03206097527054785,0.4767210653910119,0.4679545036578927,-0.008766561733119183,0.012970390667598246,0.015051601904815371,0.0020812112372171256,False,False,-0.048763553710574836,-0.006799243108182029,optical_no_improvement,3,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,3.000168096506153,42
any_sensor_0d,0d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,ridge_alpha_0.1,leave_one_year_out,76,14,14,2.17759778043745,2.1956938858288035,-0.018096105391353756,1.5657523056902265,1.6240558154455067,-0.0583035097552802,0.7183303311559159,0.7136294603866052,-0.004700870769310694,0.05147850333818258,0.06961623058030787,0.01813772724212529,False,False,-0.1324850736715204,-0.1296597470138079,optical_no_improvement,3,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,3.0001809610539136,43
any_sensor_0d,0d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,linear_regression,leave_one_year_out,76,14,14,2.17759778043745,2.2003586882025177,-0.022760907765067895,1.5657523056902265,1.6308029199285847,-0.06505061423835823,0.7183303311559159,0.7124113661737561,-0.0059189649821598245,0.05147850333818258,0.07064019906965413,0.01916169573147155,False,False,-0.1343700669859289,-0.1354497632748224,optical_no_improvement,3,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,3.0002276090776507,44
landsat_3d,3d,landsat,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_1,leave_one_year_out,184,15,15,2.437606429324992,2.4652230516334064,-0.027616622308414218,1.7852949475167825,1.8043508799694206,-0.019055932452638036,0.6802090302272603,0.6729219026652669,-0.007287127561993456,-0.014814014391622063,-0.016794921145074557,0.001980906753452494,False,False,-0.03366854436729838,-0.04459229991415414,optical_no_improvement,3,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,3.000276166223084,45
landsat_3d,3d,landsat,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_0.1,leave_one_year_out,184,15,15,2.437606429324992,2.4682401412156274,-0.03063371189063524,1.7852949475167825,1.8136367584706856,-0.02834181095390309,0.6802090302272603,0.6721208167052047,-0.008088213522055576,-0.014814014391622063,-0.018852360677712007,0.004038346286089943,False,False,-0.04408933313493302,-0.05616385406561908,optical_no_improvement,3,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,3.0003063371189063,46
landsat_3d,3d,landsat,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,linear_regression,leave_one_year_out,184,15,15,2.437606429324992,2.46878113822844,-0.03117470890344798,1.7852949475167825,1.8148445568632214,-0.02954960934643891,0.6802090302272603,0.6719770696724002,-0.008231960554860085,-0.014814014391622063,-0.019094453750668563,0.0042804393590465,False,False,-0.04564908793779798,-0.05824664105701238,optical_no_improvement,3,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,3.0003117470890346,47
