dataset_id,window,sensor_scope,comparison_feature_set,baseline_feature_set,candidate_feature_set,is_optical_proxy_feature_set,candidate_model_id,validation_scheme,same_sample_n,baseline_n_folds,candidate_n_folds,baseline_rmse,candidate_rmse,rmse_reduction,baseline_mae,candidate_mae,mae_reduction,baseline_r2,candidate_r2,r2_gain,baseline_bias_mean,candidate_bias_mean,bias_change_abs,underpowered,severe_fold_loss,secondary_rmse_reduction,secondary_mae_reduction,classification,classification_rank,comparison
any_sensor_0d,0d,any_sensor,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_10,leave_one_year_out,188,18,18,2.3634854886754675,2.3120863657968376,0.05139912287862991,1.7163647242293743,1.713794460047542,0.0025702641818321492,0.5296926487012825,0.5499259305076589,0.020233281806376402,0.011128397025863074,0.007880445386370089,-0.0032479516394929853,False,False,0.019377986486959653,-0.018970496540671178,optical_marginal,2,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_10,river_year_groupkfold,188,5,5,2.3500483524643436,2.330670365977384,0.019377986486959653,1.7255133519215258,1.744483848462197,-0.018970496540671178,0.5350251287094222,0.5426616765907136,0.007636547881291422,0.012580285053634562,0.029225979289531336,0.016645694235896773,False,False,0.019377986486959653,-0.018970496540671178,optical_marginal,2,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_100,leave_one_river_out,188,6,6,3.141984954248069,3.043585402803182,0.09839955144488677,2.4739412877780236,2.34007784019961,0.13386344757841373,0.16884104393595512,0.2200857205315233,0.051244676595568195,-0.18845028683646634,-0.10185631312113032,-0.08659397371533602,False,False,-0.3970158067438603,-0.3156125518083137,optical_marginal,2,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_100,leave_one_year_out,188,18,18,2.3634854886754675,2.6833240108136556,-0.3198385221381881,1.7163647242293743,1.9918057867178165,-0.27544106248844225,0.5296926487012825,0.39379136195422526,-0.13590128674705726,0.011128397025863074,-0.0005440610038418984,-0.010584336022021176,False,False,-0.3970158067438603,-0.3156125518083137,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_100,river_year_groupkfold,188,5,5,2.3500483524643436,2.747064159208204,-0.3970158067438603,1.7255133519215258,2.0411259037298395,-0.3156125518083137,0.5350251287094222,0.36464932989545096,-0.17037579881397125,0.012580285053634562,0.018110670960547297,0.005530385906912735,False,False,-0.3970158067438603,-0.3156125518083137,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,linear_regression,leave_one_river_out,76,6,6,3.1507210935759002,3.064999489234811,0.08572160434108911,2.6605875672147046,2.6081419954955023,0.05244557171920228,0.3933699010958308,0.42593000690729255,0.03256010581146174,-0.2509014075871811,-0.411367551047805,0.16046614346062388,False,False,-0.1343700669859289,-0.1354497632748224,optical_marginal,2,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,linear_regression,leave_one_year_out,76,14,14,2.17759778043745,2.2003586882025177,-0.022760907765067895,1.5657523056902265,1.6308029199285847,-0.06505061423835823,0.7183303311559159,0.7124113661737561,-0.0059189649821598245,0.05147850333818258,0.07064019906965413,0.01916169573147155,False,False,-0.1343700669859289,-0.1354497632748224,optical_no_improvement,3,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,linear_regression,river_year_groupkfold,76,5,5,2.09245870543708,2.226828772423009,-0.1343700669859289,1.5014540104421967,1.6369037737170191,-0.1354497632748224,0.7324420710157993,0.6969755428199417,-0.035466528195857605,-0.05636160561678244,0.027925815063879162,-0.028435790552903278,False,False,-0.1343700669859289,-0.1354497632748224,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,ridge_alpha_0.1,leave_one_river_out,76,6,6,3.1507210935759002,3.0634173034108967,0.08730379016500356,2.6605875672147046,2.6036399636675216,0.05694760354718298,0.3933699010958308,0.42652253618818126,0.033152635092350446,-0.2509014075871811,-0.414160114314656,0.1632587067274749,False,False,-0.1324850736715204,-0.1296597470138079,optical_marginal,2,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,ridge_alpha_0.1,leave_one_year_out,76,14,14,2.17759778043745,2.1956938858288035,-0.018096105391353756,1.5657523056902265,1.6240558154455067,-0.0583035097552802,0.7183303311559159,0.7136294603866052,-0.004700870769310694,0.05147850333818258,0.06961623058030787,0.01813772724212529,False,False,-0.1324850736715204,-0.1296597470138079,optical_no_improvement,3,candidate_minus_B0_F3_same_subset
