dataset_id,window,sensor_scope,comparison_feature_set,feature_set,model_id,validation_scheme,sensor,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_river_out,Landsat,97,6,,3.287451887182021,2.6791059877328727,2.3811551218211564,0.4026330617779428,-0.15569773336423381,-0.642111498375594,0.6364332877778761,0.6431751214023018
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_river_out,Sentinel-2,36,6,,2.589766307418798,2.1863362709705534,1.833676807274811,0.12940896367546983,0.16863182954330067,-0.4465136307591453,0.4645385544982538,0.4968111459908719
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_year_out,HLS,19,7,,2.2701784410038095,1.54402386689702,1.0951706291410659,0.6632372829723243,-0.0012689132239331997,0.2563616144881369,0.8503730524647455,0.8204414241007244
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_year_out,Landsat,96,15,,2.3668325788301248,1.724230245557686,1.3974878135637225,0.6895823762825333,-0.00832997475928482,-0.16437979718332896,0.8413073221507615,0.8304329992205243
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_year_out,Sentinel-2,35,6,,2.3645608006330874,1.794377868061438,1.2912118445052618,0.2926921577005174,-0.044162657615699,-0.0990261524036784,0.5863566383341002,0.6174809908985971
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,river_year_groupkfold,HLS,19,4,,2.379209866048666,1.6442077730837137,0.8379700242017956,0.6301126158882576,-0.1625501013707578,-0.26352162036079996,0.8310663371353085,0.805699893410116
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,river_year_groupkfold,Landsat,97,5,,2.397223457401556,1.7714047009730536,1.4011649562972082,0.68235691234043,0.024153300055766623,-0.25795289644660313,0.8308339871349737,0.8260897967556848
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,river_year_groupkfold,Sentinel-2,36,5,,2.663028929956884,2.0631825387723066,1.6730515943276916,0.07945545812156163,0.13464684545405722,0.2873495914223465,0.5435706056098991,0.5558759021090655
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_river_out,HLS,19,6,,2.8565394815585385,2.4981533470319386,2.5237830454362005,0.4668069538380345,-0.27186967088229974,-1.2075096104475378,0.7283897147014848,0.6948303349060388
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_river_out,Landsat,97,6,,3.3871849125577422,2.784735776688883,2.4954243446256754,0.36583804515142615,-0.23465455012924172,-0.9754186407013563,0.6174160424867782,0.6081414205763527
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_river_out,Sentinel-2,36,6,,2.424514320904736,2.08157580795172,1.9914235601922647,0.23696836177833291,-0.022642889849975756,-0.7325153743915767,0.453340201979177,0.5118112462336418
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_year_out,HLS,19,7,,2.1954501590759596,1.458376795554583,0.9944153654773249,0.6850430623045191,-0.2579200742303522,-0.05917059639446798,0.8802107034284208,0.8315709430466625
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_year_out,Landsat,96,15,,2.501934711758752,1.8420312684096658,1.4729106568170187,0.6531327973510863,0.03343135286225,-0.401637762694957,0.8294091013122685,0.8138422730492579
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_year_out,Sentinel-2,35,6,,2.1220526328840235,1.6508293331275055,1.1309648219468613,0.4303346490440788,-0.02503858487038398,-0.21142501743512554,0.5593220393855858,0.6646636501471306
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,river_year_groupkfold,HLS,19,4,,2.3747529655283177,1.570194940412841,0.9871996025282765,0.6314971151777666,-0.3956238799582043,-0.25281755590617294,0.8679246118551428,0.8035204426677574
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,river_year_groupkfold,Landsat,97,5,,2.515938491060149,1.864877321716523,1.3517457955902312,0.650117347504645,0.09200696581996823,-0.43518563119801357,0.8312548390362983,0.8153395195485725
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,river_year_groupkfold,Sentinel-2,36,5,,2.306453350726043,1.8073634598250012,1.5175826063479358,0.30947025820970153,0.044372522789116936,-0.1336764746580883,0.5072724974446158,0.6071269772068245
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,leave_one_river_out,HLS,19,6,,3.0203582613790037,2.4729577010909556,2.2297118705947447,0.40389751145880404,-0.6173683879581572,-1.0882547977695332,0.6871435501340514,0.6724679327186013
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,leave_one_river_out,Landsat,97,6,,3.7452148979318305,3.039134585912813,2.7250378567437075,0.2246891600658103,-0.062058119119279595,-0.9908135912767957,0.5167732557716145,0.48390617479824616
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,leave_one_river_out,Sentinel-2,36,6,,2.5490991479601988,2.122168106015891,1.9917250060281146,0.1565361108930451,-0.12020000143818153,-0.6343554028421652,0.3169005046203106,0.41522594268329976
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,leave_one_year_out,HLS,19,7,,2.525297372834602,1.9219970815145402,1.280475612063026,0.5832946574447042,-0.5761811677505326,-1.0030968604063002,0.8661694559161031,0.801919999813802
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,leave_one_year_out,Landsat,96,15,,3.1713532946633305,2.461514240406132,2.1603320582112553,0.44268524054750436,0.09777528397630891,-0.7698377007893629,0.7554420545489109,0.7332043782475911
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,leave_one_year_out,Sentinel-2,35,6,,2.23456184154126,1.8212649395710574,1.7114739563753467,0.3683270804756358,0.0031853974094454784,-0.5700252957060643,0.4842414951555146,0.608470071251534
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,river_year_groupkfold,HLS,19,4,,2.813139601276768,2.068205664796065,1.6765173290970372,0.48288565722973,-0.572203619582033,-0.9655184420153216,0.8152699336839511,0.7336715974307416
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,river_year_groupkfold,Landsat,97,5,,3.301208687910222,2.574513893964953,2.1842260626966654,0.3976230706970513,0.19207847713053813,-0.7428364109624117,0.7352808781014526,0.7089880243900754
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,river_year_groupkfold,Sentinel-2,36,5,,2.3252660477689844,1.9438810211889646,1.7089231358775017,0.2981596400524996,-0.07055254483624696,-0.7605330475139715,0.45102330145798875,0.5485038852602888
any_sensor_7d,7d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,HLS,147,6,,3.42535678111983,2.7478126535839116,2.3184443753593484,-0.5321895527584102,-0.2914294679086434,-1.0266993636828694,0.3737078174747012,0.3976600866274688
any_sensor_7d,7d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,Landsat,226,6,,3.472595177334731,2.7406019393746193,2.1564963296955026,0.3268389345559687,0.1054258687473438,-0.8937925405453142,0.6612361859767117,0.5909708153923395
any_sensor_7d,7d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,Sentinel-2,47,6,,2.514088702694378,2.107738386068902,1.7635534115912517,0.1394056078749326,-0.2675466875552592,-0.7872348983691762,0.41167967689515444,0.45531823953170525
any_sensor_7d,7d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,HLS,147,9,,2.2520121330381864,1.739244673362134,1.3643415950818945,0.33771896133575363,-0.269036677435862,-0.21705465054754525,0.7001715401577145,0.6886740826128303
any_sensor_7d,7d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,Landsat,225,16,,2.4649000038635953,1.8240438746481795,1.34513940610892,0.6620200152195598,0.2708967145496966,-0.05918272869483321,0.8428542489952939,0.8244029635210088
any_sensor_7d,7d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,Sentinel-2,47,7,,2.013510700684489,1.5455133881213927,1.2639945215767794,0.4479922149093699,-0.38535274691585386,-0.4656475858081537,0.5773923108813219,0.6852104497001105
any_sensor_7d,7d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,HLS,147,5,,2.2510730162615755,1.732031114220307,1.2701342382133634,0.33827120485415263,-0.25054151769863686,-0.15809138082731344,0.7026312255151512,0.6832488572528587
any_sensor_7d,7d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,Landsat,226,5,,2.4540513844158958,1.8203640621762889,1.4139463362944,0.6638152743799599,0.2931411928374512,-0.1101879291217005,0.8365251040804877,0.8259729416491829
any_sensor_7d,7d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,Sentinel-2,47,5,,2.044189322706206,1.5994451059349866,1.2752850068176826,0.43104286268191483,-0.4335393124597312,-0.530889455287574,0.5547268005803528,0.6764231318795267
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_river_out,HLS,147,6,,3.355703865937998,2.6929013319006248,2.235967592837456,-0.4705104857932909,-0.2003845338941799,-0.8846817271952752,0.3849086427314158,0.406201765739663
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_river_out,Landsat,226,6,,3.4666895729680554,2.7342785037149597,2.2868448214903303,0.32912658535326056,0.04522910388223112,-0.7891711851091836,0.6582397942142542,0.5928781596837494
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_river_out,Sentinel-2,47,6,,2.504446730955194,2.123663003409917,1.89110725795988,0.14599401105043874,-0.33794844645410077,-0.7281583133020497,0.37716102982964783,0.47132537601971103
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,HLS,147,9,,2.2053879513139343,1.6864143355083374,1.3435945711478117,0.36485795308400215,-0.1841420240140088,-0.05387029611552707,0.7027634666634005,0.6974018399802526
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,Landsat,225,16,,2.4933136856330607,1.848959859226467,1.3896414693930454,0.6541831004566137,0.2073504627237501,-0.0938838215790927,0.8312981899963766,0.81595113536294
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,Sentinel-2,47,7,,1.974894714758009,1.5398729926610832,1.1136706823655453,0.46896247145492287,-0.4451400480929476,-0.48562964674837517,0.5766984687292515,0.7050658945876224
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,river_year_groupkfold,HLS,147,5,,2.205966992411009,1.688052214642097,1.2900469459628514,0.3645243867123834,-0.1503741172489636,0.011317676287559308,0.7033963350157365,0.6932107332896414
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,river_year_groupkfold,Landsat,226,5,,2.5075777551901215,1.858650770169466,1.408463360466965,0.6489899989299623,0.2377449240602611,-0.08448310667727732,0.8230844883590539,0.8124532398753997
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,river_year_groupkfold,Sentinel-2,47,5,,2.026544552535055,1.5976091313398681,1.1603980628830612,0.44082257401440716,-0.4739255444884289,-0.5610341118405753,0.5317721893826876,0.6873593821451068
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_river_out,HLS,147,6,,3.353705918477743,2.6915376210659367,2.2402195798615807,-0.46875995703317663,-0.19990842258077568,-0.8839194218546673,0.38471405932756325,0.4062034527274924
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_river_out,Landsat,226,6,,3.466735561049481,2.7342579704036396,2.289672884299779,0.32910878601749205,0.045424754409521734,-0.7900731920925073,0.6583999067511793,0.5927142592651973
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_river_out,Sentinel-2,47,6,,2.5042246867054034,2.123372839269289,1.8868583888955976,0.14614543668119273,-0.33782221325150025,-0.7223021060414689,0.37716102982964783,0.4712613006841066
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,HLS,147,9,,2.2046591520939582,1.685791119280288,1.3437965821896243,0.36527766567370856,-0.1840147411393389,-0.061586676524289174,0.7028768162190429,0.6973658367944098
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,Landsat,225,16,,2.4937399211658713,1.8488689933423017,1.38628903027202,0.654064854565329,0.20730223082856866,-0.09425508467609411,0.8312233832687214,0.8159621996206745
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,Sentinel-2,47,7,,1.9744841374602082,1.5398699306564407,1.109224295184224,0.46918325212503464,-0.44491998665984434,-0.4871317640518136,0.5732292579688991,0.7051727951505871
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,river_year_groupkfold,HLS,147,5,,2.2051064655878516,1.6874380852162494,1.28861076674862,0.3650200760434409,-0.15022354095490012,0.007097936973107899,0.7033509951934795,0.6931654156019023
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,river_year_groupkfold,Landsat,226,5,,2.5080279099695844,1.858621052149455,1.4083533257492986,0.6488639625492435,0.23762855100332975,-0.08743737967216125,0.8230584960640986,0.8124673073976886
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,river_year_groupkfold,Sentinel-2,47,5,,2.026026250869842,1.5973845592828873,1.1543613057311086,0.44110856380790986,-0.4735619113295057,-0.5611439729971552,0.532176930638062,0.687499587793498
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_river_out,HLS,147,6,,3.3362136928061763,2.679512350407584,2.226183784647436,-0.4534784269753147,-0.19581379501841023,-0.8772512599589914,0.38381293036020747,0.40622558121609503
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_river_out,Landsat,226,6,,3.467188522038424,2.7342447046287823,2.2784305057659044,0.32893345830918386,0.04712358195590231,-0.7926108906184886,0.657950240048451,0.5912832950769994
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_river_out,Sentinel-2,47,6,,2.5023631186971027,2.1208210471852422,1.8506708760080244,0.1474144262810877,-0.33673352163372944,-0.6712893527275785,0.3805146002313219,0.47067457066923574
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,HLS,147,9,,2.198410013400666,1.6804527548006696,1.3379408608947472,0.3688708255410412,-0.18288984805308992,-0.049856407964199434,0.7032603155489657,0.6970153279573366
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,Landsat,225,16,,2.497788190468497,1.8489644568592052,1.3564409922680527,0.6529407795685864,0.2068642170947825,-0.0976401344561797,0.8319588071546844,0.8160291213531482
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,Sentinel-2,47,7,,1.971034365338304,1.5398871257608846,1.0707334476847512,0.4710364927482422,-0.4429387137027755,-0.5121207259997993,0.5724197754581501,0.7060718034132806
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,river_year_groupkfold,HLS,147,5,,2.1977887520354207,1.682952716749758,1.3061192627812908,0.3692274840058599,-0.14890789497205156,-0.03731272810956643,0.7020682560554615,0.6927260781816257
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,river_year_groupkfold,Landsat,226,5,,2.512390220861665,1.8584287521366691,1.3944071006656729,0.6476414110109292,0.23656823680799888,-0.0992970840244749,0.8242770148516074,0.8125474563464691
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,river_year_groupkfold,Sentinel-2,47,5,,2.021699619844226,1.5957826298515054,1.1026034210765188,0.44349306899512,-0.47033500664234285,-0.5633650303824078,0.5402139355662118,0.6886697957015132
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_river_out,HLS,147,6,,3.197755866929889,2.5851543105301276,2.117379048114719,-0.3353388302822451,-0.1682437274961325,-0.814249198103596,0.38512778520565744,0.4069003223328803
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_river_out,Landsat,226,6,,3.474129703980839,2.732076182875249,2.236166098859966,0.3262438684598358,0.059952616440420235,-0.7284478958588165,0.6493961757786312,0.5801992463014494
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_river_out,Sentinel-2,47,6,,2.4926608320304027,2.0998337608501547,1.8343386698627304,0.15401298363687155,-0.32922223132136763,-0.775917170506272,0.36409366929898707,0.46432749872144063
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,HLS,147,9,,2.1578349661295824,1.6670936075608418,1.342440531444408,0.391952759738595,-0.17361899294687688,-0.14699336974655353,0.7019586848183406,0.6918967525652931
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,Landsat,225,16,,2.5500805186704256,1.876789833948818,1.3706161234517498,0.6382569816141512,0.20264274804856552,-0.2237923484951816,0.8346829310188074,0.8145086629527762
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,Sentinel-2,47,7,,1.9536131811378834,1.5428498224461453,1.0841598958265246,0.4803457633048065,-0.42407903394548524,-0.6195455052408123,0.578779995185463,0.7107033165783173
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,river_year_groupkfold,HLS,147,5,,2.153378038987136,1.6667095096744682,1.3508483066256276,0.3944619632382861,-0.13933062382978867,-0.17955232471902427,0.7000959737872864,0.686566391621589
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,river_year_groupkfold,Landsat,226,5,,2.5722320625190696,1.895030931798327,1.3647107068204951,0.6306560680389021,0.22602887730015603,-0.2570508765258712,0.8256208165008012,0.8103816855451047
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,river_year_groupkfold,Sentinel-2,47,5,,2.0004034030625495,1.5910622377522936,1.185475846830209,0.45515560421406853,-0.4423461865361338,-0.6610294037726474,0.5406764970009255,0.6944723935923682
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_river_out,HLS,147,6,,2.7564517587192605,2.2615114591708223,1.9188850329228253,0.007794428018124799,-0.16887689074126414,-0.6454867792195094,0.3713709274692103,0.4131276942388093
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_river_out,Landsat,226,6,,3.575842887512046,2.76448866561105,2.283052687994445,0.28621481233130286,0.12292179577093677,-0.6677130234117279,0.6130464711294131,0.5390596289808475
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_river_out,Sentinel-2,47,6,,2.522405691524603,2.088162955249661,1.9292820099617565,0.13370223465745557,-0.3364013865302384,-0.37743154066055506,0.28863833526132177,0.4136627801291296
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_year_out,HLS,147,9,,2.1536907570201884,1.705250626677787,1.3229078944841781,0.3942860754840828,-0.17903687054424797,-0.283569598175486,0.6335276689178564,0.6420115110043216
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_year_out,Landsat,225,16,,2.981037292866113,2.2265840874985816,1.778302421268716,0.5056583654221011,0.21039396111786504,-0.5638228590087353,0.8068053083845667,0.7735041068828947
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_year_out,Sentinel-2,47,7,,2.0730847294175483,1.6847393124211074,1.3434044434294217,0.41484432144949845,-0.3595206182994647,-0.6519640495596812,0.46764961049550685,0.6705614046536653
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,river_year_groupkfold,HLS,147,5,,2.1584498275398087,1.7095739226773141,1.3911863924787848,0.3916061919475432,-0.17021286895445245,-0.27771601528461076,0.6225327620205585,0.6351446617136676
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,river_year_groupkfold,Landsat,226,5,,3.0382416281713125,2.276598957721717,1.7543837968092195,0.48470575353244527,0.21166055095446884,-0.5771328173408223,0.7937542628854894,0.760617926516739
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,river_year_groupkfold,Sentinel-2,47,5,,2.1143386374193365,1.7179297840733223,1.4701764280260115,0.39132367322189066,-0.3597972590506689,-0.7917800272951734,0.4442902580424673,0.6543757912385348
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,HLS,19,6,,3.0438843156096933,2.464730860163538,2.4400871235564585,0.3945750698082323,0.361341607405463,-0.0854182818874567,0.7292672926710047,0.6625620246184244
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,Landsat,115,6,,3.260450826700966,2.687739088548077,2.549425014187852,0.40436908757112133,-0.11125380543893038,-0.717008340602332,0.6490682961673006,0.6487177343929865
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,Sentinel-2,36,6,,2.5631273942556256,2.2588706161711527,2.2301100896885724,0.14722703627471267,-0.17197344813851442,-0.8740443936971793,0.4295276132891862,0.49295931360677114
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,HLS,19,7,,2.125790478500164,1.407473417703872,0.7793950407705328,0.7047125905989453,0.20142723096982848,0.36309715044128144,0.8837210153065003,0.8418561511471201
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,Landsat,114,15,,2.31819460296644,1.7218358707894827,1.3608534302733268,0.6981576068711423,-0.00193129709873269,-0.08729169175248153,0.8500635992476689,0.835736572063642
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,Sentinel-2,35,6,,2.152202121013878,1.6882057646962316,1.3744154477804784,0.4140323877903995,-0.10064466871231836,-0.3009212857551695,0.5863566383341002,0.6700005235657949
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,HLS,19,4,,2.131922613570702,1.3865103913471049,0.8191068349528905,0.7030065391653573,0.2417990457672092,0.3133217949803324,0.9021501526664173,0.8424033051020208
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,Landsat,115,5,,2.300178122926677,1.7234161693172618,1.4043717114704313,0.7035545037600173,0.033640901468823335,-0.18491403391936956,0.8545510196008903,0.839369755114584
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,Sentinel-2,36,5,,2.076617854689288,1.6144472299022383,1.3186167929861567,0.44023439971680944,-0.09051090081367594,-0.13373668267962113,0.5668683275174037,0.6798263441265102
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,HLS,19,6,,3.090526538242725,2.562061070883118,2.6766011737304636,0.3758787507020257,0.26600895463835883,-0.08410856294239011,0.708205421402528,0.6636800047661947
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,Landsat,115,6,,3.2841064756944895,2.7103832124318994,2.533993528356099,0.3956947351699349,-0.1084314326966959,-0.5435487258566121,0.6496483322750034,0.646763115017019
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,Sentinel-2,36,6,,2.577212860822516,2.2495394730270886,2.1722827775182285,0.1378285882766933,-0.16092777552798565,-0.8351625188277789,0.41768567729200157,0.4898064757039092
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,HLS,19,7,,2.247917603400161,1.4416449257031987,0.7956883164887358,0.6698093347283095,0.0808845418991433,0.2997071595160645,0.8714349237332223,0.8234322003049055
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,Landsat,114,15,,2.3578060576220183,1.7395080959704794,1.3124777743348872,0.6877541945857949,0.00811272381299927,-0.10316121871848738,0.8472160388971952,0.8293404438303916
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,Sentinel-2,35,6,,2.241610687156246,1.7426581234571659,1.3372348233679592,0.3643356155409523,-0.10508959669531673,-0.17080862612957226,0.5846757306274568,0.6456309249929119
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,HLS,19,4,,2.2969277364881995,1.4157716912594782,0.6804850471471084,0.6552544421188133,0.14272427434507726,0.3098161628577838,0.8696797677941824,0.8162700996214565
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,Landsat,115,5,,2.334327673254525,1.745927457258338,1.3774946540093946,0.6946868171054242,0.05819248666172222,-0.18526312003004008,0.8494569609951454,0.8336220363145823
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,Sentinel-2,36,5,,2.189961559648995,1.6962132219679544,1.49990415571281,0.3774617766619667,0.021533940506869593,-0.1588213689324358,0.5176985497899631,0.6488787889994234
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,HLS,19,6,,3.083241742116967,2.555549734037279,2.6961776970805635,0.378817562277702,0.25231760573546064,-0.09462826036524774,0.708205421402528,0.6645239650944236
