dataset_id,window,sensor_scope,comparison_feature_set,feature_set,model_id,validation_scheme,river,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_river_out,Yenisey,13,1,,3.142845605102273,2.9370563836069357,2.968443996636399,-0.5475408254592737,-2.9370563836069357,-2.968443996636399,0.8461538461538461,0.9067824350689515
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_river_out,Yukon,25,1,,2.157138880121981,1.6943223217720493,1.4069845762741933,0.5459821796641,-0.28900043010151355,-0.7128668893003032,0.818006986290715,0.7444833833525862
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_year_out,Kolyma,21,12,,2.6195129769702064,1.8848373723454774,1.6552084538020306,0.601094791529806,0.0003039285006895992,-0.1572091465186407,0.7305820826941302,0.7758951337413666
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_year_out,Lena,15,7,,4.701893275265016,3.975236101341705,4.070927596986303,0.26153707473952015,0.9393067214989036,0.9368997862277171,0.7274355004810266,0.6453562753397146
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_year_out,Mackenzie,30,15,,1.4628574361479592,1.156526752160714,1.046624000213928,-0.45578465248346545,0.003420741866728901,-0.3307099301839642,0.6430796776921889,0.5976015841352682
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_year_out,Ob,17,12,,3.3434282549475354,2.574220549418569,1.7688928560221928,-0.04320924208674559,0.030024539375006983,0.5600343765719238,0.4417181239175657,0.28224683549288326
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_year_out,Yenisey,13,8,,1.214966513648729,0.9359446580443355,0.6775596648666546,0.7687271573266272,-0.039801005378752516,0.15189158349046927,0.8296703296703297,0.8956428247110522
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_year_out,Yukon,24,12,,2.207711514297338,1.6615813828853596,1.4548069268765187,0.5431256475648287,-0.06175682161718752,-0.30156868375334644,0.8351457945334549,0.7372646420195776
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,river_year_groupkfold,Kolyma,21,5,,2.7470615516071932,2.0083365191962304,1.4482998350454492,0.5613022779566337,0.02786148540331093,0.005426769675756837,0.7175824015074019,0.7596097597412672
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,river_year_groupkfold,Lena,15,4,,4.818366120235484,4.01889115980829,4.466160126795368,0.2244982986599916,0.6851797702695873,0.09945016387298367,0.6452192031293627,0.5570688866094534
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,river_year_groupkfold,Mackenzie,30,5,,1.9490336675078836,1.3254964151363695,1.1217319459410262,-1.5842338536731875,-0.23011863728610413,-0.2263751882829026,0.5803293423602868,0.47952797525397606
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,river_year_groupkfold,Ob,17,5,,3.5572174107695096,2.6930914041204113,1.90583151179632,-0.1808866908068405,0.18164456390036623,0.8466551048350031,0.32515361899487477,0.1494493816362543
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,river_year_groupkfold,Yenisey,13,3,,1.5025773509087377,1.1823391179050142,1.2156882582941932,0.646271788358727,-0.566072305204909,-0.273601455535454,0.8131868131868131,0.8824349984531978
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,river_year_groupkfold,Yukon,25,5,,2.071313068103317,1.5737350723275743,1.2334738303228674,0.581391370866448,-0.053259882639925885,-0.6131436506265193,0.8337822856500374,0.7639543999042261
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_river_out,Kolyma,21,1,,3.2092927626382792,2.4514738311670756,1.7654230438089629,0.40124759367646023,2.094344568496002,1.7654230438089629,0.7487816363555497,0.811523083945601
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_river_out,Lena,15,1,,4.208033401358943,3.447057104796735,3.0747156166342897,0.4085180190321437,1.6953820980950551,2.0185620887981788,0.8704203654404422,0.7470946142368938
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_river_out,Mackenzie,30,1,,2.9830360920578056,2.738717153619999,2.757679034817745,-5.053550156335854,-2.575606446706219,-2.757679034817745,0.6726746940012066,0.6449364602039099
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_river_out,Ob,17,1,,4.335606127660145,3.8031795541054163,3.530625359093353,-0.7542320936303903,2.9493273338233474,3.530625359093353,0.48343594673200246,0.3678968411507251
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_river_out,Yenisey,13,1,,3.1343539914712357,2.929424207746448,2.9634598057132493,-0.5391895619814377,-2.929424207746448,-2.9634598057132493,0.8461538461538461,0.9080945148620007
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_river_out,Yukon,25,1,,2.12805815971269,1.6591195879496319,1.4177399881778205,0.5581410336588282,-0.32080430407953303,-0.7981382345665615,0.8353213392460688,0.7547219728335873
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_year_out,Kolyma,21,12,,2.6193117078389583,1.8802769088662183,1.635614426069628,0.6011560885884921,0.01828593015636611,-0.16078407076237333,0.7305820826941302,0.7758327615883336
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_year_out,Lena,15,7,,4.512464226421537,3.78339816841522,3.789426536644366,0.3198405978524683,0.8578818249553574,0.6658128875267995,0.748883230224939,0.6596093119918542
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_year_out,Mackenzie,30,15,,1.2191441008329706,1.0571051276932353,0.9366112351750653,-0.011121190654060698,-0.05214138984607279,-0.3345937036290878,0.6517579155572393,0.6774547729356509
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_year_out,Ob,17,12,,3.357501904936651,2.5700733672837224,1.770181699421812,-0.05201018586789541,-0.00481105603396598,0.57241081954243,0.4687120092680836,0.2668265723259824
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_year_out,Yenisey,13,8,,1.2648687345171843,0.9622842601936661,0.6733599651792819,0.7493389022497233,-0.07527480537635742,0.12556729498219976,0.8296703296703297,0.8875366878908796
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_year_out,Yukon,24,12,,2.210421299584234,1.6600175854600963,1.4181377459165174,0.5420034074702329,-0.06238062434009356,-0.3357748333764019,0.8273163027097038,0.7366408355440394
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,river_year_groupkfold,Kolyma,21,5,,2.747672490330476,2.017617986390518,1.5068450449027018,0.5611071259920086,0.04053413400622879,-0.003550525037582908,0.7299320986347939,0.7593689191219484
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,river_year_groupkfold,Lena,15,4,,4.770859120523434,4.054947430808275,4.440961889594084,0.23971513204548223,0.8422905374390567,1.257951809889592,0.6702415544972604,0.5797997883287114
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,river_year_groupkfold,Mackenzie,30,5,,1.5449511892792809,1.1614535721721524,1.1033208824573277,-0.6237630526084523,-0.19509017084996177,-0.2012577643533282,0.597908337010004,0.5684274717767331
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,river_year_groupkfold,Ob,17,5,,3.4319426987856025,2.640764123461241,1.8342297644525853,-0.0991765776801925,0.20337532426796395,0.8678777871156935,0.373006415752611,0.21109743017291538
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,river_year_groupkfold,Yenisey,13,3,,1.5269757933818164,1.2106576763228547,1.2610695587184972,0.6346910379856127,-0.6056796828642127,-0.3389950110491373,0.7967032967032966,0.8794084207019566
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,river_year_groupkfold,Yukon,25,5,,2.0794918792219113,1.584762648556302,1.2520457267865241,0.5780789982121821,-0.06754764324570267,-0.5651538446086741,0.838014683039124,0.7616467775497925
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_river_out,Kolyma,21,1,,3.13619012851177,2.374416016765598,1.680365539487525,0.42821420043844105,1.9756910162421544,1.680365539487525,0.7487816363555497,0.8117991740025738
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_river_out,Lena,15,1,,3.913007735512444,3.3012967032963734,2.838740941462447,0.48854836080395425,1.6159416515270304,2.2557746312643703,0.8704203654404422,0.767363055789129
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_river_out,Mackenzie,30,1,,3.0133547840425456,2.746734005724909,2.7669529122521417,-5.177228461372124,-2.699032108112079,-2.7669529122521417,0.617044964097038,0.6661252544771408
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_river_out,Ob,17,1,,4.170550522797135,3.6845259163528796,3.549054195391264,-0.6232080307407115,2.8725806580954725,3.549054195391264,0.5987734568660334,0.42566915747406797
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_river_out,Yenisey,13,1,,3.0545329264417806,2.8639485586431905,2.8809994698175974,-0.46179221262651926,-2.8639485586431905,-2.8809994698175974,0.8626373626373626,0.9166799584384641
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_river_out,Yukon,25,1,,2.102573373858483,1.6843733659154234,1.5160306976684446,0.568660722083843,-0.41048262584339024,-0.8164608871159325,0.868410991560745,0.7704780503984349
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,Kolyma,21,12,,2.6048739216475463,1.8547776903384898,1.4195140145812903,0.6055408685529806,0.1192005837060972,-0.03272515815814181,0.7546314928895776,0.7787633885536149
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,Lena,15,7,,4.094031994905056,3.392402378679178,3.4608157442257363,0.44013202430087317,0.6376981266157105,0.8333371253186144,0.7524578518489243,0.6908685599420693
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,Mackenzie,30,15,,1.1069180104449194,0.9506457435009381,0.8277346749736783,0.16646462325300537,-0.12192239403805555,-0.1710125081902656,0.6817979697054902,0.7037938466857224
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,Ob,17,12,,3.233727662976868,2.452736100978699,1.91390821301529,0.02412477390697687,0.04405893848348635,0.20518336928643954,0.4957058946186015,0.31644954716120444
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,Yenisey,13,8,,1.2658380784489467,0.9528802898626838,0.7813207268402742,0.7489545621025258,-0.24711645207154934,-0.12148271512534148,0.8296703296703297,0.8902246664932602
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,Yukon,24,12,,2.198861884788601,1.6552567620307694,1.3931265188503716,0.546781075538638,-0.05396083414320615,-0.4281106599507971,0.8416703710532474,0.7409226588910012
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,river_year_groupkfold,Kolyma,21,5,,2.7169848842039115,1.9897143692201926,1.599043816236596,0.5708560020109006,0.1256306176820178,0.009787180929869521,0.728632130516121,0.7620903248560543
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,river_year_groupkfold,Lena,15,4,,4.576127754406928,3.799195680063741,4.175696069250757,0.3005133297695699,0.7440298382358626,1.2038748563389294,0.707775081549107,0.5977121338290303
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,river_year_groupkfold,Mackenzie,30,5,,1.2624326586429266,1.0201304986546862,0.9761935738417371,-0.0842004201209483,-0.25945758576641825,-0.30287067734689055,0.6497552452806892,0.6447041610360927
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,river_year_groupkfold,Ob,17,5,,3.251619630308953,2.5274692582975304,1.7497279805767132,0.013296013530321393,0.2868221342688102,1.0902226919978837,0.47361998842272324,0.2988011087342784
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,river_year_groupkfold,Yenisey,13,3,,1.6873518193451527,1.3600155178005986,1.415634726645946,0.5539255895473507,-0.8832246905869433,-0.6837486117727121,0.7967032967032966,0.8745219652371231
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,river_year_groupkfold,Yukon,25,5,,2.097902951219716,1.5913034941584019,1.295927977286898,0.5705748519969056,-0.08185283400669703,-0.5216755090737308,0.8422470804282103,0.7565452317831005
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_river_out,Kolyma,21,1,,2.874524615335462,2.0052375885481184,1.5536376256613469,0.5196468286470646,1.3913414273591338,0.9259468856418414,0.7455317160588677,0.8101008638949663
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_river_out,Lena,15,1,,3.979822967948026,3.2314979819358234,2.5753209215591237,0.4709330044579405,1.9013992176634915,2.536134239445781,0.8114391086446832,0.7781511939315491
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_river_out,Mackenzie,30,1,,3.387753531801686,3.0900631139059467,3.1344201298460823,-6.80758538745512,-3.076650626149923,-3.1344201298460823,0.556297299041686,0.5845221998202704
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_river_out,Ob,17,1,,3.938751219971386,3.411096553455553,3.0129221958480645,-0.44778646003540956,2.7748200570028074,2.9671990744321155,0.6257673422165514,0.5204005735824382
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_river_out,Yenisey,13,1,,2.4922268021569955,2.3088859124210788,2.402671787313853,0.026869361147345838,-2.3088859124210788,-2.402671787313853,0.8571428571428571,0.9297858285877266
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_river_out,Yukon,25,1,,2.2622833253450882,1.8924914754694913,1.7709751664173452,0.5006435370685043,-0.6124629111186941,-1.083231503859527,0.7949211823502433,0.7459348597473289
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,Kolyma,21,12,,2.6601447479545035,1.8906623570890029,1.1363275160377428,0.5886238248492572,0.4624603499900167,0.2502579420360367,0.7474816682368769,0.779977937723712
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,Lena,15,7,,4.003850117147288,3.0474634059065084,2.452231089784984,0.4645255112818599,0.8219401694109837,0.42707061726434503,0.7613944059088879,0.6991789844330267
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,Mackenzie,30,15,,1.2733141579246308,1.0533370786605107,0.8887790464242236,-0.10297143508060835,-0.6179583006865849,-0.554650470917589,0.6255006830424716,0.6426713735422653
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,Ob,17,12,,3.133284337580207,2.4288450974086664,1.7286817958559375,0.08380688274072601,0.7188233500005553,0.8436117448810236,0.5263807643350992,0.40032033053560495
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,Yenisey,13,8,,1.421065448963903,1.0092070238834596,0.8573895722965332,0.6836089551429969,-0.832497803927165,-0.8573895722965332,0.8406593406593407,0.8961423772130321
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,Yukon,24,12,,2.3007655088840093,1.7894770876799984,1.2128652332507994,0.5037998974648938,-0.1236772834128797,-0.7704290034965569,0.7694650575675426,0.7142065143113491
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,river_year_groupkfold,Kolyma,21,5,,2.6712570741991053,1.914047055448558,1.1840070834088365,0.5851797308371234,0.4698214158997115,0.37137454632010325,0.7260321942787752,0.7747075694429661
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,river_year_groupkfold,Lena,15,4,,4.365857053023235,3.4376385529122317,2.6656952723697023,0.36331856592796385,0.9382057014157422,1.037481251409023,0.6630923112492897,0.6268320561848452
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,river_year_groupkfold,Mackenzie,30,5,,1.3451571288457398,1.1157706728184797,0.930529946594739,-0.2309464616821426,-0.8418884232648342,-0.8457633781728013,0.6591010399045895,0.6681319726841999
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,river_year_groupkfold,Ob,17,5,,3.227335249163246,2.4632945020982224,1.975877506434209,0.02797916927253563,0.9519045656190189,0.8018829995642971,0.5042948581392209,0.3676368410493465
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,river_year_groupkfold,Yenisey,13,3,,1.8705653196921335,1.5558303599340395,1.0502326761825245,0.4517965321494358,-1.3234830468903396,-1.0502326761825245,0.7967032967032966,0.87662185397745
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,river_year_groupkfold,Yukon,25,5,,2.2340296382290616,1.7488631295169283,1.2183864002580282,0.5130385889835982,-0.16781847373723927,-0.6673227658505603,0.7495191012673156,0.719192761240089
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_river_out,Kolyma,21,1,,3.157404114463236,2.3883680735011947,1.7745851686803267,0.42045262978593945,0.4712683555133649,-0.703992323367828,0.6928830072526182,0.7709183105319483
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_river_out,Lena,15,1,,5.132408976144769,3.686223934165083,2.9534448717407615,0.12011548702698327,3.058885050695688,1.7783922959679304,0.7596070950968951,0.7337489927340153
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_river_out,Mackenzie,30,1,,3.4421582028603614,3.2112960056556683,3.20413304473473,-7.060366376723815,-3.1507254654259778,-3.20413304473473,0.5344904449192519,0.45930150935466907
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_river_out,Ob,17,1,,4.362975249310962,3.849886344014065,3.4776749262262303,-0.7764496709377491,3.31927160182668,3.4776749262262303,0.6638041806650085,0.5531515559875176
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_river_out,Yenisey,13,1,,1.5982442234410648,1.173677966454111,0.7479558832055773,0.5997951855872494,-1.04121980989791,-0.7479558832055773,0.9065934065934067,0.9401169998959765
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_river_out,Yukon,25,1,,2.802042235292744,2.341562014710716,1.8231189293692873,0.23393425960802705,-1.1075174582206493,-1.3203926208370085,0.586379420087982,0.6200841551699082
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,Kolyma,21,12,,3.0870663291642733,2.330583994859415,1.866278816611362,0.4459862798669495,0.4258452302085325,-0.5854495750292985,0.6935329913119546,0.7522614505587782
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,Lena,15,7,,4.927502209461531,3.72613182863947,2.4757996596749603,0.18897018996755366,2.3235690946196876,1.3779227498107005,0.7006258383011362,0.6495379399299402
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,Mackenzie,30,15,,2.1854733548486935,1.9315276857704986,1.820019701545173,-2.249257732137348,-1.7866014576504512,-1.763630941756523,0.5327102935623185,0.4630268823191073
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,Ob,17,12,,3.611061801359849,2.9540654326010163,2.7570890005785484,-0.21690661450592508,2.1328893248971923,2.2411725776129483,0.5276077591237591,0.4584951330677746
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,Yenisey,13,8,,1.496506570356606,1.0625935768318688,0.7122889459063124,0.6491243114888685,-0.7621366962427595,-0.31030476818783104,0.8681318681318682,0.9115697450958342
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,Yukon,24,12,,2.6886198316329923,2.1679254178054883,1.826113222655219,0.32240385150108963,-0.5932322352640446,-1.0240568255321807,0.6167899670043954,0.6137269134609135
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,river_year_groupkfold,Kolyma,21,5,,3.0607595337262,2.3115920248021586,1.7850259264031383,0.45538823347020085,0.3518701132013587,-0.6255760001988326,0.7156324493293927,0.7603891897073722
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,river_year_groupkfold,Lena,15,4,,5.09034584951742,3.849460777549409,2.348704063264689,0.1344787350056088,2.4240620814849576,1.2908796205879192,0.6487938247533481,0.6270247724006304
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,river_year_groupkfold,Mackenzie,30,5,,2.1828070352673667,1.938093766139095,1.7819797310616265,-2.2413342544687342,-1.9052833863271534,-1.7819797310616265,0.569203396379453,0.5680186559260222
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,river_year_groupkfold,Ob,17,5,,3.803071604340763,3.126468220995772,2.873454237523309,-0.3497595660830868,2.3674409505969294,2.309531107583023,0.5705525767268558,0.4229268386516654
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,river_year_groupkfold,Yenisey,13,3,,1.5190491910057293,1.1148782441519864,0.7966943122681931,0.6384738656490722,-0.8240864416648322,-0.46463537084142814,0.7857142857142857,0.9098962375233663
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,river_year_groupkfold,Yukon,25,5,,2.6600846836734484,2.1393482298689896,1.2864560018921525,0.3095891443218771,-0.703507074025276,-1.1381283949781942,0.6102347508264694,0.6121598666071355
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,Kolyma,21,1,,3.1854497652803744,2.44759517477792,1.8579178463899533,0.4101112419101597,2.0490270194345426,1.8579178463899533,0.7780309190256885,0.8098273909280942
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,Lena,15,1,,3.611775923229069,2.963475698403999,2.941931218152666,0.5642626788173222,1.2946767146617024,2.5211124400488742,0.795353311336749,0.7892921211179542
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,Mackenzie,30,1,,3.056422977006705,2.837146368538909,2.8225664896282847,-5.355065643998142,-2.837146368538909,-2.8225664896282847,0.6604361534222895,0.7072354632890698
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,Ob,17,1,,4.274022067518059,3.770250774368144,3.747046575451016,-0.7047509049436649,3.1220094114153287,3.747046575451016,0.6503072379897495,0.46295736169280804
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,Yenisey,13,1,,3.557586870471794,3.4463805046276716,3.6257323698964257,-0.9829284748023355,-3.4463805046276716,-3.6257323698964257,0.8626373626373626,0.9418085468692154
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,Yukon,25,1,,2.0119730160660594,1.5127208770365834,0.9330106735810197,0.6050328376367576,-0.027602554058994356,-0.44817097400188644,0.8091574281135342,0.7805578053696733
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,Kolyma,21,12,,2.6122063953341774,1.8774372413909426,1.5425749283570163,0.6033170126962276,0.17010223873571054,-0.0017335587834459432,0.7494316204148863,0.7778420430465672
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,Lena,15,7,,3.7145501227258984,3.125410428968149,2.363755628346672,0.5391117801738621,0.17872610215798154,1.1806031618828472,0.7667563383448659,0.7353029407120834
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,Mackenzie,30,15,,1.1051550058642046,0.9586516037970463,0.817228403450454,0.16911767687606127,-0.07663883005977906,0.03601753285488796,0.6441922722902723,0.6915774279915532
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,Ob,17,12,,2.876986792372906,2.2747515379259085,1.5356240987058634,0.22756286280623572,0.11547322937665208,0.5125351679371288,0.5484666705309774,0.4822638815468951
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,Yenisey,13,8,,1.002144548264077,0.8613279159941754,0.7021264745922036,0.8426536190275783,-0.2370920597738252,-0.4463449207267054,0.8186813186813187,0.9314341059913942
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,Yukon,24,12,,2.112463605653186,1.602338729584354,1.0459284177065937,0.5816973611681695,0.06030727648872275,-0.5285503809194114,0.8234015567978281,0.7648113316652323
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,Kolyma,21,5,,2.7076269334987875,2.0003585329367106,1.958770180481074,0.5738070618594602,0.10729584342094522,-0.08356573937476686,0.728632130516121,0.7607392659773985
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,Lena,15,4,,3.9620612680123553,3.307570942672009,2.9285637186382534,0.47564485214436014,0.1290316317387201,1.07338556055426,0.7327974329170047,0.690336769794094
