dataset_id,window,sensor_scope,comparison_feature_set,feature_set,model_id,validation_scheme,season_window,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_year_out,late_season,31,14,,1.6689842893427953,1.2831960086189216,0.9757703393719082,0.04388231694295042,0.2397565208037946,0.06604545013746499,0.6000403876662727,0.6146717164726511
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_year_out,spring_freshet_provisional,84,17,,2.5735978443505525,1.7909282838887588,1.2015245672152617,0.6443566262894206,-0.038666081490528775,-0.2989595149830486,0.8220415405541229,0.8029952307396048
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_year_out,summer,46,16,,2.1975384394816047,1.5565825261301323,0.9047846980140655,0.6198790705648799,0.011790002554505463,0.055176843627616545,0.7903778043082378,0.7874770324163787
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,early_season,61,5,,2.669343546068555,1.9642345008005517,1.3052535508700842,0.6359282105327235,-0.0014403294636737111,-0.591707764813945,0.8108744351357444,0.7974894292478615
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,late_season,31,5,,2.089492925185056,1.5561300135201517,1.0899041787373651,-0.4986101278132635,0.31872129082249023,0.0735123377828808,0.5631303402904985,0.5068787670092434
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,spring_freshet_provisional,85,5,,2.6180449893696447,1.8658786145751702,1.2032883789335695,0.6308749952478563,-0.03367303130903586,-0.37378352348583377,0.8102630305691427,0.7943151230451906
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,summer,47,5,,2.2662053721185105,1.6370131557552805,1.0981173462989986,0.5883028019594203,-0.03811929124312017,-0.1288098594110032,0.7801775314991756,0.7674264746551532
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,early_season,61,6,,3.3611513637380885,2.7990607007056023,2.8113723556968875,0.42276291218361894,-0.1161635950610051,-0.66120293816169,0.6212331666484173,0.6531619422070258
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,late_season,31,6,,2.458568445656265,1.92831759213694,1.3807907281052785,-1.0747771677448954,-0.11261746591221068,-0.4832284722510236,0.21238404309666728,0.1716402239640011
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,spring_freshet_provisional,85,6,,3.2974210283320255,2.7370961865292265,2.7164271009076604,0.41444450444375336,-0.06187659744230368,-0.66120293816169,0.6256028418697287,0.6471589006795363
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,summer,47,6,,3.170138694820767,2.657874134114617,2.660515546647174,0.1943694841000464,0.275131368245771,0.0037162245359789736,0.5746667883218801,0.4936684582106353
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,early_season,60,17,,2.6734871481809477,1.9239433695406316,1.3635643877940393,0.6377274200482652,0.015564215280219295,-0.32005560980551095,0.8231992110877786,0.798990220928954
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,late_season,31,14,,1.5950400200240118,1.2569397605412251,0.9438178764360394,0.12672702267941882,0.20286201430831666,0.08768813186190094,0.6068979920967443,0.6330453087084287
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,spring_freshet_provisional,84,17,,2.5604244560677807,1.7852179434610769,1.2266155813329518,0.6479881475968203,-0.03113799672323761,-0.3079703205908264,0.826547459030012,0.8053250377163479
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,summer,46,16,,2.1524256967646314,1.5343158483551105,0.9256103673109721,0.6353257000558572,0.01387717666928565,0.03518759875847888,0.8012336255629785,0.7970837589133463
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,early_season,61,5,,2.647583282677546,1.9311460166358272,1.2065333274835428,0.6418397816312165,-0.005857440170037713,-0.5468500246721222,0.812408278891464,0.8013774661346695
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,late_season,31,5,,1.8574116527876625,1.456827293526013,1.0480976553530201,-0.18419489619108553,0.2124464878425227,0.09618766377442078,0.5524405451488809,0.5605201624128224
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,spring_freshet_provisional,85,5,,2.5781017848938435,1.8275558422349627,1.160194394140798,0.6420524666765753,-0.04147738619495884,-0.3731974192428513,0.816859433372493,0.8014504721662093
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,summer,47,5,,2.2026106693044296,1.5980806698235337,1.1003617351977137,0.6110848519910901,-0.058413499961670945,-0.1837407684283736,0.7861335265884444,0.7819337220749425
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,early_season,61,6,,3.356679972187441,2.793553907717968,2.742216875324475,0.42429770544384415,-0.13955717405201556,-0.58007525673756,0.6253057862756728,0.6527444305415236
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,late_season,31,6,,2.4071154580988052,1.9001218381326537,1.3003883930522413,-0.9888438970472144,-0.2504854637958689,-0.7321867096199051,0.22125859000668943,0.1660262052232892
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,spring_freshet_provisional,85,6,,3.2725393354371777,2.727684217159966,2.6084940685506535,0.42324813744667433,-0.09352650795416576,-0.58007525673756,0.6305183835142992,0.6517492096941653
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,summer,47,6,,3.128358053828336,2.661705038313332,2.480340778726993,0.21546506019255007,0.2130196399870798,-0.5068999455919325,0.5831092667979311,0.500958175096521
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,early_season,60,17,,2.677342727215088,1.9318027022169124,1.3500629889466391,0.6366817612025257,0.03652198452114027,-0.2594299112237639,0.8212539020345025,0.7990400888862751
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,late_season,31,14,,1.5479044626651264,1.234302549654074,1.025523590469195,0.17757716932940992,0.1463119308947439,0.19953390755989542,0.5964098912030817,0.6373318552448362
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,spring_freshet_provisional,84,17,,2.5311970649559967,1.7778513286856017,1.237141209123143,0.6559787499312923,-0.01465406552292061,-0.19445864059574935,0.8303547070006508,0.8111573160017111
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,summer,46,16,,2.0593639314993326,1.4974907575506673,1.0593669457121258,0.6661779455576993,-0.0017396456610467364,0.08688982048792582,0.8043176656921663,0.8169115389086785
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,early_season,61,5,,2.6434142114375647,1.9063272930460835,1.3261198109311003,0.6429668621880833,0.02229405695546578,-0.4783708716122863,0.8163222250267486,0.803163125708189
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,late_season,31,5,,1.7223549264051998,1.357665755886689,1.0498812237694057,-0.018244695811165723,0.14402585568759485,0.11201089259985153,0.5504236026693304,0.5899016949378424
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,spring_freshet_provisional,85,5,,2.5280164700109613,1.7922540864823997,1.1689612873951862,0.6558252124793155,-0.03351699254834597,-0.43100712122706053,0.8264657503438904,0.8112009446913129
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,summer,47,5,,2.0833016743400377,1.556840089719533,1.2198080835491965,0.6520765448145714,-0.09445329167172957,-0.17255357574384256,0.7969468380611946,0.8084429141183175
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,early_season,61,6,,3.508433840973495,2.9114071679202977,2.770816014825164,0.37106658604853615,-0.04681061164769534,-0.7728504974451091,0.5685271217320539,0.6134730824520035
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,late_season,31,6,,2.2702923995017814,1.8148259471616108,1.592827429722517,-0.7691735739690242,-0.33138657454481313,-0.768973263199995,0.12384026824440046,0.10446241094746946
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,spring_freshet_provisional,85,6,,3.4081763039680735,2.847621620224655,2.676248778311722,0.3744480819004373,-0.08434230879133484,-0.8599085591175761,0.568375382882442,0.6152140427564134
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,summer,47,6,,3.171411611171628,2.744748336805707,2.6837047767243396,0.1937223791993148,-0.05862065878626433,-1.1577228692468724,0.543325532609417,0.4577173324642111
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,early_season,60,17,,2.8128306157742835,2.0719307766910946,1.5294627332268589,0.5989796392320303,0.16915907973232241,-0.5925008982742557,0.8110271344401369,0.7878838694029016
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,late_season,31,14,,1.5689688341889787,1.202165886544943,0.7303006961922067,0.15504129004768463,0.05314709839657513,-0.17181816475507006,0.5274304584024548,0.5658830476869335
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,spring_freshet_provisional,84,17,,2.636824064667201,1.9258135381229589,1.4089792621575592,0.6266676188417118,0.0521106579072537,-0.6143444098833946,0.8320254408175536,0.8073393358946369
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,summer,46,16,,2.1450013967097106,1.665612954726139,1.4089792621575592,0.6378370825040384,-0.13141715732677633,-0.5189108940472889,0.8356515134047139,0.8123836493318113
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,early_season,61,5,,2.8262803166457138,2.088831444144127,1.4622893530212933,0.5918605700280382,0.19062425856167606,-0.7685188769931708,0.8078860843702909,0.788128376358918
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,late_season,31,5,,1.670985186155094,1.277363834959753,0.7952611522137598,0.04158841925660517,0.03869349717355948,-0.14889487166609072,0.49354582474600645,0.5231730750260307
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,spring_freshet_provisional,85,5,,2.678256156608607,1.981602766325524,1.429234482349333,0.6137010935668641,0.05004006821879456,-0.7061806542167588,0.8239053688113307,0.8032019446128172
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,summer,47,5,,2.1975321406542365,1.761511486796591,1.436846400558549,0.6128762168924177,-0.22006430837819374,-0.6806180235314412,0.806083218877743,0.7991103083370615
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,leave_one_river_out,early_season,61,6,,4.0738497338344315,3.246895764212604,2.7784752807575366,0.15201514216302225,0.5657286608229023,-0.308518432084691,0.36111442214397604,0.4481235848891059
any_sensor_3d,3d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,leave_one_river_out,late_season,31,6,,2.116790631284393,1.6824176537601407,1.7347883104045438,-0.5380224072360362,-0.6877457198952873,-0.6477416502966893,-0.15127068596628723,-0.12593214854100832
