dataset_id,window,sensor_scope,comparison_feature_set,feature_set,model_id,validation_scheme,group_type,group_value,n,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r,p05_residual,p95_residual,flags
landsat_3d,3d,landsat,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,days_offset_bin,1d,35,3.4669379737086405,2.7545081063644434,2.325905185303305,0.3244798896211556,0.27908116706889,-0.7794451926310719,0.598445064693231,0.5952403922044975,-3.4338316380599174,5.897435236619841,
landsat_3d,3d,landsat,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,days_offset_bin,2-3d,29,3.037046115461474,2.4804559943059608,2.13113457760553,0.34954418308174107,-0.529649569773962,-1.0877767318149574,0.56523349924368,0.6232421889532139,-3.8746593091347035,3.9809197985125433,systematic_negative_bias
sentinel2_3d,3d,sentinel2,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,0d,36,2.0178592354582743,1.4546718866915087,0.9737537673636307,0.41260362677558604,-0.19262175899328324,-0.07156307237559156,0.5868194153387474,0.6471749621731876,-3.108753228533441,2.312500751975173,
sentinel2_3d,3d,sentinel2,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,1d,9,2.2874550687615693,1.775863136010007,1.3876586624701943,0.3983616413724337,-0.09230536621014994,-0.05417240111242361,0.7,0.6570963350151154,-3.3848409113766538,3.3363752998301206,small_n
sentinel2_3d,3d,sentinel2,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,2-3d,1,2.31887817376742,2.31887817376742,2.31887817376742,,2.31887817376742,2.31887817376742,,,2.31887817376742,2.31887817376742,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,days_offset_bin,0d,36,1.870856435393851,1.4162642793174791,1.1957093498605857,0.49507084103808774,-0.05597661183379484,-0.0937000205232641,0.5706011116904293,0.7097773861676181,-3.315445688991577,2.627408046514597,
sentinel2_3d,3d,sentinel2,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,days_offset_bin,1d,9,2.180052914712078,1.6797473412028419,1.0429969963733603,0.4535323677900337,-0.6009503110785808,-0.31453529016825854,0.7999999999999999,0.7638335849214579,-3.8973000631699866,2.0389226596076826,small_n;systematic_negative_bias
sentinel2_3d,3d,sentinel2,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,days_offset_bin,2-3d,1,0.42390744095486,0.42390744095486,0.42390744095486,,0.42390744095486,0.42390744095486,,,0.42390744095486,0.42390744095486,small_n
sentinel2_3d,3d,sentinel2,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,0d,36,1.8733154816008308,1.4183070234968842,1.1988188707644594,0.49374261497469607,-0.05788644566780035,-0.11867483464989315,0.55592740838957,0.7071359686261058,-3.2998261667341646,2.643525250734265,
sentinel2_3d,3d,sentinel2,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,1d,9,2.190753879950193,1.6964445705278874,1.0189338183229033,0.4481544403773534,-0.6127968158577316,-0.30671638176870886,0.7999999999999999,0.7521622535745115,-3.8246570933191277,2.0419258462443204,small_n;systematic_negative_bias
sentinel2_3d,3d,sentinel2,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,2-3d,1,0.4653894539809986,0.4653894539809986,0.4653894539809986,,0.4653894539809986,0.4653894539809986,,,0.4653894539809986,0.4653894539809986,small_n
sentinel2_3d,3d,sentinel2,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,days_offset_bin,0d,36,1.939289577228828,1.4843817266189825,1.178700655001139,0.45745613904589744,-0.06675974560572696,-0.20069992676717652,0.4947869779693232,0.6769275427181927,-3.180067966894319,2.754016014228088,
sentinel2_3d,3d,sentinel2,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,days_offset_bin,1d,9,2.2836275666983994,1.9042977235844936,2.243085560918047,0.4003733490773692,-0.6219801665483671,-0.512338597616889,0.7166666666666667,0.6873331537507261,-3.7326744349399226,2.5790091020361685,small_n;systematic_negative_bias
sentinel2_3d,3d,sentinel2,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,days_offset_bin,2-3d,1,0.6786806979263478,0.6786806979263478,0.6786806979263478,,0.6786806979263478,0.6786806979263478,,,0.6786806979263478,0.6786806979263478,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,days_offset_bin,0d,36,2.2396421096816805,1.7207171412134896,1.143629793227833,0.27638630778147333,-0.07599794550759713,-0.5393230275443344,0.2760973121082722,0.5352066881243153,-3.2770838239793623,4.06918894514801,
sentinel2_3d,3d,sentinel2,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,days_offset_bin,1d,9,2.3362321253230554,1.9680355020389522,1.738783721622152,0.37242973721339545,-0.32361512340320436,-1.2799352438553475,0.7,0.6392337019602147,-3.1179365209280396,3.5203005954292417,small_n
sentinel2_3d,3d,sentinel2,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,days_offset_bin,2-3d,1,0.9538234181521794,0.9538234181521794,0.9538234181521794,,0.9538234181521794,0.9538234181521794,,,0.9538234181521794,0.9538234181521794,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_year_out,days_offset_bin,0d,36,2.521346536879926,1.867698343907354,1.4110881901669519,0.08290440706647795,-0.12219039190074306,-0.5959115424568462,0.07504183354737656,0.33557438450266414,-3.3926129807638494,5.142790632745677,
sentinel2_3d,3d,sentinel2,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_year_out,days_offset_bin,1d,9,2.7012877221877054,2.217568490681785,2.435944748423309,0.16098048441501966,0.14409363049905252,0.10069567956884828,0.75,0.6686223793699759,-3.0001026826630794,4.51559043123018,small_n
sentinel2_3d,3d,sentinel2,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_year_out,days_offset_bin,2-3d,1,1.6463134429805963,1.6463134429805963,1.6463134429805963,,1.6463134429805963,1.6463134429805963,,,1.6463134429805963,1.6463134429805963,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,0d,28,2.1379533116235656,1.6206251432878866,1.1078013146710188,0.41409951127730726,-0.12623126149143551,-0.2793136117656023,0.5652888249037046,0.6451327411338483,-3.235548235603317,3.025972145280351,
sentinel2_3d,3d,sentinel2,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,1d,6,2.782650077299994,2.546566704846884,3.0126010219953314,0.02769950213912875,0.026100575792595688,0.057103360450193374,0.3714285714285715,0.40079004774196364,-3.554783213254754,3.36492357366328,small_n
sentinel2_3d,3d,sentinel2,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,2-3d,1,3.051017420445306,3.051017420445306,3.051017420445306,,3.051017420445306,3.051017420445306,,,3.051017420445306,3.051017420445306,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O2_indices,O2_indices,linear_regression,leave_one_year_out,days_offset_bin,0d,28,2.7911685782982745,2.136497179173062,1.4954218716645364,0.0013816060879577874,-0.3460938126642886,0.05447688256652583,0.4765945976548909,0.5100023486025522,-4.513000546700539,2.9139344159482277,
sentinel2_3d,3d,sentinel2,O2_indices,O2_indices,linear_regression,leave_one_year_out,days_offset_bin,1d,6,4.479893506418231,3.772870214654367,3.2834905122458724,-1.5201053461812362,-2.188959640940427,-2.010117001370377,0.6,0.4986076187500165,-7.025574740545908,2.84303888830319,small_n;systematic_negative_bias
sentinel2_3d,3d,sentinel2,O2_indices,O2_indices,linear_regression,leave_one_year_out,days_offset_bin,2-3d,1,5.792218202116737,5.792218202116737,5.792218202116737,,5.792218202116737,5.792218202116737,,,5.792218202116737,5.792218202116737,small_n;systematic_positive_bias;high_rmse_relative_to_overall
sentinel2_3d,3d,sentinel2,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,0d,28,2.696462242025997,2.0653727408513634,1.4975664046715562,0.06799956912518845,-0.3188978699221501,-0.02864996367006567,0.479605821419511,0.5206034434700859,-4.309631448663877,2.9370503856664367,
sentinel2_3d,3d,sentinel2,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,1d,6,4.145558826403942,3.5721674041095923,3.34207676225091,-1.157990256950142,-1.9848324479525326,-2.096573611279559,0.6,0.496094541147509,-6.386564998899577,2.8565713883728936,small_n;systematic_negative_bias
sentinel2_3d,3d,sentinel2,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,2-3d,1,5.486243690320634,5.486243690320634,5.486243690320634,,5.486243690320634,5.486243690320634,,,5.486243690320634,5.486243690320634,small_n;systematic_positive_bias;high_rmse_relative_to_overall
sentinel2_3d,3d,sentinel2,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,days_offset_bin,0d,28,2.3633042909773523,1.8868253131604629,1.2904599762779907,0.28407634303550544,-0.17835645592331775,-0.6727861976817944,0.48699700702357884,0.5662801968971302,-3.538073680385634,3.4086800720163595,
sentinel2_3d,3d,sentinel2,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,days_offset_bin,1d,6,3.0083914709822457,2.5032364184686764,2.3897079021255077,-0.13645439506214374,-0.9047800946525224,-0.7812612169735997,0.5428571428571429,0.44745558389210155,-4.743447536325403,2.9595166191977342,small_n;systematic_negative_bias
sentinel2_3d,3d,sentinel2,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,days_offset_bin,2-3d,1,4.263455711402435,4.263455711402435,4.263455711402435,,4.263455711402435,4.263455711402435,,,4.263455711402435,4.263455711402435,small_n;systematic_positive_bias;high_rmse_relative_to_overall
sentinel2_3d,3d,sentinel2,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,days_offset_bin,0d,28,2.39675090644251,1.833991927260465,1.1620932573251546,0.2636687590529694,-0.037828683886893595,-0.6862668352622978,0.3931015750904212,0.5192317674323816,-2.8053686145899723,5.005728450188345,
sentinel2_3d,3d,sentinel2,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,days_offset_bin,1d,6,3.0406376890509352,2.593815123436206,2.384554573814387,-0.16094772201318186,0.6209537835624456,-0.2954356998183898,0.08571428571428573,0.15778316847478263,-2.757396210190241,4.643004717816142,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,days_offset_bin,2-3d,1,2.9016267768006347,2.9016267768006347,2.9016267768006347,,2.9016267768006347,2.9016267768006347,,,2.9016267768006347,2.9016267768006347,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,days_offset_bin,0d,28,2.6770850070110264,2.013904538424749,1.730737112493125,0.08134646600309348,-0.15016374060114895,-0.8301112232081076,0.170818511738456,0.33728348381460416,-2.7284512466440636,6.1051988539620154,
sentinel2_3d,3d,sentinel2,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,days_offset_bin,1d,6,2.9251469634748584,2.3094485581002693,2.010336931096112,-0.07443141015745414,0.9692239373695278,0.43186095643576783,0.08571428571428573,0.2480417544315085,-2.3034840783096926,4.943383899117393,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,days_offset_bin,2-3d,1,2.070844077765803,2.070844077765803,2.070844077765803,,2.070844077765803,2.070844077765803,,,2.070844077765803,2.070844077765803,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,0d,28,2.1379533116235656,1.6206251432878866,1.1078013146710188,0.41409951127730726,-0.12623126149143551,-0.2793136117656023,0.5652888249037046,0.6451327411338483,-3.235548235603317,3.025972145280351,
sentinel2_3d,3d,sentinel2,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,1d,6,2.782650077299994,2.546566704846884,3.0126010219953314,0.02769950213912875,0.026100575792595688,0.057103360450193374,0.3714285714285715,0.40079004774196364,-3.554783213254754,3.36492357366328,small_n
sentinel2_3d,3d,sentinel2,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,2-3d,1,3.051017420445306,3.051017420445306,3.051017420445306,,3.051017420445306,3.051017420445306,,,3.051017420445306,3.051017420445306,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O3_bands,O3_bands,linear_regression,leave_one_year_out,days_offset_bin,0d,28,3.4200084287794716,2.4973810532772163,1.820659701262632,-0.499276656873596,0.0022296343112320205,-0.3692200905394287,0.18012593064728213,0.24603886722201712,-5.431308353969801,6.8154252857519415,
sentinel2_3d,3d,sentinel2,O3_bands,O3_bands,linear_regression,leave_one_year_out,days_offset_bin,1d,6,5.318305151116035,4.405888341715934,3.688447585257059,-2.5516472080385943,2.2464457800383855,2.4621028928567217,0.6571428571428573,0.5909622023777243,-4.297278824122634,8.86859450625429,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O3_bands,O3_bands,linear_regression,leave_one_year_out,days_offset_bin,2-3d,1,2.933153093942149,2.933153093942149,2.933153093942149,,2.933153093942149,2.933153093942149,,,2.933153093942149,2.933153093942149,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,0d,28,2.585967693275306,1.9524742386456475,1.3963864336421743,0.14281686794095605,-0.14126352908937342,-0.24209818245760384,0.3566931423000131,0.46757103381745957,-4.570510123214765,3.916445462698176,
sentinel2_3d,3d,sentinel2,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,1d,6,3.155038174060993,2.941971095231237,2.597881573756415,-0.2499497432504869,0.8241523493207668,1.9682988687181253,0.6571428571428573,0.6050370430359505,-3.8447944628638053,4.034039998879644,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,2-3d,1,2.755304594297833,2.755304594297833,2.755304594297833,,2.755304594297833,2.755304594297833,,,2.755304594297833,2.755304594297833,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,days_offset_bin,0d,28,2.4259261014503397,1.8450733598094275,1.2232700712662754,0.2456332098900892,-0.1470008392894275,-0.4058280294983483,0.38078293241697486,0.5133138293186914,-3.786290922317863,3.8318141097132683,
sentinel2_3d,3d,sentinel2,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,days_offset_bin,1d,6,2.917562309779374,2.7567307194762023,3.184738005565357,-0.06886681788655324,0.5013556400061003,1.4578787664091255,0.4285714285714286,0.4497511369702967,-3.598032640798628,3.4356994416652364,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,days_offset_bin,2-3d,1,3.061101216384932,3.061101216384932,3.061101216384932,,3.061101216384932,3.061101216384932,,,3.061101216384932,3.061101216384932,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,days_offset_bin,0d,28,2.5122194870525,1.971313560674711,1.5333789397298365,0.19101105561061493,-0.18771638349916472,-0.7785181902088638,0.245277863009065,0.44262454809332286,-3.1100570018293325,4.7745675755480175,
sentinel2_3d,3d,sentinel2,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,days_offset_bin,1d,6,2.83199487789857,2.227372183759821,2.3672061355476406,-0.007089903735172376,0.6492347600613945,0.15141721466699476,0.3142857142857143,0.29293813731560975,-2.8447512284356185,4.377885747442131,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,days_offset_bin,2-3d,1,2.786656472604488,2.786656472604488,2.786656472604488,,2.786656472604488,2.786656472604488,,,2.786656472604488,2.786656472604488,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O3_bands,O3_bands,ridge_alpha_100,leave_one_year_out,days_offset_bin,0d,28,2.753631532102064,2.1372835772055883,1.7252616248533683,0.028060843749063702,-0.23107166305944138,-0.9214714564933337,-0.05064330876861275,0.18704356026735552,-2.9447202789061873,5.978996739974948,
sentinel2_3d,3d,sentinel2,O3_bands,O3_bands,ridge_alpha_100,leave_one_year_out,days_offset_bin,1d,6,2.9184174616361367,2.213403556721644,1.7328366191665774,-0.06949348995192572,1.037369535529055,0.3474645452892684,0.3142857142857143,0.30075295017461057,-2.215185939700212,5.022370804146219,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O3_bands,O3_bands,ridge_alpha_100,leave_one_year_out,days_offset_bin,2-3d,1,1.968994133742969,1.968994133742969,1.968994133742969,,1.968994133742969,1.968994133742969,,,1.968994133742969,1.968994133742969,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,0d,28,2.1379533116235656,1.6206251432878866,1.1078013146710188,0.41409951127730726,-0.12623126149143551,-0.2793136117656023,0.5652888249037046,0.6451327411338483,-3.235548235603317,3.025972145280351,
sentinel2_3d,3d,sentinel2,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,1d,6,2.782650077299994,2.546566704846884,3.0126010219953314,0.02769950213912875,0.026100575792595688,0.057103360450193374,0.3714285714285715,0.40079004774196364,-3.554783213254754,3.36492357366328,small_n
sentinel2_3d,3d,sentinel2,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,2-3d,1,3.051017420445306,3.051017420445306,3.051017420445306,,3.051017420445306,3.051017420445306,,,3.051017420445306,3.051017420445306,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_year_out,days_offset_bin,0d,28,3.76336492753411,3.07037374926004,2.3646757110396477,-0.8154324453739077,-0.12289542202070172,0.39811620762614597,0.3892691084809045,0.27331688689416733,-6.098660373225505,5.713912844686421,
sentinel2_3d,3d,sentinel2,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_year_out,days_offset_bin,1d,6,6.359827590424289,5.195597104694836,4.940337940379338,-4.078950731302754,1.5666031464070802,1.5410983899005606,0.6,0.5128940059997429,-7.030261437645201,9.466315288439302,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_year_out,days_offset_bin,2-3d,1,1.7498451354232962,1.7498451354232962,1.7498451354232962,,1.7498451354232962,1.7498451354232962,,,1.7498451354232962,1.7498451354232962,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,0d,28,2.9037263624597993,2.253904219194713,2.0590416261523594,-0.08078373794015836,-0.20911494347838988,0.18828660604694347,0.5433890157064666,0.46428225894744335,-4.148179780018861,4.253131196467529,
sentinel2_3d,3d,sentinel2,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,1d,6,4.4833824331613785,3.859060737147599,3.257546525730628,-1.524032174663322,0.06048895197440821,0.8840111223613034,0.6,0.5346788028494365,-6.613022380684258,4.977167635682919,small_n
sentinel2_3d,3d,sentinel2,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,2-3d,1,4.574653723606328,4.574653723606328,4.574653723606328,,4.574653723606328,4.574653723606328,,,4.574653723606328,4.574653723606328,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,days_offset_bin,0d,28,2.497603633249691,1.933547453064436,1.4530645900028598,0.20039691425896355,-0.14490147642606283,-0.3879363986285793,0.5067068353010931,0.5131827765621982,-3.97695708469399,4.262360325959992,
sentinel2_3d,3d,sentinel2,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,days_offset_bin,1d,6,3.069345233939414,2.58791687429001,2.581148522466088,-0.18297289682464601,-0.3502973221352203,0.7752808057660965,0.6,0.5155231865861306,-5.025051533830929,2.6623228186706114,small_n
sentinel2_3d,3d,sentinel2,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,days_offset_bin,2-3d,1,4.11477461941745,4.11477461941745,4.11477461941745,,4.11477461941745,4.11477461941745,,,4.11477461941745,4.11477461941745,small_n;systematic_positive_bias;high_rmse_relative_to_overall
sentinel2_3d,3d,sentinel2,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,days_offset_bin,0d,28,2.569051823895373,1.9929453385711593,1.4618982646097032,0.15399455800577133,-0.006157189988297158,-0.6623174967106018,0.24473036777913407,0.3983292270010695,-3.411552974620851,5.504407798367199,
sentinel2_3d,3d,sentinel2,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,days_offset_bin,1d,6,2.9501448406015895,2.4492897416526405,2.400190360112078,-0.09287374425518724,0.5818107266177659,-0.23571212660703456,0.14285714285714288,0.20559769566182928,-2.8352210021344226,4.451591197869041,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,days_offset_bin,2-3d,1,2.919241502287787,2.919241502287787,2.919241502287787,,2.919241502287787,2.919241502287787,,,2.919241502287787,2.919241502287787,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,days_offset_bin,0d,28,2.7688150233702764,2.146813831491621,1.7569325018503976,0.017312771129407767,-0.15685363846375713,-0.8369724113622392,-0.0106761569836535,0.1514993800417481,-2.7995285071131097,6.283726578879453,
sentinel2_3d,3d,sentinel2,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,days_offset_bin,1d,6,2.9270874414797077,2.2737272962931447,1.8799562617020222,-0.07585739120183099,1.0016553649547026,0.3713193611193346,0.14285714285714288,0.2633212637709402,-2.2752090625928556,4.974861283780799,small_n;systematic_positive_bias
sentinel2_3d,3d,sentinel2,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,days_offset_bin,2-3d,1,1.9711833571699628,1.9711833571699628,1.9711833571699628,,1.9711833571699628,1.9711833571699628,,,1.9711833571699628,1.9711833571699628,small_n;systematic_positive_bias
any_sensor_0d,0d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",114,2.2287675025805145,1.763347798534129,1.57783982849711,0.37625134213853806,-0.38242080533857087,-0.3977504901328044,0.7137840282870455,0.6925253222750306,-3.743056666749355,3.3226716543909474,
any_sensor_0d,0d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",28,1.4062520249667465,1.1856975279678679,1.1634154304919977,0.6437528920040315,-0.18555826804852066,-0.3902480349924691,0.5865608375717685,0.8068404861661239,-2.22897644441968,1.8113445413014,
any_sensor_0d,0d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",18,3.156104577867118,2.0776445531522882,1.4354003066683036,0.5683371148289916,0.6275237558623059,0.24605411593428617,0.7770897832817338,0.8464152959660296,-2.8140215670666247,5.2928126164504015,systematic_positive_bias
any_sensor_0d,0d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",28,2.9834463643935707,1.8234923707996487,0.9567811535255286,0.5328435349569254,1.4138683696177288,0.455086926725639,0.9183788364661603,0.8646689436236185,-1.02958060404466,7.017457577520507,systematic_positive_bias
any_sensor_0d,0d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",114,2.204455764741144,1.731104986019461,1.5879576572502707,0.38978501575303015,0.029800457774200963,0.03339401811266263,0.6990845790865978,0.6841141115538772,-3.2576648291536277,3.654793242229607,
any_sensor_0d,0d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",28,1.4175443465012032,1.1722027296165662,1.0141173175491676,0.6380085321647286,-0.09526483030435291,-0.2837722231023161,0.5816340549883379,0.7998084876861318,-1.9380748640443164,1.9565643739488368,
any_sensor_0d,0d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",18,3.061850147430836,2.1150636735010497,1.4916979150907244,0.5937346322984292,-0.102267185259333,-0.4482060851580756,0.762641898864809,0.8407809851687906,-3.8310011983834684,4.457012170842894,
any_sensor_0d,0d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",28,2.6436012619146387,1.8979038464017364,1.563651494294184,0.6332097394381468,0.09631225330126712,-0.6136668895660091,0.9044100560725504,0.8615306132331298,-2.4189267914368937,5.636802401389484,
any_sensor_0d,0d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",114,2.2018428713155997,1.7281757421820152,1.5871007250082068,0.39123070754358846,0.029184616235604463,0.03091138672619098,0.6986552206916549,0.6842465674353533,-3.2561719559206423,3.6527749017676867,
any_sensor_0d,0d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",28,1.4174509813099523,1.1721794717266014,1.0134232884048284,0.6380562150322064,-0.0938875873828947,-0.287915288200836,0.5783495332660508,0.7997911986329087,-1.9322349412891013,1.9692045415377206,
any_sensor_0d,0d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",18,3.0645866699827216,2.1177032615500657,1.4913234512799334,0.5930081100316049,-0.10046082294793414,-0.4552014033163547,0.762641898864809,0.8409412200091317,-3.817373256173928,4.464004827242716,
any_sensor_0d,0d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",28,2.647573455639488,1.9017515821097266,1.5617723653780966,0.6321066558639276,0.0961365510833855,-0.6199634715088025,0.9044100560725504,0.8615142423709024,-2.4184960487403524,5.646449509224567,
any_sensor_0d,0d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",114,2.180821188537905,1.703462040102129,1.5382271788498394,0.402799439300922,0.0239368463868636,0.008324048809996265,0.7025315978988274,0.6852035681088726,-3.2825446467022266,3.5879564212638186,
any_sensor_0d,0d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",28,1.4184281947389126,1.1724650944147412,0.9803676611079148,0.6375569833073376,-0.08262921001974474,-0.32436162221416875,0.5816340549883379,0.7993885759390551,-1.8889987616762303,2.0953657268925654,
