dataset_id,window,sensor_scope,comparison_feature_set,feature_set,model_id,validation_scheme,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,leave_one_year_out,73,14,991,3.3481417343799866,2.488438301204502,2.067823861914091,0.33412544195775085,0.08575641481441233,-0.8711851091831955,0.6697780681056483,0.6665024580699933
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,river_year_groupkfold,76,5,304,3.3214547457565815,2.477728745039643,1.9383115866939788,0.32584352052199717,-0.00025612444232138215,-1.1175609200023748,0.6665436220095249,0.6704208028012582
any_sensor_0d,0d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,76,6,380,3.1507210935759002,2.6605875672147046,2.566995333530435,0.3933699010958308,-0.2509014075871811,-0.8014480053209898,0.6945988302545926,0.6514556678522067
any_sensor_0d,0d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,73,14,991,2.17759778043745,1.5657523056902265,1.112943493747422,0.7183303311559159,0.05147850333818258,-0.006824391040454181,0.8325014921430175,0.847652960190783
any_sensor_0d,0d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,76,5,304,2.09245870543708,1.5014540104421967,0.9705238456468335,0.7324420710157993,-0.05636160561678244,-0.2577518706238373,0.8451563123182799,0.8562837927915347
any_sensor_0d,0d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_river_out,76,6,380,3.229020257520999,2.6883511868558956,2.4812875021586187,0.36284429959739195,-0.35769028957370835,-1.1885097756841414,0.6748289320468109,0.6422362505719305
any_sensor_0d,0d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_year_out,73,14,991,2.4684138318590567,1.8611025050776289,1.3419173909618731,0.638073239605182,0.06819279345324969,0.03963928107159198,0.8031103740249566,0.8079199028783517
any_sensor_0d,0d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,river_year_groupkfold,76,5,304,2.5330111871468226,1.8400876335590899,1.3415566123892226,0.6079167860590047,0.04115649903999116,-0.006756116453134897,0.7929424525288483,0.7899758211670562
any_sensor_0d,0d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_river_out,76,6,380,3.0722355088215596,2.576727618230352,2.26363063437674,0.4232162151411354,-0.3506734627028549,-1.135030755286461,0.6943253876791046,0.6743563627280419
any_sensor_0d,0d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_year_out,73,14,991,2.349942689872772,1.7670491657343104,1.2288657583533915,0.671980777745171,0.08387976151389255,0.08370475954818346,0.8030023751657301,0.8241509281482999
any_sensor_0d,0d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,river_year_groupkfold,76,5,304,2.4137931674071402,1.7437676526357255,1.4274564491925856,0.6439556151219463,0.04207474167062218,-0.12671923050582778,0.7988351400306145,0.8076264334516048
any_sensor_0d,0d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_river_out,76,6,380,3.0674429026824845,2.560745747705017,2.295150717410717,0.4250143464268399,-0.3924225517969554,-1.122433572484557,0.6815419472750411,0.6717055371432005
any_sensor_0d,0d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,73,14,991,2.2554181574378984,1.6629188956787049,1.193838862484359,0.6978386600908193,0.08500953830142215,-0.1371544849021742,0.8150211053567904,0.8361153265367935
any_sensor_0d,0d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,river_year_groupkfold,76,5,304,2.3594342286403607,1.6877710835651003,1.2046080664222552,0.6598113774714787,0.026751165560135653,-0.10071092879050236,0.8140248750989723,0.8136734108767378
any_sensor_0d,0d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_river_out,76,6,380,3.1716408697544387,2.508904479923031,2.096985791698989,0.3852874995407596,-0.39583576915030416,-0.9074683844430638,0.6394728070362138,0.629881953751404
any_sensor_0d,0d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,73,14,991,2.451720614233922,1.777639263379481,1.3865767290449291,0.6429519133740265,0.0767883749601412,-0.3918741909481671,0.7803226147281713,0.8094002197838767
any_sensor_0d,0d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,river_year_groupkfold,76,5,304,2.546842000970988,1.8309498022737911,1.3587785431684272,0.6036233704578451,0.028990118334456774,-0.288844936308843,0.7819363888654567,0.7809215272140091
any_sensor_0d,0d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_river_out,76,6,380,3.5918951917572364,2.7949012014948593,2.577061314676608,0.21159141360601375,-0.2147263641557578,-1.3163332984673768,0.47939952334554436,0.47421549728096984
any_sensor_0d,0d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,73,14,991,3.247750080558539,2.3882510389156826,1.8655663646582132,0.37345833447159116,0.07171868052763904,-0.9651753053446921,0.6921184035570668,0.6771026031069844
any_sensor_0d,0d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,river_year_groupkfold,76,5,304,3.235997412118771,2.3669693609552045,1.7766021039689943,0.3600878370502254,0.023033179495899992,-1.124679154367036,0.6709187032173327,0.6709847213476631
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,76,6,380,3.1507210935759002,2.6605875672147046,2.566995333530435,0.3933699010958308,-0.2509014075871811,-0.8014480053209898,0.6945988302545926,0.6514556678522067
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,73,14,991,2.17759778043745,1.5657523056902265,1.112943493747422,0.7183303311559159,0.05147850333818258,-0.006824391040454181,0.8325014921430175,0.847652960190783
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,76,5,304,2.09245870543708,1.5014540104421967,0.9705238456468335,0.7324420710157993,-0.05636160561678244,-0.2577518706238373,0.8451563123182799,0.8562837927915347
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,linear_regression,leave_one_river_out,76,6,380,3.2032551678475203,2.6463889627147315,2.632761490907595,0.37297175464949184,-0.2680132070022239,-0.6873975836729556,0.6794911279588812,0.6537305977456895
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,linear_regression,leave_one_year_out,73,14,991,2.536808246389622,1.8920861804538198,1.595933000386637,0.6177389623579064,0.014880173168758493,-0.039147179594303694,0.7773757887121349,0.7985876522842028
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,linear_regression,river_year_groupkfold,76,5,304,2.6603709996355773,1.9374623981877122,1.6184473113581888,0.5674976777098086,0.016830771154229145,0.0578449909664005,0.7732956034800361,0.7733062893664606
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,leave_one_river_out,76,6,380,3.143497886870223,2.6412265317152666,2.616053165398192,0.39614818053669865,-0.3040956404400338,-0.7599584466892844,0.6837841763940427,0.6636077666800078
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,leave_one_year_out,73,14,991,2.4463824461852304,1.8796675416913518,1.434856398319781,0.6445050330194539,0.04838809335482799,-0.042225625508637954,0.7779620682336499,0.8104962664874037
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,river_year_groupkfold,76,5,304,2.6001839451652358,1.8554838978796286,1.2845460328913818,0.586845793794454,0.009778276935409733,0.019620916217999884,0.7731588821922921,0.7810914687731076
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_river_out,76,6,380,3.166193305772522,2.656498407640973,2.4918979797010126,0.3873973284825326,-0.39244620939568187,-1.0289126961631148,0.6707683098008144,0.653060486091679
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_year_out,73,14,991,2.35480716741111,1.7679933656212328,1.4642687205046192,0.6706213457318293,0.056757049957214,0.07563297018646331,0.7845962838718474,0.820794223770615
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,river_year_groupkfold,76,5,304,2.5235982060612177,1.8047996032781985,1.3336584812175631,0.6108254304425846,-0.01276680937055746,-0.02869003212389387,0.7828114051070183,0.7873884757980902
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_river_out,76,6,380,3.255710325833647,2.6115135689675997,2.1707941154511072,0.3522677099085736,-0.40369890085558935,-0.920925199438734,0.616859106043357,0.6074393409771434
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_year_out,73,14,991,2.517386649896722,1.856433404908467,1.4984989993914812,0.6235696753510357,0.06812715711613399,-0.5231583054426636,0.7538011805838424,0.7955900296539438
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,river_year_groupkfold,76,5,304,2.6209516194891282,1.9047063388318783,1.4004317986556365,0.5802197108506635,-0.0034156419862914067,-0.30785435280556905,0.7605805237198446,0.7640788108352943
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,leave_one_river_out,76,6,380,3.6133592359797695,2.822560402329231,2.573830743725363,0.20214069332772355,-0.22902298454251865,-1.2141365055313034,0.46486605045835766,0.4585990381181219
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,leave_one_year_out,73,14,991,3.26530578374446,2.412801753502905,2.006050633238937,0.3666664891655683,0.0652619882824812,-0.8405179835213703,0.6739745952070197,0.6639003726504321
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,river_year_groupkfold,76,5,304,3.2433325117234735,2.3820183316623242,1.884923734751859,0.3571835459511108,0.01833943551351025,-0.9614938565136484,0.6613071966889298,0.6609990823313451
any_sensor_1d,1d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,297,6,1485,3.3213653461333554,2.6526899353458577,2.1887096338059813,0.1701974708142563,-0.14731824469698723,-1.0902863844621997,0.5380338333096812,0.5137912910314608
any_sensor_1d,1d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,296,18,5050,2.370111148349822,1.745991439304445,1.3024667851539438,0.5787545569141415,0.0018272671991080996,-0.1147743245038233,0.767939373218397,0.760889183499048
any_sensor_1d,1d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,297,5,1188,2.3821270921607614,1.7641242014261214,1.3374978930148114,0.5731539067618656,-0.002963568019581759,-0.1286791434103609,0.7624256004146305,0.7574492689354629
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_river_out,297,6,1485,3.2928942536804304,2.649494211063883,2.2025520218724752,0.18436280490809576,-0.1540701822252432,-1.0063806761174838,0.5511537104189189,0.5267289938036344
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,296,18,5050,2.3417648715571553,1.717575888256047,1.2389138153492965,0.5887704035945962,-0.004869917402867553,-0.08254450954191794,0.7672431826567805,0.7679010043454421
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,river_year_groupkfold,297,5,1188,2.3362865651232925,1.7333696082050067,1.2954599910467808,0.5894238886109759,-0.01174995803110464,-0.14529635339681501,0.7667446102719834,0.7686146210219302
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_river_out,297,6,1485,3.2920503836242676,2.6487824431847087,2.1970255930114266,0.18478079805232528,-0.1538604996256577,-1.0089764214188577,0.5512057025299449,0.5265863861114531
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,296,18,5050,2.3416150072210615,1.7169327578817362,1.2395967877540273,0.5888230362727891,-0.004819192526161034,-0.08067683478585064,0.7672471159367895,0.767897729082816
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,river_year_groupkfold,297,5,1188,2.336108532018956,1.7327114003025557,1.2977532140591057,0.5894864608618968,-0.011374802473204116,-0.1493375839516684,0.7667968314231461,0.7685990321239753
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_river_out,297,6,1485,3.2848499705207104,2.642461102531307,2.177811124149253,0.1883430130645628,-0.15203754554800586,-0.9797802022950854,0.5495577587465407,0.5253521985222913
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,296,18,5050,2.3407960487187385,1.7115281732940577,1.2730182646177033,0.58911059676761,-0.004371862245440668,-0.07889011092488518,0.7662172906826337,0.767811893413594
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,river_year_groupkfold,297,5,1188,2.3353063833205687,1.7277312600558257,1.3104320674732293,0.5897683282169346,-0.008191997104583675,-0.18456188391653594,0.7680079956659038,0.7683763141241174
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_river_out,297,6,1485,3.2382179563692084,2.5925260232560023,2.2157419475712947,0.2112241462547424,-0.13798529658678851,-0.8753958044677121,0.5383897616820801,0.5162851570167196
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,296,18,5050,2.3627913625993955,1.7114504594949014,1.2840861398864805,0.5813524646194073,-0.0008074516675114901,-0.17502391943415851,0.7660291873504321,0.7635584336756349
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,river_year_groupkfold,297,5,1188,2.3683404570925806,1.7368627156587362,1.3110631339879033,0.5780803795667908,0.011279754654905483,-0.28971890401847666,0.7643513698838261,0.7616589530157923
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_river_out,297,6,1485,3.205471320270696,2.472555736055092,2.069602692460845,0.22709655130155504,-0.09318330369267894,-0.7262612478066526,0.500269695574073,0.47895093382800924
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_year_out,296,18,5050,2.698595342357241,1.980604166943089,1.4424501553517213,0.45389855894417763,0.0046286454577910575,-0.47884894078835494,0.6999662790558622,0.7017558574967874
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,river_year_groupkfold,297,5,1188,2.7448649563583545,2.0094029940056513,1.4263357667035734,0.4332605827932603,0.025510384205429868,-0.5003067303666064,0.6924149018360074,0.6888443064759237
any_sensor_1d,1d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,121,6,605,3.233722514268453,2.708109560767738,2.545475480696501,0.3539550837947274,-0.12465721773297811,-0.8931269993367641,0.634821328937713,0.617067212925264
any_sensor_1d,1d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,120,17,1937,2.3233795658818632,1.6949254598361052,1.174886348882855,0.6686350576684261,0.03568413668415819,-0.006811888372842745,0.81861449013329,0.8178063972985107
any_sensor_1d,1d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,121,5,484,2.4082590265223898,1.7654022288937499,1.3621305169070421,0.6416861411381951,-0.09395796676778988,-0.16646430746794483,0.8082521950107339,0.8022397718056664
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,121,6,605,3.1674037148678154,2.637645093150656,2.3976874585827703,0.38018218302956164,-0.12518487599138353,-0.8777210776909197,0.6604565788291316,0.6374997274198375
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,120,17,1937,2.413950942316562,1.7612177607796968,1.3539580149138284,0.6422965671671375,0.012104241258499264,-0.12261174168517552,0.8113182998633165,0.8033013873613947
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,121,5,484,2.5160741528310733,1.815254594382282,1.3383487742003144,0.6088853485380237,-0.059263308334956966,-0.08295283993367253,0.8106707426352678,0.784054758639757
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,121,6,605,3.166057925755774,2.6361852194829716,2.415506052349367,0.38070877637607337,-0.13123185381245492,-0.8707049339218562,0.6599315439806681,0.6372572829717559
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,120,17,1937,2.4124620385511664,1.7578812765139913,1.33509481905911,0.6427376877645147,0.01213991884495916,-0.11358392339073786,0.8121517532972974,0.8034038599785299
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,river_year_groupkfold,121,5,484,2.5148824064818256,1.81337533649278,1.337137867306776,0.6092557661351328,-0.06071010127930321,-0.07525040261533178,0.8120087346684484,0.7840526217933708
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,leave_one_river_out,121,6,605,3.159293371531062,2.6291827091517748,2.444536957095748,0.3833522869104229,-0.175732096127642,-0.9191777858537078,0.6623873521428351,0.6349219242149762
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,120,17,1937,2.4057765371524646,1.73455738293384,1.2589659230632375,0.6447150603676775,0.012638085830520056,-0.09827760103247307,0.8127664252048582,0.8035855556429221
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,river_year_groupkfold,121,5,484,2.5105620801582393,1.8090013909804525,1.379478105522356,0.6105971350688222,-0.06762643193009847,-0.14638278975650199,0.8105081511983244,0.7833527282396663
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,leave_one_river_out,121,6,605,3.2033982103489813,2.636356572104269,2.352234346477635,0.3660148727391396,-0.2885010484722671,-1.0096813577997388,0.6305668530043593,0.6110619348549832
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,120,17,1937,2.4881277025075756,1.7834244573711824,1.2107621601863363,0.6199755303658363,0.018681956473632806,-0.3479651717366701,0.8027580385518056,0.78989906090416
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,river_year_groupkfold,121,5,484,2.5752029709146114,1.8961092626013216,1.2078045606210317,0.5902866246327395,-0.040371229434256424,-0.47551487644868473,0.798930285959309,0.7700650986054155
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,leave_one_river_out,121,6,605,3.527748590525483,2.8053755602631956,2.5812591378368843,0.23113079519801294,-0.1856646737349748,-0.9147263725179808,0.5130267933806518,0.48942023910989546
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,120,17,1937,3.0456681019556546,2.292306513943517,1.8588460034051932,0.4305817556091066,0.02238157834289985,-0.7831100656035792,0.7458540053467672,0.7074696831695652
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,river_year_groupkfold,121,5,484,3.104387036915945,2.3436578411537203,1.7932672564388454,0.4045998562739529,0.008425744255554765,-0.9483671494263737,0.7461117802039064,0.6910955918175732
any_sensor_1d,1d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,121,6,605,3.233722514268453,2.708109560767738,2.545475480696501,0.3539550837947274,-0.12465721773297811,-0.8931269993367641,0.634821328937713,0.617067212925264
any_sensor_1d,1d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,120,17,1937,2.3233795658818632,1.6949254598361052,1.174886348882855,0.6686350576684261,0.03568413668415819,-0.006811888372842745,0.81861449013329,0.8178063972985107
any_sensor_1d,1d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,121,5,484,2.4082590265223898,1.7654022288937499,1.3621305169070421,0.6416861411381951,-0.09395796676778988,-0.16646430746794483,0.8082521950107339,0.8022397718056664
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_river_out,121,6,605,3.3968732863494657,2.8403281713600075,2.628406072298767,0.28712086128900016,-0.006726701715052168,-0.7415574344174667,0.6313764228674736,0.5959886032329534
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_year_out,120,17,1937,2.5860000586974885,1.8476154550380002,1.2309183517298874,0.5894904271284418,0.10944487670992438,0.0041357739806962,0.7893429109873564,0.7760832540314364
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,121,5,484,2.7150359119675356,1.961836103670341,1.3217464814843147,0.5445839109442356,-0.025796403219085655,-0.05998771920268986,0.7599591509169241,0.7499797935524153
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,121,6,605,3.3027650707269642,2.748234681157209,2.5427262850190706,0.3260734308526272,-0.010529067658565188,-0.6777717756738935,0.6472087640398426,0.6131454219996129
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,120,17,1937,2.53205103676123,1.8177204728641585,1.2434042785089159,0.6064398307256561,0.08772600349710727,0.022429038497201903,0.7955938117422123,0.7842590942991938
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,121,5,484,2.607475100711218,1.8882031784796276,1.31855937033637,0.5799533238007681,-0.015424627681178896,-0.03374956812270824,0.7752224220599913,0.76860943535706
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,121,6,605,3.237423204265124,2.7006849140453837,2.4693346910453897,0.3524755629159354,-0.07160510967583641,-0.6877423327688987,0.645884321293074,0.6199148083966727
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,120,17,1937,2.4260360521261197,1.7508980705197297,1.2370466730809415,0.6387060167950227,0.057197385884099956,-0.07010663154573127,0.8033622922914416,0.8003320038149944
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,121,5,484,2.4899024510080676,1.8108017629127633,1.3493707497548861,0.6169796242189234,-0.0455027805908793,-0.09123622135559728,0.7948925986085466,0.7876739748704932
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,121,6,605,3.2645521099696047,2.7388164202117435,2.509898563043608,0.3415778640004782,-0.18839178988628738,-1.0899787070047022,0.6012394225656832,0.5904655376038765
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,120,17,1937,2.482123081386581,1.8050880309730208,1.329242162022093,0.6218075500696689,0.03624516235376376,-0.29438460438956593,0.7987921892951138,0.7936642807895095
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,121,5,484,2.538432142072962,1.891031657181858,1.541486273532362,0.6019035277465651,-0.04775887959581956,-0.31978460583581647,0.7937205853339124,0.7791595593739699
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,leave_one_river_out,121,6,605,3.5956926703477867,2.897347556217151,2.6483652335378327,0.20122890231368762,-0.1884779631143724,-1.0669427041559123,0.47017717510284485,0.45545965747743905
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,leave_one_year_out,120,17,1937,3.136174394259833,2.4054459078890718,2.0917542232454673,0.3962368017001253,0.023694699385343833,-0.8143992538343685,0.7144849017253151,0.6921137255043682
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,river_year_groupkfold,121,5,484,3.1493810505731403,2.432128749755778,1.9603355153325168,0.38721569587717164,-0.0050587732052320795,-1.087778180633781,0.7081128064615793,0.6869804921665119
any_sensor_1d,1d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,121,6,605,3.233722514268453,2.708109560767738,2.545475480696501,0.3539550837947274,-0.12465721773297811,-0.8931269993367641,0.634821328937713,0.617067212925264
any_sensor_1d,1d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,120,17,1937,2.3233795658818632,1.6949254598361052,1.174886348882855,0.6686350576684261,0.03568413668415819,-0.006811888372842745,0.81861449013329,0.8178063972985107
any_sensor_1d,1d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,121,5,484,2.4082590265223898,1.7654022288937499,1.3621305169070421,0.6416861411381951,-0.09395796676778988,-0.16646430746794483,0.8082521950107339,0.8022397718056664
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_river_out,121,6,605,3.434768294543465,2.8409006661791234,2.4018228321964896,0.2711265961491135,-0.0311546237476132,-0.8990268355082129,0.6301840856632215,0.5892439853029982
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_year_out,120,17,1937,2.6865633525045376,1.9142742665678554,1.44716876080799,0.5569421856472334,0.10591204964698948,-0.14957105452594566,0.7902249825383194,0.7594692163980568
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,river_year_groupkfold,121,5,484,2.8348606367383744,2.0059476526060975,1.3770325945811788,0.503498414351464,-0.013580585276244013,-0.14228889994027316,0.7611040656187344,0.7256956101401504
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_river_out,121,6,605,3.289535497004263,2.723660152514846,2.4224382399413793,0.3314615856434472,-0.03157259189289258,-0.9047960675360107,0.6527741334335532,0.6145732047349065
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_year_out,120,17,1937,2.620115564703624,1.8665942176716601,1.3915780740666055,0.5785877825458623,0.07608745671332959,-0.09363016030465898,0.7936872870119813,0.7691826749510282
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,river_year_groupkfold,121,5,484,2.7427064248376114,1.9693256400531842,1.428530888422781,0.5352537862081403,0.01262581243302359,-0.17469863687373,0.773515211972085,0.7422247207952873
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_river_out,121,6,605,3.1962465977421624,2.675717463318318,2.4018315035850497,0.36884246682354593,-0.11489134586937942,-0.8296684105749312,0.6553518851734276,0.6277863304467299
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,120,17,1937,2.4921651864886276,1.7680488271326278,1.24951189554315,0.6187411985462072,0.03877033661478504,-0.11138753228320541,0.8064877426688695,0.7886877792265613
