dataset_id,window,sensor_scope,comparison_feature_set,feature_set,model_id,validation_scheme,year,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,2024,1,1,,1.1841444728178194,1.1841444728178194,1.1841444728178194,,-1.1841444728178194,-1.1841444728178194,,
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,2003,2,1,,2.576002565395599,2.164872852807485,2.164872852807485,-4.0176099938939185,-1.396106997368715,-1.396106997368715,0.9999999999999999,1.0
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,2004,9,1,,1.6371916503631065,1.4811526845905105,1.5451971127281663,0.7015723052266432,-1.1224991113492255,-1.5451971127281663,0.9500000000000001,0.9343079916749175
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,2005,18,1,,1.9620406867719271,1.6607628472166676,1.45966266622555,0.6187590865898749,0.09795478993731743,-0.19978068286263806,0.7485803785399651,0.839960492701104
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,2009,18,1,,2.743361492551261,2.179544647130937,1.813983358845583,0.5331075636625113,-0.6504202884904711,-0.9922776587544324,0.7337461300309597,0.7481985054151815
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,2010,12,1,,2.83791934010446,2.089620842869084,1.983960832704764,0.6918873627321762,1.4004775017003335,1.4320556178611223,0.795097541564023,0.8930728233130797
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,2011,11,1,,3.022946248040579,2.119284809765556,1.473732747148924,0.6592870082938951,1.308095730426613,0.688735422025295,0.9749455818173592,0.8998246090688586
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,2012,8,1,,1.7708053327155646,1.4773549631917424,1.0289469777528213,0.6054340135502657,-0.5813438671205701,-0.6816334689051673,0.8095238095238096,0.8463021598904267
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,2013,8,1,,2.835523293964264,2.180611106748427,1.4222354949828642,0.4560776389589313,0.5309949128171974,-0.3789278240707361,0.6904761904761906,0.6920754389505678
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,2014,10,1,,2.326684135320079,1.6133545755185423,0.4976003280023158,0.7342761533660501,0.002682483464717178,0.004269976425519628,0.8997002046464956,0.8587489092405531
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,2015,6,1,,1.605643354515092,0.8285594465246778,0.1506371542746061,0.6587444903910533,-0.7281346770082737,-0.05419979590398305,0.753702346348183,0.8622484062759118
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,2016,7,1,,2.3485457208523988,1.5014972119242833,0.6061158558162054,0.09892750835576603,-0.9820944811182256,0.19502152605651624,0.9642857142857145,0.8840440403678275
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,2017,6,1,,0.8449160877950799,0.7350833021797891,0.560448871998938,0.9277608639674557,0.10140123450559042,-0.02236179260509985,0.942857142857143,0.9726258446218756
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,2018,11,1,,1.4246049662103648,1.2303285932793484,1.2197833649950844,0.7416635985609845,0.01568432372678971,0.1352921542872405,0.7517103785040385,0.8675272812053647
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,2019,9,1,,2.852103784268796,2.19304147026944,1.73681267767327,0.5677738577980666,0.8255925165224717,1.3534205581634682,0.33473096350228926,0.7869692305756608
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,2020,12,1,,1.405843117344945,1.1056190709529639,0.8132742754923035,0.8369735418577754,-0.0432684197551448,-0.13209913808689544,0.8461538461538463,0.9350743908972678
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,2021,14,1,,2.2283377169436136,1.833961937633182,1.6560490027101478,0.06230385723272858,-0.8909230663992128,-0.8670232067033434,0.6131868131868132,0.609773819238773
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,2022,4,1,,2.586455367159704,1.6154874558585126,0.5450364379551726,0.6430292289420987,1.2872993191217925,0.34988200571426176,1.0,0.9099703142434213
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,2023,3,1,,1.135095325820652,0.9932677776902187,0.7563649079588499,-1.449712246498554,0.9932677776902187,0.7563649079588499,1.0,0.9999355212031605
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2003,2,2,,2.8575809546506576,2.602452182294366,2.602452182294366,-5.17449445170674,-1.1802591034401975,-1.1802591034401975,0.9999999999999999,1.0
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2004,9,3,,1.6073817832154238,1.439922096006408,1.510914460114308,0.7123408676626946,-1.0876041180867482,-1.510914460114308,0.9500000000000001,0.9330951358622775
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2005,18,4,,1.9518522544366534,1.6132333790063609,1.522562599967899,0.6227082016803895,0.22497979475248078,0.05051052434592407,0.7485803785399651,0.8348790386474894
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2006,1,1,,1.611215719541157,1.611215719541157,1.611215719541157,,1.611215719541157,1.611215719541157,,
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2009,18,3,,2.7686253452069107,2.188715675309313,1.7276769684078057,0.5244686623392245,-0.5079018292252802,-0.6595757087704621,0.7481940144478844,0.7352588803737581
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2010,12,3,,2.8438313848448007,2.076373009650014,2.0458389295574926,0.6906022852788967,1.4604795626539067,1.5485338332679,0.795097541564023,0.8960837155404284
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2011,11,3,,2.8949111086414714,2.0505019236477424,1.4924482939394768,0.6875372075606624,1.1250494427241997,0.4570420365012984,0.952166479438449,0.9029299803954313
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2012,8,3,,1.628824624656568,1.3661040997792677,1.0695163422835898,0.6661690067341546,-0.53650357114021,-0.563664465302173,0.8095238095238096,0.8657624852879013
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2013,8,4,,2.776085959098369,2.1995697731887622,1.784231617062142,0.47864169786964716,0.3850977713482301,-0.4591500482592821,0.6904761904761906,0.7037329696593851
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2014,10,5,,2.361676482494599,1.6667504707422256,0.7283765617518112,0.7262233006274113,0.09317348143340305,0.06822421514625843,0.8997002046464956,0.8541832821156085
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2015,6,3,,1.68520780032462,0.949362706439111,0.27842019104932714,0.6240860687211898,-0.9119466267153045,-0.27842019104932714,0.753702346348183,0.864434502850146
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2016,7,4,,2.3925754776779673,1.599528668153122,0.8048876850625866,0.06482478694768379,-0.8960774910941112,0.40141066154417704,0.9642857142857145,0.8763212344020639
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2017,6,3,,0.8705260333097462,0.7963169517161254,0.8347138162188856,0.9233152667862603,-0.10559659973212539,-0.25289251998627904,0.8285714285714287,0.9689485325418798
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2018,11,4,,1.3682302174772905,1.1158048503491445,1.227936017772036,0.7617049324726246,0.15698658732749446,0.08551646132123025,0.7972685832618591,0.8807791370978875
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2019,9,3,,2.717292524049191,2.1011226329238886,1.775019117750463,0.6076685089663325,0.8709437995610863,1.2000894864735203,0.435150252552976,0.8216433280669296
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2020,12,3,,1.4172893708986247,1.0505416895229907,0.6294011538660325,0.8343080399535306,-0.1596942453208944,-0.21062049710933728,0.8391608391608393,0.9362491331672051
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2021,14,3,,2.2115063545259037,1.832067310137872,1.9165736328589702,0.07641580942022708,-0.7448246551232195,-0.927646410478633,0.5604395604395604,0.5879321288657299
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2022,4,2,,2.6039490538619146,1.6255966758024227,0.535603045463005,0.6381841012985239,1.2510350326402055,0.3090629067251507,1.0,0.9008168923841919
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2023,3,2,,1.0102935053535262,0.9223217769581759,0.6388353482056361,-0.9406424410133931,0.9223217769581759,0.6388353482056361,1.0,0.9972916429459561
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2024,1,1,,1.4017319641499864,1.4017319641499864,1.4017319641499864,,-1.4017319641499864,-1.4017319641499864,,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2003,2,2,,3.095354835368554,3.095224948941847,3.095224948941847,-6.244780005171634,-0.028356168419360506,-0.028356168419360506,0.9999999999999999,1.0
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2004,9,4,,3.3524566571789873,3.0244968943332076,3.3923881747211198,-0.25131435108225286,-1.1174574559831478,-2.716644643323522,0.38333333333333336,0.18078275684374387
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2005,18,6,,3.6284496740019847,3.0886413417352085,2.9477622896943254,-0.303844174553781,0.0353671568916138,-0.10488948075989502,0.357253532379073,0.5168240399434901
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2006,1,1,,1.5363482082197137,1.5363482082197137,1.5363482082197137,,-1.5363482082197137,-1.5363482082197137,,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2009,18,6,,3.0966552403465046,2.757583308056317,3.025828205711797,0.4051102647235022,-0.2150624076302119,-0.8472785678841512,0.564499484004128,0.6543812322790598
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2010,12,5,,3.639143249011319,2.6818477662012707,2.068139134711156,0.49335038336497017,0.44258135222084677,-0.23482903206766803,0.5324001159371432,0.7397531014503584
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2011,11,5,,3.462868949752312,2.594665947757818,2.117815021557126,0.5529048522357731,1.6736520049728711,1.0110995186727862,0.7152638146977822,0.8631221545603851
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2012,8,5,,3.28705753058039,2.9305124348472744,3.148194262779322,-0.35954194876058443,-0.5222677881238347,-1.2156946486636158,0.523809523809524,0.44025041290755706
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2013,8,5,,3.8632245155838882,3.063402066296533,2.226329950272852,-0.009648888101703168,-0.28129457094446453,-1.7192149430179828,0.6904761904761906,0.23771269814698756
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2014,10,6,,3.4670517473405966,2.8919904371348637,2.6294800976486132,0.409966974169224,-0.4292932267745849,-1.919442161793758,0.7477238187264794,0.647985900962518
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2015,6,4,,2.3273904322272587,1.8763954767761224,2.0873017238594125,0.28299862460996617,0.4914782435592511,0.8121962396193225,0.753702346348183,0.6670953987542148
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2016,7,5,,2.465947507662058,1.7872708661072447,1.8783078098869153,0.006588122902276727,-0.3836258007405404,0.036093372681203384,0.8571428571428573,0.7988971773861187
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2017,6,4,,2.2258675484457955,1.9965319864794913,2.1316393967906593,0.4986465359903657,-0.5754390552857181,-0.7997204323389182,0.942857142857143,0.8153502621521368
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2018,11,6,,2.7403994079988863,2.424699674055823,2.2974013595314844,0.044073661597510694,-0.3589176171022634,-0.9149626095252454,0.6560381485126155,0.541139132140057
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2019,9,4,,2.825949809773196,2.4274561098203815,2.649771024486176,0.5756645947206609,0.43517400794892885,-0.08410856294239011,0.4602550748156477,0.7856997654572679
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2020,12,6,,2.6712712596986647,2.3144706451225665,2.4494605889237495,0.4113998636056606,0.4550000316265947,-0.15619010915137999,0.6713286713286714,0.6581511535929612
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2021,14,6,,2.9040210765298164,2.5954747834360106,2.256047273792219,-0.5925740508349671,-0.6228599796968213,-1.1593812417395026,0.22637362637362637,0.21891244391416761
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2022,4,2,,3.2565895183120457,2.713117034802922,2.9598569218941235,0.43408823622741677,-0.24673988709120165,-1.062003339091172,0.7999999999999999,0.6637100281070872
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2023,3,2,,1.261988061047528,1.028188360180298,0.8292229229267987,-2.0280350320745955,-0.862723221305005,-0.8292229229267987,0.5,0.5358632937154635
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2024,1,1,,1.2680277792133445,1.2680277792133445,1.2680277792133445,,-1.2680277792133445,-1.2680277792133445,,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2003,2,1,,2.630601377488755,2.326909313060492,2.326909313060492,-4.232562273909818,-1.2270112697274154,-1.2270112697274154,0.9999999999999999,1.0
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2004,9,1,,1.6325612743788538,1.448898611879038,1.4910156127064011,0.7032579702513717,-1.0900445347594985,-1.4910156127064011,0.9333333333333332,0.9264153814784729
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2005,18,1,,1.9709825443856719,1.6610175229673279,1.3994503457870646,0.6152762127367084,0.164095613416953,-0.14655797502491463,0.7506454278600755,0.8408925836618775
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2009,18,1,,2.7564815775117406,2.1879151128450736,1.876504186902371,0.5286310727536263,-0.681535326562599,-1.0258548943368315,0.7275541795665634,0.7473931256053434
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2010,12,1,,2.802218688447352,2.0523131970106396,1.9523195640037239,0.6995906357772819,1.4160622916571546,1.4222638334916842,0.795097541564023,0.8984340058838691
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2011,11,1,,3.0180194826960896,2.121963512415441,1.57725659250284,0.6603966840404293,1.2778526892476767,0.7229383545422126,0.9749455818173592,0.8997395620176728
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2012,8,1,,1.7913149469834144,1.4786670759312834,0.9281668129567082,0.5962412926600549,-0.5425078538209297,-0.6778829145561289,0.8095238095238096,0.8420317086305406
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2013,8,1,,3.1305425168481253,2.317405053196703,1.412547466011576,0.3370058636137979,0.4908642628914217,-0.5648453659010553,0.6666666666666669,0.5960732748961588
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2014,10,1,,2.35558872238737,1.5950472699416782,0.4385842966096076,0.7276329253140968,-0.05927901108918854,0.054301695057174415,0.8997002046464956,0.8536084964298102
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2015,6,1,,1.6656006316011576,0.9616246365689988,0.33751081087446044,0.6327825984349512,-0.5938076548436805,-0.14690195273067186,0.6667366910003157,0.8594523393507888
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2016,7,1,,2.6368858634010772,1.6440566417937792,0.7394171166546037,-0.1359111348056874,-1.172688061852272,0.07219131310504245,0.9642857142857145,0.8923856971940868
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2017,6,1,,0.9041032752341143,0.7337837910620385,0.619444926536961,0.9172855341735836,0.0841271428451164,-0.07158892052097254,0.942857142857143,0.9730141881382439
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2018,11,1,,1.5679627990447476,1.3198358507314996,1.011830441991009,0.6870548633026394,0.004449865844731817,0.11692115870483377,0.7517103785040385,0.8503326734093993
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2019,9,1,,2.983643736797055,2.2777569184456428,1.8666729672942237,0.5269856563162436,0.8362500264144624,1.3372348233679592,0.36820405985251814,0.756969572509139
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2020,12,1,,1.4238031886663707,1.0439326774259161,0.5480972616129249,0.8327815098873701,-0.12214615405993261,0.020713791634229928,0.8881118881118882,0.9297232393960508
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2021,14,1,,2.2751352691385116,1.8590567310944337,1.5548572075352374,0.022504981277612024,-0.963789630448326,-0.9268767486244749,0.6043956043956044,0.607612447480792
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2022,4,1,,2.6404832209380493,1.6846013956814234,0.6198445519758997,0.6279601123268218,1.3838288450865477,0.46892558113905625,1.0,0.9101873034632031
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2023,3,1,,1.298943358516089,1.1446216365479278,1.088797291233738,-2.2079739289027263,1.1446216365479278,1.088797291233738,1.0,0.9922505207157841
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2003,2,2,,2.974883775123811,2.831102429537447,2.831102429537447,-5.691821153493304,-0.9136698030262689,-0.9136698030262689,0.9999999999999999,1.0
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2004,9,3,,1.5784385957261156,1.3819217886004447,1.3827454824819085,0.7226070205098082,-1.0483634807429583,-1.3827454824819085,0.9500000000000001,0.9277465537408455
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2005,18,4,,1.8872060579706949,1.588694401360446,1.2826572118682744,0.6472864636988584,0.2624853590597154,0.12747644391880453,0.7692308717410675,0.8497560544057288
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2006,1,1,,1.6766711225837625,1.6766711225837625,1.6766711225837625,,1.6766711225837625,1.6766711225837625,,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2009,18,3,,2.773807598722743,2.19687939812373,1.7574241019648849,0.522686817579987,-0.4970691979254641,-0.6482501291661249,0.7089783281733747,0.7334967377189756
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2010,12,3,,2.8237123834126905,2.045168869119948,1.9862161171663484,0.6949645369749184,1.540211380761942,1.5643504242284512,0.795097541564023,0.9046722423488438
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2011,11,3,,2.88611044055474,2.0803084894772543,1.6139450921237373,0.6894341234502088,1.042517651452146,0.3951188972985582,0.952166479438449,0.8990189269400346
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2012,8,3,,1.6452594648751426,1.3570753173525043,0.9353637463969626,0.659398310692017,-0.46935845394057,-0.5538508426435116,0.8095238095238096,0.8604730890527865
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2013,8,4,,3.137842642248932,2.4698745214000155,1.8682448869998813,0.33391018071010903,0.37439735046461875,-0.6289038172714969,0.6666666666666669,0.5903972701888232
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2014,10,5,,2.423287974489958,1.6848164006344184,0.6803879123643544,0.7117523815286468,0.038987871505708815,0.020399173248083935,0.8997002046464956,0.844926882402092
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2015,6,3,,1.6765119001020348,1.0105262858648194,0.5249456416568177,0.6279555927395871,-0.7843173392411161,-0.3119951692999763,0.753702346348183,0.8621708752711789
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2016,7,4,,2.664904422760615,1.815835899053681,0.8423557721536739,-0.160178914249534,-0.943604118921619,0.6310035689725444,0.9642857142857145,0.875367068976242
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2017,6,3,,0.9731516868525708,0.8105857538914437,0.8573403930104648,0.904168902061884,-0.15453192594057677,-0.43553097294863274,0.942857142857143,0.9679164097747934
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2018,11,4,,1.3113978794975847,1.0993187755748965,0.8052500279601098,0.7810899743309956,0.15252457296848257,0.3098161628577838,0.7972685832618591,0.8941647926022651
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2019,9,3,,3.0336605895430147,2.2787032548717305,2.195927857400492,0.5109938059220793,1.1143082546254812,1.4119197309081324,0.4602550748156477,0.768921152824193
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2020,12,3,,1.4429965212331857,0.950510853401768,0.542908483685467,0.8282428032201246,-0.24946051058221133,-0.044233140183672415,0.8321678321678322,0.9259786909829248
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2021,14,3,,2.2965054670922997,1.905323278717963,1.8852428589387946,0.004055645033647526,-0.697310627544181,-0.9546200708299373,0.5252747252747253,0.570083880941126
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2022,4,2,,2.6748532107614187,1.7121081936902964,0.6060720117370515,0.6182117235248045,1.4166151853576006,0.494886845973159,1.0,0.9058397417780875
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2023,3,2,,1.18689697315254,1.1333676266075345,0.9279812979881044,-1.6784062348889948,1.1333676266075345,0.9279812979881044,1.0,0.9995807931678851
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2024,1,1,,1.3717615551147588,1.3717615551147588,1.3717615551147588,,-1.3717615551147588,-1.3717615551147588,,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,2003,2,2,,3.088972826699642,3.088798277447971,3.088798277447971,-6.214936199689056,-0.03283786416964207,-0.03283786416964207,0.9999999999999999,1.0
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,2004,9,4,,3.3555627040354845,3.0274084040357474,3.402200773121618,-0.25363410754045046,-1.1257907415576855,-2.722210693771318,0.38333333333333336,0.1803136099718403
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,2005,18,6,,3.623485984645862,3.082595566924032,2.9463341569534647,-0.3002793183233017,0.03311381687605576,-0.09358377725759581,0.357253532379073,0.5160439742992742
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,2006,1,1,,1.518180800010967,1.518180800010967,1.518180800010967,,-1.518180800010967,-1.518180800010967,,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,2009,18,6,,3.095208675231862,2.756550305957246,3.010980576225849,0.4056659260253418,-0.2104009588711329,-0.836571834997381,0.564499484004128,0.6539929007094614
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,2010,12,5,,3.6453730749358257,2.6902103958210355,2.0684565812318043,0.4916142381470766,0.4435823313449749,-0.22440808505633658,0.5324001159371432,0.7394938030955147
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,2011,11,5,,3.473730010747744,2.5991089287635196,2.1102666416004787,0.5500958849371058,1.6778738568600333,1.0270545793386496,0.7152638146977822,0.8625556281045331
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,2012,8,5,,3.2819461278617075,2.923744511536049,3.133836147794115,-0.355317037366913,-0.5286452296127462,-1.2196979760007371,0.523809523809524,0.441155622715707
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,2013,8,5,,3.8660735301181974,3.0685965130323822,2.2326142151833737,-0.01113860997204874,-0.28046306109045704,-1.7262372199467846,0.6904761904761906,0.23566878868629948
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,2014,10,6,,3.465655358011318,2.8901498948909703,2.6422246825627065,0.41044216171247727,-0.43389766816040287,-1.915519789793425,0.7477238187264794,0.6486406412156694
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,2015,6,4,,2.3287188756396713,1.8747297085735937,2.0853371066445643,0.28217988137155614,0.49074762224538054,0.8201612608598825,0.753702346348183,0.6667292474057294
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,2016,7,5,,2.4621476854896254,1.7858523362278333,1.8662119846240701,0.009647296016089602,-0.3891789106628874,0.023860551817054265,0.8571428571428573,0.7984801289121566
