dataset_id,window,sensor_scope,comparison_id,comparison_feature_set,feature_set,model_id,validation_scheme,fold_id,fold_group,fold_year,fold_river,n_train,n_test,rivers_in_test,sensors_in_test,fold_skipped,skip_reason,rmse,mae,bias_mean,r2
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,river_year_groupkfold,river_year_gkf_5,Kolyma_2009;Kolyma_2014;Kolyma_2016;Kolyma_2017;Lena_2011;Lena_2015;Mackenzie_2013;Mackenzie_2021;Ob_2004;Ob_2011;Ob_2018;Yenisey_2014;Yenisey_2018;Yenisey_2020;Yukon_2020;Yukon_2022,,,122,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.504453979075724,1.6737429414829075,0.4236566309791057,0.6958871697300066
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,128,24,Kolyma,HLS;Landsat;Sentinel-2,False,,3.089411982304429,2.3310088198182464,2.0117480145019777,0.42015467134900886
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_river_out,loro_Lena,Lena,,Lena,128,24,Lena,HLS;Landsat;Sentinel-2,False,,3.567581042972397,2.7923922523335385,1.360245389758866,0.5204215716797984
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,117,35,Mackenzie,HLS;Landsat;Sentinel-2,False,,2.98719595965011,2.7221968214269547,-2.586465402766157,-5.411765879166087
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_river_out,loro_Ob,Ob,,Ob,131,21,Ob,HLS;Landsat;Sentinel-2,False,,4.40008003320982,3.8710939048417976,2.919483762255646,-1.0010840582170895
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,137,15,Yenisey,HLS;Landsat;Sentinel-2,False,,2.9212650526861874,2.7557579895525035,-2.497426583731344,-0.10283217476281092
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_river_out,loro_Yukon,Yukon,,Yukon,119,33,Yukon,HLS;Landsat;Sentinel-2,False,,1.961521208937407,1.4806016242076387,-0.180548763759854,0.5876898993063585
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2003,2003,2003,,150,2,Kolyma;Lena,Landsat,False,,2.8926391884913034,2.401083363798472,-1.613121246182643,-5.326927391149812
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2004,2004,2004,,144,8,Kolyma;Mackenzie;Ob;Yukon,Landsat,False,,1.5483577846819798,1.5009337898961257,-0.999656002556113,0.7616294477369835
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2005,2005,2005,,137,15,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Landsat,False,,1.7707165428509328,1.4861215578770344,-0.02361408893137895,0.6340981816231297
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2006,2006,2006,,151,1,Yenisey,Landsat,True,n_test_lt_2,,,,
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2009,2009,2009,,137,15,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Landsat,False,,2.814525355718117,2.2145948807519527,-1.2297588536632948,0.3197399259396424
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2010,2010,2010,,142,10,Kolyma;Lena;Mackenzie;Yukon,Landsat,False,,2.953205943411703,2.0441427862829245,1.6752065472232698,0.6910407481755181
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2011,2011,2011,,142,10,Kolyma;Lena;Mackenzie;Ob;Yukon,Landsat,False,,3.1720619472715,2.1724207219291687,1.7022330909375363,0.5774923683354596
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2012,2012,2012,,148,4,Mackenzie;Ob;Yukon,Landsat,False,,1.368402440926698,1.2286943116445481,0.3445510281633235,0.8091694022589406
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2013,2013,2013,,145,7,Lena;Mackenzie;Ob;Yenisey;Yukon,Landsat,False,,3.168953665974081,2.150540028247861,1.0766263543047447,0.39365761451384074
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2014,2014,2014,,144,8,Kolyma;Mackenzie;Ob;Yenisey;Yukon,Landsat,False,,2.2347545389292076,1.516853508102441,0.35522451825075024,0.769557186479495
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2015,2015,2015,,147,5,Kolyma;Lena;Ob;Yukon,Landsat,False,,0.9532831430426694,0.7318313654539176,0.24296525698101865,0.8905438486691426
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2016,2016,2016,,145,7,Kolyma;Lena;Ob;Yenisey;Yukon,HLS;Landsat,False,,2.931371682414279,1.7741565043017833,-1.4166979215596511,-0.4037942824650118
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2017,2017,2017,,146,6,Kolyma;Mackenzie;Yenisey;Yukon,HLS;Landsat,False,,0.7133779248805855,0.6131178141477056,-0.22757897700515825,0.9485026695147023
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2018,2018,2018,,141,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,1.5609339074193789,1.3014919621786738,-0.42828513031499776,0.689854326555245
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2019,2019,2019,,143,9,Lena;Mackenzie;Ob;Yukon,HLS;Sentinel-2,False,,2.844550934588266,2.2532222157588597,0.6958626248954469,0.5700600414735932
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2020,2020,2020,,140,12,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,1.9355128251217868,1.2928091908747543,0.19583575343194445,0.6909871909071044
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2021,2021,2021,,138,14,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.2836741335381716,1.858875729109989,-1.0946583098545852,0.015153892642011169
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2022,2022,2022,,148,4,Mackenzie;Yukon,HLS;Sentinel-2,False,,2.6907191221527107,1.621835792687715,1.0398534343037595,0.6136691312413829
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2023,2023,2023,,149,3,Mackenzie;Yukon,Sentinel-2,False,,1.0519510955940061,0.8910250075156059,0.8910250075156059,-1.1039794963275082
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,loyo_2024,2024,2024,,151,1,Yukon,Sentinel-2,True,n_test_lt_2,,,,
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,river_year_groupkfold,river_year_gkf_1,Kolyma_2004;Kolyma_2018;Lena_2013;Mackenzie_2009;Mackenzie_2010;Mackenzie_2011;Mackenzie_2018;Mackenzie_2019;Ob_2009;Ob_2012;Ob_2021;Yenisey_2016;Yukon_2004;Yukon_2014;Yukon_2017;Yukon_2018,,,121,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.0777149794521277,1.5181051833215664,-0.41953780479357905,0.14045023976596316
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,river_year_groupkfold,river_year_gkf_2,Kolyma_2003;Kolyma_2021;Lena_2005;Lena_2016;Lena_2020;Lena_2021;Mackenzie_2004;Mackenzie_2017;Mackenzie_2023;Ob_2020;Yenisey_2009;Yenisey_2017;Yenisey_2021;Yukon_2011;Yukon_2016;Yukon_2019;Yukon_2024,,,121,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.2462589620732,1.6777237171951558,-0.7254505473564776,0.5182058787392683
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,river_year_groupkfold,river_year_gkf_3,Kolyma_2011;Kolyma_2015;Kolyma_2020;Lena_2018;Mackenzie_2005;Mackenzie_2014;Mackenzie_2022;Ob_2005;Ob_2013;Ob_2019;Yenisey_2005;Yenisey_2006;Yukon_2010;Yukon_2015;Yukon_2021;Yukon_2023,,,122,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Landsat;Sentinel-2,False,,2.3401914096220344,1.695301369390348,0.2469978131632939,0.5404466157546246
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2010;Lena_2003;Lena_2009;Lena_2010;Lena_2019;Mackenzie_2012;Mackenzie_2020;Ob_2014;Ob_2015;Ob_2016;Yenisey_2013;Yukon_2005;Yukon_2009;Yukon_2012;Yukon_2013,,,122,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.909037836413122,2.2825502856357995,0.6907489449008622,0.6401373648253115
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,river_year_groupkfold,river_year_gkf_5,Kolyma_2009;Kolyma_2014;Kolyma_2016;Kolyma_2017;Lena_2011;Lena_2015;Mackenzie_2013;Mackenzie_2021;Ob_2004;Ob_2011;Ob_2018;Yenisey_2014;Yenisey_2018;Yenisey_2020;Yukon_2020;Yukon_2022,,,122,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.3613412988235005,1.5312444120282904,0.3508596725738006,0.729650134819599
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,128,24,Kolyma,HLS;Landsat;Sentinel-2,False,,3.0279988599318934,2.281897892490003,1.928517390152816,0.44297854404788894
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_river_out,loro_Lena,Lena,,Lena,128,24,Lena,HLS;Landsat;Sentinel-2,False,,3.419956204151265,2.7150389081344364,1.3512800417788868,0.5592898691044997
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,117,35,Mackenzie,HLS;Landsat;Sentinel-2,False,,3.0695714252800586,2.7940557573279063,-2.7376469829361616,-5.77026575258579
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_river_out,loro_Ob,Ob,,Ob,131,21,Ob,HLS;Landsat;Sentinel-2,False,,4.2580843598349984,3.786577049328776,2.874062786513528,-0.8740134468743677
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,137,15,Yenisey,HLS;Landsat;Sentinel-2,False,,2.8328981261557913,2.6661068236035397,-2.390585364118463,-0.037120970663117925
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_river_out,loro_Yukon,Yukon,,Yukon,119,33,Yukon,HLS;Landsat;Sentinel-2,False,,1.9234204167181446,1.5089539109732806,-0.3560103911349743,0.6035518450892629
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2003,2003,2003,,150,2,Kolyma;Lena,Landsat,False,,2.888521691210544,2.454293089070786,-1.5231556038478804,-5.308928212169239
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2004,2004,2004,,144,8,Kolyma;Mackenzie;Ob;Yukon,Landsat,False,,1.903444477593542,1.8744457630374853,-1.0664744963697022,0.6397612846849265
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2005,2005,2005,,137,15,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Landsat,False,,1.884342029788255,1.4910396291586874,-0.0963658981550226,0.585632248720998
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2006,2006,2006,,151,1,Yenisey,Landsat,True,n_test_lt_2,,,,
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2009,2009,2009,,137,15,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Landsat,False,,2.591547472579339,2.0848682365281865,-0.9142244080139292,0.4232561283568257
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2010,2010,2010,,142,10,Kolyma;Lena;Mackenzie;Yukon,Landsat,False,,3.301024693161494,2.4248238860160294,1.6818235513978692,0.6139786872489431
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2011,2011,2011,,142,10,Kolyma;Lena;Mackenzie;Ob;Yukon,Landsat,False,,3.567242323773308,2.298402336045722,2.1586506369310343,0.46566150617808233
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2012,2012,2012,,148,4,Mackenzie;Ob;Yukon,Landsat,False,,1.758563074930617,1.6144859915615732,0.08698634544370543,0.6848362712347081
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2013,2013,2013,,145,7,Lena;Mackenzie;Ob;Yenisey;Yukon,Landsat,False,,3.2781780557245623,2.301246181860589,0.9294845856190956,0.35113966423507237
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2014,2014,2014,,144,8,Kolyma;Mackenzie;Ob;Yenisey;Yukon,Landsat,False,,2.366265403331833,1.8205359255592526,0.21020768040303645,0.7416369391663082
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2015,2015,2015,,147,5,Kolyma;Lena;Ob;Yukon,Landsat,False,,0.3853033814885,0.29047225085399075,0.16141025839267503,0.9821185806770967
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2016,2016,2016,,145,7,Kolyma;Lena;Ob;Yenisey;Yukon,HLS;Landsat,False,,2.783842320475753,1.7269038303267332,-1.4026671680052607,-0.2660502940532088
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2017,2017,2017,,146,6,Kolyma;Mackenzie;Yenisey;Yukon,HLS;Landsat,False,,0.9300494661236496,0.8847772646085813,-0.4579103511663695,0.9124698888584217
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2018,2018,2018,,141,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,1.5694291164234782,1.279205638846934,-0.5101063514301573,0.686469273571071
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2019,2019,2019,,143,9,Lena;Mackenzie;Ob;Yukon,HLS;Sentinel-2,False,,2.4499941280769093,1.991722695167013,0.7226760535649518,0.6810589145796315
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2020,2020,2020,,140,12,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,1.4646176252059642,0.9953119480556266,-0.11115099845912575,0.8230572032205897
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2021,2021,2021,,138,14,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.1192883153414375,1.7313741163422376,-1.0905136065461891,0.15183529820952313
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2022,2022,2022,,148,4,Mackenzie;Yukon,HLS;Sentinel-2,False,,2.9137554773005268,2.186813348097642,1.1542691464826236,0.5469679930426361
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2023,2023,2023,,149,3,Mackenzie;Yukon,Sentinel-2,False,,0.8078665149878104,0.7221879161347893,0.5777334809917107,-0.24087952278811375
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,loyo_2024,2024,2024,,151,1,Yukon,Sentinel-2,True,n_test_lt_2,,,,
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,river_year_groupkfold,river_year_gkf_1,Kolyma_2004;Kolyma_2018;Lena_2013;Mackenzie_2009;Mackenzie_2010;Mackenzie_2011;Mackenzie_2018;Mackenzie_2019;Ob_2009;Ob_2012;Ob_2021;Yenisey_2016;Yukon_2004;Yukon_2014;Yukon_2017;Yukon_2018,,,121,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,1.8435219626190344,1.4354326552300276,-0.7353924729946251,0.3233007213025003
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,river_year_groupkfold,river_year_gkf_2,Kolyma_2003;Kolyma_2021;Lena_2005;Lena_2016;Lena_2020;Lena_2021;Mackenzie_2004;Mackenzie_2017;Mackenzie_2023;Ob_2020;Yenisey_2009;Yenisey_2017;Yenisey_2021;Yukon_2011;Yukon_2016;Yukon_2019;Yukon_2024,,,121,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.1700520891714685,1.617256404008744,-0.8227136376453722,0.550342161944062
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,river_year_groupkfold,river_year_gkf_3,Kolyma_2011;Kolyma_2015;Kolyma_2020;Lena_2018;Mackenzie_2005;Mackenzie_2014;Mackenzie_2022;Ob_2005;Ob_2013;Ob_2019;Yenisey_2005;Yenisey_2006;Yukon_2010;Yukon_2015;Yukon_2021;Yukon_2023,,,122,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Landsat;Sentinel-2,False,,2.41275048656381,1.8215277033941397,0.23889014465690905,0.5115073531032305
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2010;Lena_2003;Lena_2009;Lena_2010;Lena_2019;Mackenzie_2012;Mackenzie_2020;Ob_2014;Ob_2015;Ob_2016;Yenisey_2013;Yukon_2005;Yukon_2009;Yukon_2012;Yukon_2013,,,122,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,3.051248773292422,2.4323223635908784,1.0431764579649718,0.6040929352043811
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,river_year_groupkfold,river_year_gkf_5,Kolyma_2009;Kolyma_2014;Kolyma_2016;Kolyma_2017;Lena_2011;Lena_2015;Mackenzie_2013;Mackenzie_2021;Ob_2004;Ob_2011;Ob_2018;Yenisey_2014;Yenisey_2018;Yenisey_2020;Yukon_2020;Yukon_2022,,,122,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.496444917728502,1.6821957352652461,0.4427804764619165,0.6978291209940466
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,128,24,Kolyma,HLS;Landsat;Sentinel-2,False,,2.77478623478854,1.980329021936032,1.4461723147748244,0.5322437789286625
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_river_out,loro_Lena,Lena,,Lena,128,24,Lena,HLS;Landsat;Sentinel-2,False,,3.5350128560844722,2.7962714137463798,1.719770673830067,0.5291376778250292
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,117,35,Mackenzie,HLS;Landsat;Sentinel-2,False,,3.387473614653731,3.1235123653611425,-3.0777567314568914,-7.245216656191115
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_river_out,loro_Ob,Ob,,Ob,131,21,Ob,HLS;Landsat;Sentinel-2,False,,3.9458281498822902,3.490547554934506,2.696820908562325,-0.6092388688670676
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,137,15,Yenisey,HLS;Landsat;Sentinel-2,False,,2.3724583767914207,2.181759001134808,-1.8607529508099345,0.2726143900364638
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_river_out,loro_Yukon,Yukon,,Yukon,119,33,Yukon,HLS;Landsat;Sentinel-2,False,,2.0826348997208313,1.7264759762907802,-0.6427576807531796,0.535202010107795
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,loyo_2003,2003,2003,,150,2,Kolyma;Lena,Landsat,False,,2.4177155613897856,1.991580898909173,-1.991580898909173,-3.4199232784773734
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,loyo_2004,2004,2004,,144,8,Kolyma;Mackenzie;Ob;Yukon,Landsat,False,,3.0330524991429724,2.9598453018592474,-1.7411129932717224,0.0853186713837999
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,loyo_2005,2005,2005,,137,15,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Landsat,False,,2.1637363112261023,1.8399379260854825,-0.19603335474194689,0.45364471923993965
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,loyo_2006,2006,2006,,151,1,Yenisey,Landsat,True,n_test_lt_2,,,,
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,loyo_2009,2009,2009,,137,15,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Landsat,False,,2.5188711913957427,2.1880114253585727,-0.0724803611320743,0.4551504836686513
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,loyo_2010,2010,2010,,142,10,Kolyma;Lena;Mackenzie;Yukon,Landsat,False,,4.381714777572679,3.4544984865070028,1.7573873779731557,0.3198543172124956
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,loyo_2011,2011,2011,,142,10,Kolyma;Lena;Mackenzie;Ob;Yukon,Landsat,False,,4.893539858778824,3.353932689641925,3.1126581648000915,-0.005535708714169196
any_sensor_3d,3d,any_sensor,any_sensor_3d__O4_bands_indices,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,loyo_2012,2012,2012,,148,4,Mackenzie;Ob;Yukon,Landsat,False,,2.5410742355563767,2.317027433704454,-0.6497694630538522,0.3419558450335364
