ablation_id,sample_scope,model_id,feature_set,target_scale,validation_scheme,fold_id,fold_group,fold_year,fold_river,n_train,n_test,rivers_in_test,rmse,mae,bias_mean,r2,rmse_log_space,mae_log_space
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2007,2007,2007,,510,1,Mackenzie,1.73345716727742,1.73345716727742,1.73345716727742,,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2009,2009,2009,,484,27,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.626927557503464,2.0142375978131275,-0.2750610389282007,0.5165295332717099,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2010,2010,2010,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.773954665610463,2.1778890958484918,1.3054088335340244,0.5109689871192481,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2011,2011,2011,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.3016861616757547,2.2195835431232744,1.8257848393142933,0.49627521136788155,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2012,2012,2012,,490,21,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7847478180446206,1.2943827050970278,-0.06491634448242437,0.7511262210744516,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2013,2013,2013,,481,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.43526932576797,1.8382090057248226,0.05243259429183456,0.4498551818267913,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2014,2014,2014,,480,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.742407833242418,1.779348842545959,0.5472106327935881,0.6436019117265606,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2015,2015,2015,,478,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.987690364687393,1.6718220648157036,-0.3808353684886871,0.633935685512627,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2016,2016,2016,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.967293803694377,1.5445517641280109,-0.6109632085934169,0.22241691632684202,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2017,2017,2017,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.24526043526945,1.573407837223338,-0.24486499030701409,0.27274758554016076,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2018,2018,2018,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1484460039505495,1.6795704102109137,-0.38420829174601745,0.35460615388675887,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2019,2019,2019,,487,24,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2184233183829005,1.7204070388997452,-0.06565525813012274,0.6433766652503623,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2020,2020,2020,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7166553301029728,1.2993463759582382,-0.24893687757555882,0.659943469790256,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2021,2021,2021,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0278471777627955,1.5943577080041624,-0.8093944623836199,0.21617510334569923,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2022,2022,2022,,501,10,Mackenzie;Yukon,2.2038065617805715,1.4520047071584739,0.7060317137586176,0.4933858274595464,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2023,2023,2023,,499,12,Mackenzie;Yukon,1.552271797696647,1.2207556896042453,0.9209031089967512,0.6346724846660114,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2024,2024,2024,,505,6,Mackenzie;Yukon,0.8501365577985636,0.6227644136699039,-0.6227644136699039,0.05730163394207832,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,river_year_groupkfold,river_year_gkf_1,Kolyma_2003;Kolyma_2009;Kolyma_2013;Kolyma_2014;Lena_2004;Lena_2006;Lena_2009;Lena_2018;Lena_2021;Mackenzie_2007;Mackenzie_2023;Mackenzie_2024;Ob_2004;Ob_2009;Ob_2016;Ob_2019;Yenisey_2021;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2017;Yukon_2021,,,408,103,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.151804528247646,1.7737586156343306,-0.6792703409280738,0.5258697754025038,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2010;Kolyma_2011;Kolyma_2018;Lena_2011;Lena_2017;Mackenzie_2009;Mackenzie_2015;Mackenzie_2016;Mackenzie_2018;Ob_2003;Ob_2005;Ob_2011;Ob_2015;Yenisey_2014;Yenisey_2017;Yenisey_2020;Yukon_2004;Yukon_2011;Yukon_2022;Yukon_2024,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.651971079323117,1.8065082608681704,0.44438708299992746,0.5936923294230021,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,river_year_groupkfold,river_year_gkf_3,Kolyma_2012;Kolyma_2020;Kolyma_2021;Lena_2010;Lena_2012;Lena_2020;Mackenzie_2003;Mackenzie_2005;Mackenzie_2011;Mackenzie_2017;Ob_2006;Ob_2012;Ob_2017;Ob_2021;Yenisey_2005;Yenisey_2013;Yenisey_2016;Yukon_2005;Yukon_2009;Yukon_2018;Yukon_2023,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.276965339618215,1.6463714294524687,0.13388417311040066,0.5986322629399317,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2016;Kolyma_2017;Lena_2016;Lena_2019;Mackenzie_2004;Mackenzie_2006;Mackenzie_2010;Mackenzie_2012;Mackenzie_2014;Mackenzie_2019;Mackenzie_2020;Mackenzie_2022;Ob_2014;Ob_2020;Yenisey_2006;Yenisey_2012;Yenisey_2015;Yenisey_2018;Yukon_2010;Yukon_2015;Yukon_2020,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.96160501684262,1.4647269102860663,-0.009281369076594645,0.5959708424985628,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,river_year_groupkfold,river_year_gkf_5,Kolyma_2006;Kolyma_2015;Kolyma_2019;Lena_2003;Lena_2005;Lena_2013;Lena_2014;Lena_2015;Mackenzie_2013;Mackenzie_2021;Ob_2010;Ob_2013;Ob_2018;Yenisey_2004;Yenisey_2009;Yenisey_2010;Yenisey_2011;Yenisey_2019;Yukon_2003;Yukon_2012;Yukon_2013;Yukon_2019,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2269224445404356,1.7391360858058307,0.1403658706525305,0.5936269490202648,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,426,85,Kolyma,3.77279560591626,3.000226564014733,2.816040702611255,-0.5500823313243273,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_river_out,loro_Lena,Lena,,Lena,424,87,Lena,3.4259863502182224,2.5491952672006564,1.5103140773857497,0.37675308979518596,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,408,103,Mackenzie,2.7705076045152186,2.569434575262053,-2.562811787032636,-5.332979069941301,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_river_out,loro_Ob,Ob,,Ob,424,87,Ob,3.2811206304199456,2.6540858100556193,1.6450359251982738,-0.5042574937820756,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,53,Yenisey,2.5977420616301394,1.9946857678725771,-1.849324017691046,0.13057576644935853,,
A3,same_sample_common_subset,linear_regression,F3_q_season_river_fixed,raw,leave_one_river_out,loro_Yukon,Yukon,,Yukon,415,96,Yukon,2.3860170708849124,2.0067363197660577,-0.826710035597694,0.4773415480595119,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2003,2003,2003,,506,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.096590320880638,1.709697741554781,-0.6456167882970739,0.49889523784651424,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2004,2004,2004,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.153463170510057,1.8147608755856717,-0.7715073215259359,0.5923576295039059,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2005,2005,2005,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.6387517336546926,1.3034765751185173,-0.06151611782145013,0.70324267739363,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2006,2006,2006,,501,10,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.095077389906574,1.7818355330353903,1.1710239185713025,0.6104899972758882,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2007,2007,2007,,510,1,Mackenzie,1.7310413392077324,1.7310413392077324,1.7310413392077324,,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2009,2009,2009,,484,27,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6268613977477506,2.014015983431218,-0.2737903052260909,0.5165538855878529,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2010,2010,2010,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.7749715316295567,2.1784434544175233,1.3061408651442414,0.510610387052133,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2011,2011,2011,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.302884696456823,2.2202390786142177,1.8266284858608295,0.4959094338656789,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2012,2012,2012,,490,21,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.785111741890339,1.2944818908048863,-0.06499601406472306,0.7510247161605557,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2013,2013,2013,,481,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.434600106261546,1.8368971389549078,0.05202483489022455,0.4501575032603867,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2014,2014,2014,,480,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.7427671652855654,1.7789376217322692,0.5473251084720526,0.6435085093946801,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2015,2015,2015,,478,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9881999386659295,1.6724693168991227,-0.3814380823377432,0.6337479693942663,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2016,2016,2016,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9663582937844502,1.5438528040860349,-0.6113607635221658,0.22315627078393707,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2017,2017,2017,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2444303672329564,1.572710228002169,-0.24490913578670598,0.2732852135022904,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2018,2018,2018,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.148263750932673,1.6793555678580407,-0.38444860741636855,0.35471564696862734,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2019,2019,2019,,487,24,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2184447860542322,1.7203616793168506,-0.06575562596829361,0.6433697631325211,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2020,2020,2020,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7160094869136837,1.2990440854326502,-0.2488808043730325,0.6601992950297669,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2021,2021,2021,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0276633157831623,1.5940767488284207,-0.809141972387413,0.2163172334483895,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2022,2022,2022,,501,10,Mackenzie;Yukon,2.204016614274223,1.4523466490569563,0.7047240891058442,0.4932892485278684,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2023,2023,2023,,499,12,Mackenzie;Yukon,1.5521636730125457,1.2197645121272533,0.9195271836186759,0.6347233772307209,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2024,2024,2024,,505,6,Mackenzie;Yukon,0.8517200874527819,0.6256167843746104,-0.6256167843746104,0.05378647841241502,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,river_year_groupkfold,river_year_gkf_1,Kolyma_2003;Kolyma_2009;Kolyma_2013;Kolyma_2014;Lena_2004;Lena_2006;Lena_2009;Lena_2018;Lena_2021;Mackenzie_2007;Mackenzie_2023;Mackenzie_2024;Ob_2004;Ob_2009;Ob_2016;Ob_2019;Yenisey_2021;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2017;Yukon_2021,,,408,103,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1503272623349474,1.772470341013942,-0.6788342402439116,0.5265205556972476,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2010;Kolyma_2011;Kolyma_2018;Lena_2011;Lena_2017;Mackenzie_2009;Mackenzie_2015;Mackenzie_2016;Mackenzie_2018;Ob_2003;Ob_2005;Ob_2011;Ob_2015;Yenisey_2014;Yenisey_2017;Yenisey_2020;Yukon_2004;Yukon_2011;Yukon_2022;Yukon_2024,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6528084880418565,1.8070072048532537,0.4450193954897927,0.593435690647496,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,river_year_groupkfold,river_year_gkf_3,Kolyma_2012;Kolyma_2020;Kolyma_2021;Lena_2010;Lena_2012;Lena_2020;Mackenzie_2003;Mackenzie_2005;Mackenzie_2011;Mackenzie_2017;Ob_2006;Ob_2012;Ob_2017;Ob_2021;Yenisey_2005;Yenisey_2013;Yenisey_2016;Yukon_2005;Yukon_2009;Yukon_2018;Yukon_2023,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.276990273861891,1.6462309389104257,0.13385493548639868,0.5986234724189858,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2016;Kolyma_2017;Lena_2016;Lena_2019;Mackenzie_2004;Mackenzie_2006;Mackenzie_2010;Mackenzie_2012;Mackenzie_2014;Mackenzie_2019;Mackenzie_2020;Mackenzie_2022;Ob_2014;Ob_2020;Yenisey_2006;Yenisey_2012;Yenisey_2015;Yenisey_2018;Yukon_2010;Yukon_2015;Yukon_2020,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9617687863222475,1.4650161743236219,-0.010280457264768396,0.5959033769217565,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,river_year_groupkfold,river_year_gkf_5,Kolyma_2006;Kolyma_2015;Kolyma_2019;Lena_2003;Lena_2005;Lena_2013;Lena_2014;Lena_2015;Mackenzie_2013;Mackenzie_2021;Ob_2010;Ob_2013;Ob_2018;Yenisey_2004;Yenisey_2009;Yenisey_2010;Yenisey_2011;Yenisey_2019;Yukon_2003;Yukon_2012;Yukon_2013;Yukon_2019,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.226427413160572,1.7384388135029254,0.140061125742899,0.5938075974784183,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,426,85,Kolyma,3.7691216859591137,2.997031594100955,2.8122302128362646,-0.547064884215088,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_river_out,loro_Lena,Lena,,Lena,424,87,Lena,3.42763667021734,2.549892110278841,1.5125694810796892,0.37615250096242114,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,408,103,Mackenzie,2.770532029308506,2.5695561758141805,-2.5629524930021597,-5.3330907335124556,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_river_out,loro_Ob,Ob,,Ob,424,87,Ob,3.281343528511617,2.6541465914713065,1.647355153670374,-0.5044618797534788,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,53,Yenisey,2.5966785937081713,1.993489531500438,-1.847728420525761,0.13128747338785907,,
A3,same_sample_common_subset,ridge_alpha_0.1,F3_q_season_river_fixed,raw,leave_one_river_out,loro_Yukon,Yukon,,Yukon,415,96,Yukon,2.3870600146514556,2.0078452688796498,-0.8277205634286826,0.47688453330025304,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2003,2003,2003,,506,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.098532293736701,1.7156138480781962,-0.6475994080252298,0.497966508452369,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2004,2004,2004,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.146207630375007,1.810978178385926,-0.7686571207814856,0.5950998942184247,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2005,2005,2005,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.6365361270076264,1.3010009775816604,-0.061062714813291626,0.7040445719233033,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2006,2006,2006,,501,10,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0999753677587054,1.7773701219479388,1.1776988278709055,0.6086666360342792,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2007,2007,2007,,510,1,Mackenzie,1.7095792870114979,1.7095792870114979,1.7095792870114979,,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2009,2009,2009,,484,27,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6264519839767297,2.0123762299210237,-0.26261575624682154,0.5167045704109229,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2010,2010,2010,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.7840576435962903,2.1833117749585194,1.3125759329609463,0.507400315440861,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2011,2011,2011,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.3136057217742168,2.226051364011405,1.8340338581874487,0.49263160893696123,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2012,2012,2012,,490,21,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7885212084802464,1.2954133877747147,-0.06571859561683209,0.7500727493535142,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2013,2013,2013,,481,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.428862714385535,1.8253681369815171,0.0484642919405949,0.4527459733085849,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2014,2014,2014,,480,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.746151943125432,1.7753956436991556,0.5483435938471899,0.6426280926701933,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2015,2015,2015,,478,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9928058435234355,1.6781301932724448,-0.38670528970061435,0.6320490698489072,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2016,2016,2016,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9581506053531041,1.5376481383300495,-0.6148433297115427,0.22962791354635936,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2017,2017,2017,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.237196040114794,1.5691053592487298,-0.24528097527546605,0.2779624089443742,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2018,2018,2018,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1467331079312553,1.6774957152068541,-0.38653437739730223,0.3556348526380225,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2019,2019,2019,,487,24,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2188175999221063,1.719993356637537,-0.06662742496602592,0.6432498882808626,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2020,2020,2020,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7105608593372124,1.2964070820076599,-0.2483457615808686,0.6623537215318844,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2021,2021,2021,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0261009675957484,1.591637863790343,-0.8069328956058842,0.21752444929699832,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2022,2022,2022,,501,10,Mackenzie;Yukon,2.205857896400514,1.4552511613495938,0.6930125204519391,0.49244226110794753,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2023,2023,2023,,499,12,Mackenzie;Yukon,1.551226148542526,1.210877303555212,0.9072063310617754,0.635164506416436,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,leave_one_year_out,loyo_2024,2024,2024,,505,6,Mackenzie;Yukon,0.8661511533173231,0.6508755193366184,-0.6508755193366184,0.02145062049751867,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,river_year_groupkfold,river_year_gkf_1,Kolyma_2003;Kolyma_2009;Kolyma_2013;Kolyma_2014;Lena_2004;Lena_2006;Lena_2009;Lena_2018;Lena_2021;Mackenzie_2007;Mackenzie_2023;Mackenzie_2024;Ob_2004;Ob_2009;Ob_2016;Ob_2019;Yenisey_2021;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2017;Yukon_2021,,,408,103,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.137615617165478,1.7612082689583954,-0.6748979655679654,0.5321019507117257,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2010;Kolyma_2011;Kolyma_2018;Lena_2011;Lena_2017;Mackenzie_2009;Mackenzie_2015;Mackenzie_2016;Mackenzie_2018;Ob_2003;Ob_2005;Ob_2011;Ob_2015;Yenisey_2014;Yenisey_2017;Yenisey_2020;Yukon_2004;Yukon_2011;Yukon_2022;Yukon_2024,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6603893998269372,1.811376924376449,0.45045762588325833,0.5911086986570462,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,river_year_groupkfold,river_year_gkf_3,Kolyma_2012;Kolyma_2020;Kolyma_2021;Lena_2010;Lena_2012;Lena_2020;Mackenzie_2003;Mackenzie_2005;Mackenzie_2011;Mackenzie_2017;Ob_2006;Ob_2012;Ob_2017;Ob_2021;Yenisey_2005;Yenisey_2013;Yenisey_2016;Yukon_2005;Yukon_2009;Yukon_2018;Yukon_2023,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2773807922620355,1.645023241262909,0.1335828596787635,0.5984857833277462,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2016;Kolyma_2017;Lena_2016;Lena_2019;Mackenzie_2004;Mackenzie_2006;Mackenzie_2010;Mackenzie_2012;Mackenzie_2014;Mackenzie_2019;Mackenzie_2020;Mackenzie_2022;Ob_2014;Ob_2020;Yenisey_2006;Yenisey_2012;Yenisey_2015;Yenisey_2018;Yukon_2010;Yukon_2015;Yukon_2020,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.963476112029666,1.4675845382339578,-0.019157935000758654,0.5951997009554033,,
A3,same_sample_common_subset,ridge_alpha_1,F3_q_season_river_fixed,raw,river_year_groupkfold,river_year_gkf_5,Kolyma_2006;Kolyma_2015;Kolyma_2019;Lena_2003;Lena_2005;Lena_2013;Lena_2014;Lena_2015;Mackenzie_2013;Mackenzie_2021;Ob_2010;Ob_2013;Ob_2018;Yenisey_2004;Yenisey_2009;Yenisey_2010;Yenisey_2011;Yenisey_2019;Yukon_2003;Yukon_2012;Yukon_2013;Yukon_2019,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.222277484830458,1.7323210897965027,0.1375344788298639,0.5953204232323714,,
