candidate_key,model_id,feature_set,target_scale,validation_scheme,fold_id,fold_group,fold_year,fold_river,n_train,n_test,rivers_in_fold,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r,stress_test,overall_rmse,small_fold_n,high_rmse,high_bias,unstable_fold
R3_river_specific_seasonality:ridge_alpha_10:raw:leave_one_year_out,ridge_alpha_10,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2016,2016,2016,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.824935151804907,1.4956190505671034,1.3556324753771039,0.3453963121138339,-0.6090416880517071,-0.6643444947274642,0.8038425951920128,0.7718215679347831,False,1.9522709710325894,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_10:raw:leave_one_year_out,ridge_alpha_10,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2017,2017,2017,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7893868526009673,1.2369919813882475,0.920944233504216,0.5302672766420726,-0.2432123468050795,0.07009557242831299,0.8261847609434866,0.7841508448720439,False,1.9522709710325894,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_10:raw:leave_one_year_out,ridge_alpha_10,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2018,2018,2018,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.564397639119703,1.18654479352297,0.9961096201036774,0.6481709688267743,-0.26338099686254896,-0.23704919856981732,0.7403308337958755,0.8181062782828111,False,1.9522709710325894,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_10:raw:leave_one_year_out,ridge_alpha_10,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2019,2019,2019,,519,26,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.8764485059036977,1.3178588784371281,0.8697840489132695,0.746253518696133,-0.13833681113326418,-0.6570928009567645,0.8635980867897596,0.8859620648583253,False,1.9522709710325894,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_10:raw:leave_one_year_out,ridge_alpha_10,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2020,2020,2020,,514,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.5758532747570746,1.2183387010741322,0.9317926803291279,0.7141157462344248,-0.27175699380036056,-0.5470150680968402,0.8092741935483873,0.8545558000788854,False,1.9522709710325894,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_10:raw:leave_one_year_out,ridge_alpha_10,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2021,2021,2021,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.5732650545578817,1.3161657998501235,1.162610225119261,0.5214188509982698,-0.8490996045275749,-0.9051793477783079,0.8134186818397344,0.8175215936014827,False,1.9522709710325894,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_10:raw:leave_one_year_out,ridge_alpha_10,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2022,2022,2022,,535,10,Mackenzie;Yukon,1.9823361791934158,1.3044648891227135,0.7952493965122693,0.5900933105019963,0.520209522215357,0.4430849133697605,0.7818181818181817,0.8646131526197073,False,1.9522709710325894,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_10:raw:leave_one_year_out,ridge_alpha_10,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2023,2023,2023,,533,12,Mackenzie;Yukon,1.3509992917909586,1.0730500894929849,0.8867622550111829,0.7232694593082127,0.7616236194749527,0.7268902039391967,0.7342657342657343,0.9205991172939499,False,1.9522709710325894,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_10:raw:leave_one_year_out,ridge_alpha_10,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2024,2024,2024,,539,6,Mackenzie;Yukon,1.0658137308457272,0.8132255609060949,0.503902246973372,-0.48169219017267895,-0.6338312358326518,-0.45912244760693,0.7714285714285715,0.8227843775482767,False,1.9522709710325894,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2003,2003,2003,,540,5,Kolyma;Lena;Mackenzie;Ob;Yukon,1.7166971509199715,1.418484487479811,0.986102714550888,0.6640390893779358,-0.5464901982415725,-0.713895953930507,0.7,0.8414242916141781,False,2.31457564068399,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2004,2004,2004,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9783881066050053,1.6163377835582606,1.530656373222391,0.659808952320435,-0.5947835126680513,-1.205076663319494,0.8753799744345137,0.8809782198604241,False,2.31457564068399,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2005,2005,2005,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7079756463580624,1.3194726131355878,1.0833176556187012,0.6831035630687563,0.06027961784018819,-0.0881340238662025,0.7891708285436059,0.8448767030969515,False,2.31457564068399,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2006,2006,2006,,534,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6006823283945533,2.2053171463504553,1.7813846080043056,0.42931998845231756,1.3935642215157424,1.1226175352056629,0.6727272727272727,0.7702789000109914,False,2.31457564068399,False,False,True,True
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2007,2007,2007,,544,1,Mackenzie,0.8984276254307284,0.8984276254307284,0.8984276254307284,,0.8984276254307284,0.8984276254307284,,,False,2.31457564068399,True,False,False,False
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2009,2009,2009,,517,28,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.5867356406580497,2.022426145813768,1.6565505574393338,0.5374767412108286,0.20424364337981674,-0.4663960918237273,0.7621133600638805,0.7750741159241372,False,2.31457564068399,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2010,2010,2010,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.1634935399237243,2.2322752367302,1.5602354937471459,0.36318756544050357,1.6790954802861262,1.3825921991429424,0.7383417949011433,0.7697862525247717,False,2.31457564068399,False,False,True,True
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2011,2011,2011,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.713217884527348,2.5994884910891005,1.6533111803558667,0.36120098198343453,2.2169581827607847,1.5059020444535731,0.9090507045888421,0.8846629399978057,False,2.31457564068399,False,True,True,True
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2012,2012,2012,,522,23,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0725440089005778,1.5272865339259138,1.1845028682751497,0.6572285092212438,-0.28932844143784886,-0.6416938990672651,0.831233037483923,0.8520208377370073,False,2.31457564068399,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2013,2013,2013,,512,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.360935842083051,1.77581019241926,1.6145542803518964,0.47803972874696554,-0.10923897207048348,-0.42873424323501474,0.5636911047245783,0.6922866201918447,False,2.31457564068399,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2014,2014,2014,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.9193755390089544,1.945483568738999,1.2447220281310565,0.5679665656240847,0.442516194570404,-0.5515207321002773,0.8181374636534624,0.836021925064736,False,2.31457564068399,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2015,2015,2015,,509,36,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.344885849134538,1.8995804545891852,1.5756308847089906,0.46861660831395,-0.5604984235652926,-1.1298704488717972,0.7141386473933365,0.7079784457109967,False,2.31457564068399,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2016,2016,2016,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.8320866036318342,1.569207357815409,1.345900561549854,0.3402558124401366,-0.7911874765435367,-1.0787249835933403,0.7158444828236927,0.7195979076707101,False,2.31457564068399,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2017,2017,2017,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9873527723891307,1.4906455082803411,1.1867173350241966,0.4205816278103859,-0.2779288188505147,-0.1916680463357716,0.704233498299979,0.6727979764910137,False,2.31457564068399,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2018,2018,2018,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9663527385014246,1.574163849978536,1.1265916302215997,0.44414665515495966,-0.35332238864238463,-0.49517619694834814,0.6100057012139781,0.6822441175714721,False,2.31457564068399,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2019,2019,2019,,519,26,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.289317917167223,1.7122475448161816,1.1663482476468507,0.6223069951949336,-0.2269192526088937,-0.5773136108088797,0.762280197891714,0.8506538417915294,False,2.31457564068399,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2020,2020,2020,,514,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.8176597872753686,1.341876449456518,1.0548244951703296,0.6196496003459142,-0.14992262397038303,-0.2054406042895911,0.7366935483870969,0.7977392389123815,False,2.31457564068399,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2021,2021,2021,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.858904767713187,1.4723435842792958,1.2309811867400704,0.33186214537472924,-0.7554464890572725,-1.0147480146500394,0.6744902797534376,0.6714329142695401,False,2.31457564068399,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2022,2022,2022,,535,10,Mackenzie;Yukon,2.280011499281803,1.4247173555192223,0.5291426675041313,0.457743875163404,-0.00871561791239266,-0.07687083523356275,0.6969696969696969,0.8309672784140807,False,2.31457564068399,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2023,2023,2023,,533,12,Mackenzie;Yukon,1.553186866106989,1.144607671836724,0.9971005560858903,0.6342416345990514,0.22028087879265257,-0.16933877765536387,0.6363636363636365,0.898192790762444,False,2.31457564068399,False,False,False,False
R3_river_specific_seasonality:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R3_river_specific_seasonality,raw,leave_one_year_out,loyo_2024,2024,2024,,539,6,Mackenzie;Yukon,1.7040035420706017,1.5912339629918997,1.4809973467546647,-2.7873579783477873,-1.5912339629918997,-1.4809973467546647,0.7714285714285715,0.799557784282874,False,2.31457564068399,False,False,True,True
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2003,2003,2003,,540,5,Kolyma;Lena;Mackenzie;Ob;Yukon,0.9524722848606699,0.6651646454177038,0.40769953566683625,0.8965796336721722,-0.28954807137746197,-0.08141150652684193,0.8999999999999998,0.9520521247234489,False,1.8630248251079742,False,False,False,False
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2004,2004,2004,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.6747879959228422,1.3611678651501775,1.2454513762505801,0.7562079302311253,-0.7451851330868938,-0.9642813729338373,0.9268490747832097,0.900580374481368,False,1.8630248251079742,False,False,False,False
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2005,2005,2005,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.1704801609370445,0.9174721972821489,0.8358826245595701,0.8511728646633343,-0.13707207448222505,-0.20293729833676233,0.8913026325662993,0.9313110522901912,False,1.8630248251079742,False,False,False,False
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2006,2006,2006,,534,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1770458671348587,1.8553778005425483,2.1147632094502704,0.6000983406407785,1.054178476003692,1.3173368365273923,0.8636363636363636,0.8683847417707095,False,1.8630248251079742,False,False,True,True
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2007,2007,2007,,544,1,Mackenzie,1.8726437488622727,1.8726437488622727,1.8726437488622727,,1.8726437488622727,1.8726437488622727,,,False,1.8630248251079742,True,False,True,True
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2009,2009,2009,,517,28,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9687419202078786,1.5564712304817436,1.4699091451375663,0.7320788118120298,-0.584011951058019,-0.6735273223066818,0.8330139923399383,0.8694521447689839,False,1.8630248251079742,False,False,False,False
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2010,2010,2010,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.5130017859635254,1.71595299067286,1.1594917914221643,0.5981506912850415,1.2946265108388213,1.1228165948060989,0.7910963940544657,0.8396432911162841,False,1.8630248251079742,False,False,True,True
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2011,2011,2011,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.8030962822121057,2.1163902534610117,1.764771772862592,0.6359681325712444,1.927066957038236,1.764771772862592,0.9333187738516842,0.9393323569813602,False,1.8630248251079742,False,True,True,True
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2012,2012,2012,,522,23,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.3965701566794857,0.9758628094282993,0.4975630158090123,0.8443594755388033,-0.26337636455542235,-0.19142291950454604,0.9073387971584319,0.9289668065843252,False,1.8630248251079742,False,False,False,False
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2013,2013,2013,,512,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2685173554830844,1.6740443716581626,1.0584142000684853,0.5181040350672641,0.18535629134421994,-0.04316222764733979,0.7484119442028283,0.7686187877224647,False,1.8630248251079742,False,False,False,False
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2014,2014,2014,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.299009682660558,1.4352742022938625,0.8592206999584651,0.7320714284987635,0.5672198803950206,-0.10939845573131901,0.9273252457651715,0.8884283760531998,False,1.8630248251079742,False,False,False,False
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2015,2015,2015,,509,36,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7362659050342548,1.1180597603497093,0.7477400869488278,0.7086620639783117,-0.25484464581250305,-0.3675487650339304,0.8825651441099764,0.8455413448365738,False,1.8630248251079742,False,False,False,False
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2016,2016,2016,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7499667990229688,1.3396431119872947,0.9902285605633239,0.39807387544147854,-0.6101794592935598,-0.38229521605728145,0.8442837762130332,0.8039828107814245,False,1.8630248251079742,False,False,False,False
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2017,2017,2017,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7861642126087454,1.2125848308052831,0.7885746672052827,0.5319577063204727,-0.14828140449724334,0.14625255390843428,0.8362772792312251,0.8002414670335869,False,1.8630248251079742,False,False,False,False
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2018,2018,2018,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.6074648038661652,1.3065976542574995,1.1410307681152139,0.6285329353991828,-0.3400212525961808,-0.4290614817439833,0.7316424916237491,0.819530574219329,False,1.8630248251079742,False,False,False,False
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2019,2019,2019,,519,26,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7841613677703938,1.2270876447699166,0.9046698304499645,0.7705991674634197,-0.0737249016511412,-0.5140272593878223,0.9122032902476057,0.8874830357948083,False,1.8630248251079742,False,False,False,False
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2020,2020,2020,,514,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.6272602810727976,1.2404236204323598,0.9543335953504872,0.6951594569670497,-0.21810281468394965,-0.532354586395388,0.8483870967741935,0.840760901455277,False,1.8630248251079742,False,False,False,False
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2021,2021,2021,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.5928673193950373,1.3483266246188554,1.2776032591550344,0.5094186887886447,-0.7192927648052913,-0.7269234775175115,0.7899478425794214,0.7974492723016988,False,1.8630248251079742,False,False,False,False
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2022,2022,2022,,535,10,Mackenzie;Yukon,1.6224365522824635,1.1944685480868233,1.0303834775273608,0.725421937911421,0.7940332286281625,0.8009270098573276,0.7575757575757575,0.9042946992623772,False,1.8630248251079742,False,False,False,False
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2023,2023,2023,,533,12,Mackenzie;Yukon,0.8758673072157461,0.7379747077045661,0.8224508143363312,0.8836882791853903,0.4579680786187592,0.6656445382671285,0.7552447552447553,0.9568442280394852,False,1.8630248251079742,False,False,False,False
R4_river_specific_Q_and_season:linear_regression:raw:leave_one_year_out,linear_regression,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2024,2024,2024,,539,6,Mackenzie;Yukon,0.8684574525673816,0.7358654527957725,0.6357477313311362,0.01623251897531286,-0.7358654527957725,-0.6357477313311362,0.7714285714285715,0.8959963816316475,False,1.8630248251079742,False,False,False,False
R4_river_specific_Q_and_season:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2003,2003,2003,,540,5,Kolyma;Lena;Mackenzie;Ob;Yukon,1.0075654671914351,0.7566650704578686,0.4518865153013678,0.8842694743870617,-0.2893584721305973,-0.20562416609451972,0.8999999999999998,0.9459310060325674,False,1.864089111640533,False,False,False,False
R4_river_specific_Q_and_season:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2004,2004,2004,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.6905581299754766,1.370030561610907,1.3014016880412815,0.7515951260495637,-0.7202834474544284,-0.8983013549095569,0.9137183751666919,0.8952930933413877,False,1.864089111640533,False,False,False,False
R4_river_specific_Q_and_season:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2005,2005,2005,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.1751027143407728,0.9368668980658532,0.7674336250343732,0.8499950235004661,-0.10319689720937805,-0.20092617638550037,0.8903299487184643,0.9272071579301667,False,1.864089111640533,False,False,False,False
R4_river_specific_Q_and_season:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2006,2006,2006,,534,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1873290658666553,1.8357713536327573,2.151092904906232,0.5963115758555454,1.0626283908201732,1.2512236689409146,0.8545454545454546,0.8645000238737327,False,1.864089111640533,False,False,True,True
R4_river_specific_Q_and_season:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2007,2007,2007,,544,1,Mackenzie,2.099112269372804,2.099112269372804,2.099112269372804,,2.099112269372804,2.099112269372804,,,False,1.864089111640533,True,False,True,True
R4_river_specific_Q_and_season:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2009,2009,2009,,517,28,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0193112205862507,1.5894933786669851,1.3003294484399843,0.7181383434569227,-0.5742337541565228,-0.6059973573197492,0.8239803210460779,0.861269205029519,False,1.864089111640533,False,False,False,False
R4_river_specific_Q_and_season:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2010,2010,2010,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.4983121472390697,1.7508045769536043,1.2538242488908957,0.6028349444180288,1.2950270694721284,1.1664827989504873,0.7877574953738757,0.8426556897793864,False,1.864089111640533,False,False,True,True
R4_river_specific_Q_and_season:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2011,2011,2011,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.798394344332194,2.0831342378096895,1.681421244981843,0.6371883686831402,1.8815538959237312,1.681421244981843,0.9281979885943871,0.9358278808057139,False,1.864089111640533,False,True,True,True
R4_river_specific_Q_and_season:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2012,2012,2012,,522,23,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.3950321615210795,0.9654650536563739,0.5000155929047616,0.844702089999675,-0.25404893813059887,-0.1608388537054255,0.9127749228494683,0.9308254288858915,False,1.864089111640533,False,False,False,False
R4_river_specific_Q_and_season:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2013,2013,2013,,512,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2469136152747504,1.6493113545637046,1.067393107345353,0.527238796948247,0.15521582181262603,0.025458155128148086,0.7428953942455593,0.7694657818281398,False,1.864089111640533,False,False,False,False
R4_river_specific_Q_and_season:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2014,2014,2014,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2967077495885886,1.4399027224764227,0.9880256882493814,0.732607698419996,0.532235952607192,-0.10761883329059785,0.9257834413964566,0.8873871085491973,False,1.864089111640533,False,False,False,False
R4_river_specific_Q_and_season:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2015,2015,2015,,509,36,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7527473028243603,1.1316616865736053,0.8193801823961828,0.7031047975300246,-0.2655938141200619,-0.3728396108779999,0.8676282376733324,0.8427455524458458,False,1.864089111640533,False,False,False,False
R4_river_specific_Q_and_season:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2016,2016,2016,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7623211669616852,1.3612661896511087,1.0206890462687532,0.38954495189239347,-0.5985544982799514,-0.45094469971136864,0.8355076841439554,0.7989760854086129,False,1.864089111640533,False,False,False,False
R4_river_specific_Q_and_season:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2017,2017,2017,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7644611382300548,1.2127465872286702,0.777486330703848,0.5432626509618974,-0.16237862919220228,0.13943386690078974,0.8428654508912767,0.8047308783791967,False,1.864089111640533,False,False,False,False
R4_river_specific_Q_and_season:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2018,2018,2018,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.5716864908194375,1.2604924202189212,1.1400140916621275,0.6448848430090751,-0.30363919998070726,-0.3323448984466286,0.7310819534190958,0.8264138871886996,False,1.864089111640533,False,False,False,False
R4_river_specific_Q_and_season:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R4_river_specific_Q_and_season,raw,leave_one_year_out,loyo_2019,2019,2019,,519,26,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7980107535879286,1.2424002543439534,0.8892185790700373,0.7670239398944761,-0.07854228092437973,-0.5778313119034353,0.8957733623181929,0.8863601618808167,False,1.864089111640533,False,False,False,False
