model_id,feature_set,validation_scheme,season_window,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
linear_regression,F4_reduced_hydroclimate,leave_one_river_out,late_season,85,6,,2.279790839388259,1.7836012055413435,1.529518229727719,-0.12477147511258146,0.2453949859433238,-0.2707594057074596,0.3510594724985866,0.3548265512268076
linear_regression,F4_reduced_hydroclimate,leave_one_river_out,spring_freshet_provisional,193,6,,10.082435738884929,4.255462039468011,2.5383425711172904,-4.864460490081693,1.987990640006603,0.2580259106296001,0.46151278009084534,0.038764595199810035
linear_regression,F4_reduced_hydroclimate,leave_one_river_out,summer,114,6,,3.007351536962436,2.6106318834984195,2.541165050877814,-0.012960451148379182,-0.42148968154973493,-1.5330198217813704,0.4557669704588326,0.33435456042227163
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,early_season,146,20,,3.4506253408250656,2.6058285230345666,1.9706232316803265,0.33587795903570505,0.7248154983513072,0.3829748637890136,0.616367966941682,0.6099645993964071
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,late_season,85,18,,1.882175073879908,1.450528675201846,1.1427804093899043,0.23335497696220175,-0.007924450037226121,-0.37056981363551067,0.5212967812204435,0.4981826910431745
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,spring_freshet_provisional,193,20,,3.278877510053028,2.531281846382232,2.0242360841061604,0.3797774886458538,0.3656585794617114,-0.10848968566240291,0.6652686042020143,0.6338680098824204
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,summer,114,20,,2.654359245208606,2.2519888837907045,2.2191428436222256,0.21087918862509636,-0.7011927109211447,-1.5259295455057647,0.6080822244426082,0.5169893089188655
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,early_season,146,5,,3.4322094231698803,2.581862379728432,1.9653395601235037,0.3429478544146527,0.7493600761980316,0.43813526920655477,0.608886790379184,0.6179168782521027
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,late_season,85,5,,1.8904108853841943,1.4563442556585109,1.0980446999756044,0.22663109891964228,-0.006663549359708612,-0.40794248315354675,0.5091676906173993,0.4921560933074795
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,spring_freshet_provisional,193,5,,3.263852099437574,2.51139621001769,2.1239329964927514,0.38544878655754733,0.38741734357195706,-0.10741453641911569,0.6580504245303266,0.639673588297054
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,summer,114,5,,2.6371949574804594,2.2402313256301944,2.249507466675407,0.22105181587208855,-0.6913913844131544,-1.5023060228093805,0.6212474215237302,0.5259605818607881
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_river_out,early_season,126,6,,17.05870808849387,5.802500275121349,2.654577197296917,-15.283792449861203,3.307793370492968,0.13320778804734834,0.3772826475279592,0.0030788123576011885
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_river_out,late_season,64,6,,2.3894130973982546,1.7616782696157443,1.381124526198306,-0.30301567274946284,0.37726077931325763,-0.3359856011479938,0.4461008384140696,0.3581841508705389
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_river_out,spring_freshet_provisional,163,6,,15.076032260661274,5.126152763519843,2.5841548080108803,-12.114516057206165,2.5052640718222676,-0.04815086487424658,0.40347441300704656,0.004892035500488007
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_river_out,summer,93,6,,3.209168797394889,2.7339885005980924,2.522197713090635,-0.04596096325014898,-0.024854337590133124,-1.3418935580346236,0.432591152613949,0.2945002468027953
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_year_out,early_season,126,20,,3.37472064895952,2.579813005363624,2.0506644280330004,0.36270730426826814,0.25291665601260854,-0.177571481452512,0.6118326429765051,0.6091024596700039
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_year_out,late_season,64,18,,1.9640997617461897,1.4881360613121903,1.1347932179813545,0.11957118969644909,0.11833697215092462,-0.37787833969794216,0.5142490903066967,0.45995541291479214
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_year_out,spring_freshet_provisional,163,20,,3.2368281663524026,2.517514239118067,2.0803484093800915,0.39547057845663347,0.10210647517052172,-0.38607962552696584,0.6417410310226329,0.6356702835855672
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_year_out,summer,93,20,,2.7196999768491263,2.2232433941439,1.98685944335796,0.24877099168840822,-0.22972096159893055,-1.1683249910592686,0.6052769144931144,0.5042135122095583
linear_regression,F5_snow_hydroclimate_complete_case,river_year_groupkfold,early_season,126,5,,3.319090711255118,2.528558267081882,2.040429690411113,0.3835447905095669,0.21461345842374616,-0.17564942783792858,0.6311602417522277,0.6264935389799186
linear_regression,F5_snow_hydroclimate_complete_case,river_year_groupkfold,late_season,64,5,,1.9533278772064893,1.4767219498894018,1.136334398935197,0.1292019335555744,0.1070933731413148,-0.5131971220706757,0.5235003986953464,0.47266355604978977
linear_regression,F5_snow_hydroclimate_complete_case,river_year_groupkfold,spring_freshet_provisional,163,5,,3.187167228654253,2.4690491740092946,1.9940392645409037,0.4138782259741083,0.07564549243233158,-0.39596242335429466,0.6547790845540299,0.6508449332391982
linear_regression,F5_snow_hydroclimate_complete_case,river_year_groupkfold,summer,93,5,,2.7215209952647648,2.2108216411846486,2.0194505406077026,0.24776466021518928,-0.22768304823736257,-1.045798616628005,0.6112910321128961,0.5035589235250034
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,early_season,146,6,,11.32757655146452,4.579820117875033,2.3826115078406684,-6.1569221103446985,2.479867782038376,0.27124110062746976,0.47151657795774893,0.04427866075636318
