model_id,feature_set,validation_scheme,river,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,Kolyma,85,1,,3.6760378306636348,2.9211747023208674,2.4327750188255557,-0.47159449663895336,2.7364739642035283,2.4327750188255557,0.795896856360998,0.7405730803430227
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,Lena,87,1,,3.418415183624717,2.5079588930862995,1.9207227382583927,0.3795047015736137,1.4162836101307825,1.1793102603788785,0.6493975375284725,0.7099278425297509
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,Mackenzie,103,1,,2.8147540749265163,2.606066907138889,2.6982583859802283,-5.536876389837103,-2.6014970667933475,-2.6982583859802283,0.5157479006703627,0.5735391484221036
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,Ob,87,1,,3.3229563657365775,2.695796238970753,2.4377256838497754,-0.542861939686716,1.7261956841163009,1.4577453254666075,0.2021821628543171,0.2152376597830467
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,Yenisey,53,1,,17.997291743492134,6.9755693953084155,1.7948442105362448,-40.73053975841577,3.5943918172775517,-1.411262845732164,0.17974719362329805,-0.40572553165243075
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,Yukon,96,1,,2.3980547596290243,1.9707040491898926,1.753622469945345,0.4720545191375438,-0.7343125581911077,-1.4363993176264966,0.8361067345986789,0.8115045247255654
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,Kolyma,85,17,,2.15944773702867,1.7428770068256738,1.4492459938849098,0.49217555074520514,0.015412049090447673,-0.3728728832608619,0.7863475406544967,0.7461612350632428
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,Lena,87,17,,3.0742582006358257,2.2774694876951584,1.9194453026588754,0.4981550504319242,0.005903262129848363,-0.2560408755715038,0.6301201431893653,0.7123982402045141
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,Mackenzie,103,21,,1.0537437712975162,0.8461636154651015,0.704185395404946,0.08386515735009403,-0.00817117003454331,-0.1188182538109035,0.5117927366062999,0.5623513606978722
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,Ob,87,17,,2.5707855170379337,2.127765978955199,1.8294975884107796,0.07655830925612683,0.0023506641419456333,-0.3405586071946587,0.3210613733473518,0.3468294443308056
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,Yenisey,53,16,,1.869324801014617,1.374909036103931,0.9426248768124608,0.5497961295298526,0.07976848198822505,0.38278348386324446,0.7175775695185811,0.744784162668218
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,Yukon,96,20,,2.2191716592509687,1.669446293286563,1.2569404768054544,0.5478810819576465,-0.004029775069773238,-0.6829342196912132,0.8359303593777954,0.8081524287002724
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,river_year_groupkfold,Kolyma,85,5,,2.191135155276716,1.7587540492914564,1.5290208031741859,0.47716272254606285,0.05063812322948939,-0.260580779285581,0.7793199480311861,0.7397962740053843
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,river_year_groupkfold,Lena,87,5,,3.0565082820665,2.281605442557149,2.026686223460649,0.5039333495131786,-0.05984013467764866,-0.23747332915086705,0.6271670104395445,0.7144938978798844
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,river_year_groupkfold,Mackenzie,103,5,,1.014506769834785,0.809146265143365,0.6559056284682896,0.1508209748464987,-0.008134743033889134,-0.023341683039986627,0.5404676760707551,0.5940318284496053
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,river_year_groupkfold,Ob,87,5,,2.618770786329029,2.155700889774147,1.8488222913802215,0.041763380373264214,-0.02289523689325853,-0.26548485445357706,0.29186568931045637,0.31717178602375024
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,river_year_groupkfold,Yenisey,53,5,,2.372953955792378,1.7010687277542191,1.214159538661863,0.2745319156836793,-0.3132808780949644,0.19966535010861275,0.7231820692748931,0.6839457247302961
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,river_year_groupkfold,Yukon,96,5,,2.242965565054892,1.684829398688306,1.2518490330370775,0.5381338894224647,0.009403618295782817,-0.6433448089245966,0.8385488530416826,0.8032556919308516
ridge_alpha_1,F1_season_only,leave_one_river_out,Kolyma,87,1,,3.128910956828476,2.6502255634118854,2.6294298797498135,-0.08035737377639518,-1.632868327448582,-2.167326675347796,0.529144985283554,0.46519610138840173
ridge_alpha_1,F1_season_only,leave_one_river_out,Lena,87,1,,5.093759558811794,3.5199790075984834,2.0265335530448274,-0.3777352165451846,3.2077769811417696,1.7342827734151127,0.3226107870466937,0.44554121505092775
ridge_alpha_1,F1_season_only,leave_one_river_out,Mackenzie,103,1,,2.8508077098464275,2.451170014133474,2.52218275245934,-5.7054080102047955,-2.3563095315219926,-2.52218275245934,0.32841836521541035,0.32579108068408075
ridge_alpha_1,F1_season_only,leave_one_river_out,Ob,87,1,,4.146405069240804,3.613003081776019,3.428268230411466,-1.4022668164396421,3.307579787603352,3.428268230411466,0.404773850002019,0.3860431031066542
ridge_alpha_1,F1_season_only,leave_one_river_out,Yenisey,87,1,,2.444451887386771,2.0563591042490117,1.8512150362621074,0.2953350041215165,-0.84255834833779,-1.0704803070780509,0.6628346383307757,0.6647564495280827
ridge_alpha_1,F1_season_only,leave_one_river_out,Yukon,96,1,,3.2217352366791845,2.7190574628048396,2.4955007805658522,0.04709286477812036,-1.2737660115067426,-1.8797114976417704,0.46484128854695334,0.4519460354829203
ridge_alpha_1,F1_season_only,leave_one_year_out,Kolyma,87,17,,3.023677065553391,2.512219587375694,2.4623986410805587,-0.008908646385131336,-1.3570097648920847,-1.9288583655203815,0.505355291130029,0.44148056019312415
ridge_alpha_1,F1_season_only,leave_one_year_out,Lena,87,17,,4.790931652705265,3.291541162146599,1.7097788293748977,-0.2187898478645125,2.711682261784715,1.4944325676165082,0.3271870565441778,0.43987005840781773
ridge_alpha_1,F1_season_only,leave_one_year_out,Mackenzie,103,21,,2.3913753490398766,2.027890879423582,2.0401512036929637,-3.718292449126925,-1.9069696118637602,-2.0401512036929637,0.2984885413180259,0.3030301447826734
ridge_alpha_1,F1_season_only,leave_one_year_out,Ob,87,17,,3.685171915968934,3.16171115704462,2.9206677679388076,-0.8975502885150357,2.7860494320002203,2.812240993006622,0.4750155111504002,0.4369336355032427
ridge_alpha_1,F1_season_only,leave_one_year_out,Yenisey,87,16,,2.3954269436261826,2.0007277668135988,1.756385792840753,0.32331652423830703,-0.7063372388227397,-0.8588700099784594,0.6638837108348173,0.6488718953511934
ridge_alpha_1,F1_season_only,leave_one_year_out,Yukon,96,20,,3.1774807976361394,2.640695636645775,2.283202073909849,0.07309173623777876,-1.0467058744732205,-1.6578344243808054,0.4300367068259114,0.4205561698637486
ridge_alpha_1,F1_season_only,river_year_groupkfold,Kolyma,87,5,,3.0281165503987673,2.5164788514229484,2.5310450903521016,-0.011873462202855567,-1.41751153560908,-1.7480802584097415,0.5323783491850452,0.45865575509803874
ridge_alpha_1,F1_season_only,river_year_groupkfold,Lena,87,5,,4.785148773360642,3.263273657499053,1.826499773473424,-0.21584935050629728,2.7438163854305646,1.5475202444085259,0.36978011355328777,0.46157721078710756
ridge_alpha_1,F1_season_only,river_year_groupkfold,Mackenzie,103,5,,2.449751204159256,2.0735639048290198,2.1858544252442655,-3.9514605045552145,-1.9468625683868133,-2.1858544252442655,0.28278754354996416,0.2962726977343725
ridge_alpha_1,F1_season_only,river_year_groupkfold,Ob,87,5,,3.72763888617012,3.188685004906722,2.847914631823838,-0.9415360365199876,2.8220268217198505,2.8104945039647884,0.4409563789463893,0.42265319515381183
ridge_alpha_1,F1_season_only,river_year_groupkfold,Yenisey,87,5,,2.371251492874466,1.9778602227556463,1.8186935619692033,0.3369062329015592,-0.6896202774237935,-0.808919052658899,0.6660651071050047,0.6585495908819669
ridge_alpha_1,F1_season_only,river_year_groupkfold,Yukon,96,5,,3.164335423522594,2.640064289075391,2.29506468354211,0.08074519043986605,-1.065348454563902,-1.6415593341206567,0.4441964647435177,0.4346361952432499
ridge_alpha_1,F2_q_season,leave_one_river_out,Kolyma,85,1,,3.8974287596994586,3.0809642454781283,2.518128839338045,-0.654186917812323,2.8851904558846204,2.518128839338045,0.794176611156961,0.7209314028599073
ridge_alpha_1,F2_q_season,leave_one_river_out,Lena,87,1,,4.019901850998993,2.919129937317206,2.1908643489369357,0.14193581213956674,2.2655584612038866,1.7613206704751416,0.6197841785649928,0.6640234381840076
ridge_alpha_1,F2_q_season,leave_one_river_out,Mackenzie,103,1,,2.5775821205176404,2.3404036919465656,2.371296763014304,-4.481688852239895,-2.313906685435469,-2.371296763014304,0.5275749398785948,0.5466279298668157
ridge_alpha_1,F2_q_season,leave_one_river_out,Ob,87,1,,3.512159344167479,2.9033571430393783,2.534966848042325,-0.7235592251802201,2.439940682633423,2.5008992779200554,0.3552977109191843,0.373740123864921
