model_id,feature_set,validation_scheme,year,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
mean_baseline,F0_intercept_only,leave_one_river_out,2017,35,6,,2.87440376879273,2.4936396967252743,2.3666282608695646,-0.2120984027706201,-0.6604982060420447,-1.747529933481153,-0.4094711306960117,-0.4471153887314138
mean_baseline,F0_intercept_only,leave_one_river_out,2018,35,6,,3.0414895377051026,2.6712420856195185,2.6899819819819824,-0.32987255194865006,-0.9262124917563305,-1.900460869565216,-0.5780861014548956,-0.6598412454504269
mean_baseline,F0_intercept_only,leave_one_river_out,2019,26,6,,3.967665712064697,3.115834145957317,2.526465468042032,-0.13448008266422828,-0.327116844753748,-1.7687559577315675,-0.4394289969953747,-0.61087561271029
mean_baseline,F0_intercept_only,leave_one_river_out,2020,31,6,,3.2174841581842903,2.651938897190588,2.635186956521739,-0.19176743151945086,-0.3113504977111654,-1.0279630434782607,-0.5849756054227376,-0.6323692923586763
mean_baseline,F0_intercept_only,leave_one_river_out,2021,37,6,,2.67604383881322,2.3359392831016423,2.161460869565216,-0.3846443666686816,-1.0022148412685052,-1.6049819819819824,-0.4228518713225791,-0.5023864875385743
mean_baseline,F0_intercept_only,leave_one_river_out,2022,10,2,,3.3140934705888703,2.630949971035337,2.117481981981983,-0.145670940507713,-1.1524559577315678,-1.824981981981983,0.24370871833797697,-0.07147375672421262
mean_baseline,F0_intercept_only,leave_one_river_out,2023,12,2,,2.784372328505739,2.472407657657658,2.3047260242504155,-0.1754427103087297,-0.9078392910649008,-1.8522559577315678,-0.5310850045437944,-0.5111583403902319
mean_baseline,F0_intercept_only,leave_one_river_out,2024,6,2,,3.1593760406302933,3.0064979658150395,3.304481981981983,-12.019611058394423,-3.0064979658150395,-3.304481981981983,-0.8280786712108252,-0.8139006687660746
mean_baseline,F0_intercept_only,leave_one_year_out,2003,5,1,,2.965550732120914,2.6900059040590407,2.749970479704798,-0.002563969993489401,0.14997047970479754,-1.1500295202952024,,
mean_baseline,F0_intercept_only,leave_one_year_out,2004,42,1,,3.4073400883175298,2.7607888731730315,2.5999999999999996,-0.009092228368027033,0.3234336633663364,-0.07656633663366375,,
mean_baseline,F0_intercept_only,leave_one_year_out,2005,42,1,,3.141202399805874,2.436767373880245,2.038942574257426,-0.07187921502282979,0.8134383781235264,0.2610574257425742,,
mean_baseline,F0_intercept_only,leave_one_year_out,2006,11,1,,3.7502942092483282,3.1759586160108544,2.5214850746268658,-0.18672127063477584,1.4876058344640435,2.078514925373134,,
mean_baseline,F0_intercept_only,leave_one_year_out,2007,1,1,,1.0533260073260076,1.0533260073260076,1.0533260073260076,,-1.0533260073260076,-1.0533260073260076,,
mean_baseline,F0_intercept_only,leave_one_year_out,2009,29,1,,4.195781949592478,3.1527884436160303,2.5329806949806937,-0.16807970371142122,1.5916013846358665,1.1329806949806942,,
mean_baseline,F0_intercept_only,leave_one_year_out,2010,31,1,,4.732699231529131,3.7601790447611902,3.096868217054263,-0.44006061177181377,2.6162230557639417,2.7968682170542642,,
mean_baseline,F0_intercept_only,leave_one_year_out,2011,30,1,,5.590245790579527,4.050980528691167,2.4691179883945846,-0.4478553635180673,3.1091179883945843,2.0691179883945843,,
mean_baseline,F0_intercept_only,leave_one_year_out,2012,23,1,,3.5822066107097315,2.8183133089943575,2.6744580152671755,-0.023996407200733483,-0.5483710587454363,-1.9744580152671753,,
mean_baseline,F0_intercept_only,leave_one_year_out,2013,33,1,,3.3218657453138674,2.623832331093032,2.1126147859922186,-0.03331618036206674,-0.5964761230986912,-1.187385214007782,,
mean_baseline,F0_intercept_only,leave_one_year_out,2014,35,1,,4.441516564042417,3.1875823660714286,2.5513984375000014,-4.603073477937869e-11,3.0133928570386104e-05,-1.2513984375000007,,
mean_baseline,F0_intercept_only,leave_one_year_out,2015,36,1,,3.477706988319159,3.09483887801696,3.3383874755381604,-0.16882782281748399,-1.3217208088714938,-2.6383874755381607,,
mean_baseline,F0_intercept_only,leave_one_year_out,2016,37,1,,2.6937501190928916,2.2937081081081083,2.151011764705882,-0.42625831013594495,-1.4726333863275036,-1.7510117647058818,,
mean_baseline,F0_intercept_only,leave_one_year_out,2017,35,1,,2.705162172667681,2.3441167410714283,2.2967109374999994,-0.07356648104455199,-0.7081395089285711,-1.5967109375000001,,
mean_baseline,F0_intercept_only,leave_one_year_out,2018,35,1,,2.8178268946977822,2.458653571428572,2.4851249999999983,-0.14147390735423704,-0.9920178571428583,-2.014875000000001,,
mean_baseline,F0_intercept_only,leave_one_year_out,2019,26,1,,3.739197598850102,2.90388276982135,2.5000000000000004,-0.007589328552556118,-0.3245176435848227,-1.666825335892515,,
mean_baseline,F0_intercept_only,leave_one_year_out,2020,31,1,,2.9701560774802798,2.438428544636159,2.2517461240310075,-0.01558720641657918,-0.36796355338834696,-0.8462538759689924,,
mean_baseline,F0_intercept_only,leave_one_year_out,2021,37,1,,2.5086103687092987,2.061846793852676,1.9840254901960792,-0.21679725583672127,-1.058890355060944,-1.2380254901960788,,
mean_baseline,F0_intercept_only,leave_one_year_out,2022,10,1,,3.2109684715729405,2.3652612662942265,1.6944515828677837,-0.07548033522329645,-0.8506515828677834,-1.4019515828677838,,
mean_baseline,F0_intercept_only,leave_one_year_out,2023,12,1,,2.638194485045039,2.2597390965732087,1.903144859813084,-0.05526240270496241,-0.6037281931464171,-1.548144859813084,,
mean_baseline,F0_intercept_only,leave_one_year_out,2024,6,1,,2.817611514247099,2.6781096734442387,2.8952763401109056,-9.35517866920278,-2.6781096734442387,-2.8952763401109056,,
mean_baseline,F0_intercept_only,river_year_groupkfold,2003,5,5,,2.959308756630445,2.688635478511645,2.8469337899543383,0.0016520386377529839,0.14866863107739584,-1.2597482837528595,0.3,0.07018327811098435
mean_baseline,F0_intercept_only,river_year_groupkfold,2004,42,3,,3.4720994182602314,2.842028866090181,2.5999999999999996,-0.04781400703996597,0.30002762713812564,0.09025171624714012,-0.5534926347204219,-0.4590453191978393
mean_baseline,F0_intercept_only,river_year_groupkfold,2005,42,4,,3.1193523160232632,2.439210499695735,2.153673515981736,-0.057019176663424265,0.6850050202436803,0.09632648401826449,-0.3141947227607738,-0.10191362612434213
mean_baseline,F0_intercept_only,river_year_groupkfold,2006,11,5,,3.7274351319228787,3.1360160235311327,2.35974828375286,-0.1722985734110456,1.441441200665316,2.008050343249427,0.10777829844714389,0.06130512198107953
mean_baseline,F0_intercept_only,river_year_groupkfold,2007,1,1,,0.85974828375286,0.85974828375286,0.85974828375286,,-0.85974828375286,-0.85974828375286,,
mean_baseline,F0_intercept_only,river_year_groupkfold,2009,29,3,,4.172471280155118,3.161096336114567,2.4080503432494273,-0.1551366659914224,1.5658968093458678,1.0080503432494279,0.01524718600202156,0.151115519269136
mean_baseline,F0_intercept_only,river_year_groupkfold,2010,31,4,,4.655996970494274,3.7012155035757464,3.0017808219178095,-0.39376109975440476,2.420621064395123,2.546326484018265,0.05948926911414371,-0.28140177578314524
mean_baseline,F0_intercept_only,river_year_groupkfold,2011,30,4,,5.558271917822353,4.045692637639363,2.5759463470319632,-0.43134047132177855,2.9781933986743705,1.896630136986301,-0.46400075990491746,-0.377637303397649
mean_baseline,F0_intercept_only,river_year_groupkfold,2012,23,5,,3.5833152520862512,2.7876788363365104,2.6919496567505723,-0.024630329573605003,-0.5225229296342079,-2.0536735159817354,0.13432145845479695,-0.026562673742036406
mean_baseline,F0_intercept_only,river_year_groupkfold,2013,33,5,,3.3800566336818525,2.6847334545733186,2.1469337899543373,-0.0698355656222911,-0.5660605463746898,-1.1919496567505723,-0.5010856510403771,-0.5592940402789504
mean_baseline,F0_intercept_only,river_year_groupkfold,2014,35,3,,4.451462411891791,3.1529579407124126,2.4597482837528597,-0.004483596371657628,0.12529574621485265,-1.1597482837528599,0.08819982868651705,-0.0628089706545482
mean_baseline,F0_intercept_only,river_year_groupkfold,2015,36,4,,3.5092963323274855,3.109744514859049,3.3756426940639264,-0.19015808147737556,-1.2257114527931896,-2.5756426940639265,-0.39565767751265307,-0.5391712411277833
mean_baseline,F0_intercept_only,river_year_groupkfold,2016,37,4,,2.624406311275962,2.238842801392032,2.1469337899543373,-0.3537726049815684,-1.2890439908263482,-1.7982191780821912,-0.0962110401427943,-0.2050382291566698
mean_baseline,F0_intercept_only,river_year_groupkfold,2017,35,3,,2.6935963332167137,2.331535029354207,2.1530662100456617,-0.0644061031000911,-0.7179589041095888,-1.553066210045662,0.07720107733548742,0.15218410651589065
mean_baseline,F0_intercept_only,river_year_groupkfold,2018,35,4,,2.8483424505038193,2.4886989365910304,2.4463264840182637,-0.16633087822480475,-0.9829004824449452,-1.9919496567505721,-0.4663767060600259,-0.442845788417867
mean_baseline,F0_intercept_only,river_year_groupkfold,2019,26,4,,3.7042413326592154,2.8671042230811827,2.530861929615582,0.011161712918285605,-0.3656089472317803,-1.575848970251716,0.47953958521954343,0.3589751147962154
mean_baseline,F0_intercept_only,river_year_groupkfold,2020,31,3,,2.9712863791559188,2.4510731255938647,2.2319496567505723,-0.01636032292182632,-0.36774656792705157,-0.927673515981736,0.07910618509474389,0.004048765809365947
mean_baseline,F0_intercept_only,river_year_groupkfold,2021,37,4,,2.4794779283378534,2.0111827713893007,1.7207482837528598,-0.18870007190924976,-1.0183693378811873,-1.0680662100456617,0.20376112267813132,0.13133107713365424
mean_baseline,F0_intercept_only,river_year_groupkfold,2022,10,2,,3.1954293746006073,2.32740476003887,1.5805662100456623,-0.06509620624499779,-0.8062079333981174,-1.2880662100456624,-0.24370871833797697,0.07147375672421256
mean_baseline,F0_intercept_only,river_year_groupkfold,2023,12,2,,2.7020218566586287,2.3042534246575346,1.9921735159817358,-0.10694123131552624,-0.5457942332006309,-1.4981735159817355,-0.5310850045437944,-0.5111583403902318
mean_baseline,F0_intercept_only,river_year_groupkfold,2024,6,2,,2.8017230551405676,2.6429885078489357,2.9064496567505724,-9.238722623153194,-2.6429885078489357,-2.9064496567505724,-0.8280786712108252,-0.8139006687660747
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2003,5,5,,3.220828521100679,2.9633009854541372,3.2968203865788652,-0.1825964845343806,-1.1150044332475826,-2.0662492349984065,0.09999999999999999,-0.018380007828204287
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2004,42,6,,3.540379957861557,3.069443940104093,3.274973045629409,-0.08943078345112032,-0.3897064391961424,-0.47961817900298565,-0.009240121952364311,0.017854670777386453
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2005,42,6,,3.217463738023011,2.709931825832865,2.3841366116497476,-0.12455662980701177,0.07725267333138594,0.05367957151234792,-0.1285563818888824,-0.046627931943299616
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2006,11,6,,3.8589954455151947,3.2405811173206236,3.520674945072058,-0.25651182493713587,1.6322010463696202,1.9484431863660934,0.08181818181818183,0.17297748875376492
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2007,1,1,,0.7610170751315213,0.7610170751315213,0.7610170751315213,,-0.7610170751315213,-0.7610170751315213,,
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2009,29,6,,4.050835903954159,3.218315356099803,2.6975174910240174,-0.08876953042851232,0.7665668712951001,0.5579964850536285,-0.03769865971416,0.06997379446188381
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2010,31,6,,4.537984143712387,3.5636172336370966,2.73495158513159,-0.32400281692048605,1.9037207323354646,2.0831905892931655,-0.1498739474481602,0.0272370263228576
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2011,30,6,,5.180765180423306,3.664519337287471,2.4603543123916793,-0.24351546057630924,2.36510790795384,1.1723604816837971,0.12067241780238855,0.16919915072421693
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2012,23,6,,3.542120243193452,2.7569067926728574,2.291967119287415,-0.0012067542977396428,-0.26008405906544657,-1.4398804656473905,0.1838398870059568,0.21765021138085844
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2013,33,6,,3.4611137506143255,2.8496661360734516,2.886049376214422,-0.12176225526070983,-0.25357690588081544,-0.8488544898161079,-0.01103309991453801,0.08146301241995373
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2014,35,6,,4.43149857516557,3.126708743269836,2.113619726324431,0.004505979287314221,0.37731212285630167,-1.0667496370408278,0.1541804368714765,0.1733668659787833
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2015,36,6,,3.6193245037186297,3.0304684053554336,2.941752979283038,-0.265958914058285,-0.8296737939438685,-1.6986783391819218,0.02935874713409317,-0.0358089272716467
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2016,37,6,,2.4650279114855835,2.0805334433227514,1.8340637525105636,-0.19433801754314817,-0.9576694719078599,-1.0578887676181497,0.2030360759765013,0.29263136468252793
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2017,35,6,,2.821919773916405,2.376791863803757,2.5587081426857283,-0.16823888375105156,-0.2649374799317134,-0.869781701129793,0.08172136335766081,0.11491019590593743
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2018,35,6,,3.1020185340458224,2.5862981314697087,2.4626551652635174,-0.38333111422806865,-0.5102084181251293,-1.1023977523035509,-0.10271862600272134,-0.07998839728833224
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2019,26,6,,3.7354962052011986,2.953173636740892,2.5472403573037528,-0.005595511027075117,-0.3670895118867235,-1.1749251199165123,0.243710597619623,0.17471584147903535
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2020,31,6,,3.006594991491842,2.4476740932720307,2.1384712788127174,-0.040659223295235414,0.012882677230413048,-0.69997159502622,0.1629032258064516,0.21875656698259277
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2021,37,6,,2.6964473819403723,2.2722010946633717,2.163107020584366,-0.405839351028759,-0.5505946712394562,-0.7883712990631677,-0.015173067804646752,0.034920484481765296
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2022,10,2,,3.1164589315680136,2.5060014763764458,2.3006790253513913,-0.013102081608621807,-0.9610648920810405,-1.7233488084005035,0.23636363636363633,0.31331375454657534
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2023,12,2,,2.6277851732469886,2.1409145111746093,1.9940839313669183,-0.04695150295719297,-0.8163850029049927,-0.7105287642178304,0.2937062937062937,0.33624008758991913
ridge_alpha_0.1,F1_season_only,leave_one_river_out,2024,6,2,,3.8001519723572352,3.617697237335665,3.9071117903571597,-17.836373774591625,-3.617697237335665,-3.9071117903571597,0.3142857142857143,0.2333906281755204
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2003,5,1,,2.9492230035720923,2.7706307669807564,2.6003453274544572,0.008445471409166183,-1.0667333746257548,-2.507511639894604,0.7,0.775923673568451
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2004,42,1,,3.249831047768042,2.8013685830977746,2.6392383013382483,0.08204485024665642,-0.4129459162915983,-0.8538231574952331,0.22845212107855534,0.3231979958612318
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2005,42,1,,2.9055241480762213,2.4177103859071645,2.167203465730855,0.08292894368641412,0.11371057594509865,0.3155250490734214,0.19575175466002237,0.291872832510874
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2006,11,1,,3.5536110490514634,3.003192347096928,2.9815257242632853,-0.06551073877021718,1.670681856654015,1.994647117450227,0.36363636363636365,0.41241936532959106
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2007,1,1,,0.44803306550536526,0.44803306550536526,0.44803306550536526,,-0.44803306550536526,-0.44803306550536526,,
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2009,29,1,,3.8024342606315455,2.984427122779562,2.4648202709670004,0.040665449284336574,0.8343858991316049,0.3780885319341003,0.2151836332265221,0.2972683518230915
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2010,31,1,,4.3238910171821505,3.378258310179206,2.6035418528489895,-0.20202206302297143,2.071738654514613,1.9695883113437729,0.02138821673886409,0.2730832482900984
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2011,30,1,,5.03191519285991,3.5089082285592528,2.076405470106408,-0.1730863967742371,2.579069219036518,1.3538411611195067,0.28351895908442654,0.4022432158108105
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2012,23,1,,3.2181368729097914,2.4327630176942416,1.9188940049785934,0.17356977212173597,-0.26780079409131136,-1.016353190487596,0.4638971882850975,0.4244083175990385
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2013,33,1,,3.2250040013738346,2.640750201702212,2.55669379711396,0.026065852623400776,-0.2587568347055574,-0.6345515469101546,0.1739275865266183,0.24114251583452043
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2014,35,1,,4.123821496680313,2.832400543731586,1.8543745511005225,0.13794069447342827,0.3901028998796163,-0.8599517614611427,0.3860387827875942,0.39902349287794137
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2015,36,1,,3.373446694239794,2.836417301843636,2.8109697556087676,-0.09979633717104552,-0.8850773182769486,-1.5705093506064267,0.20437863727523864,0.17210084167408596
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2016,37,1,,2.274471794619332,1.9033999487740143,1.49321907185319,-0.016821418302184865,-1.0226467677242475,-0.9857468183397833,0.4297236661561685,0.4512841577683643
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2017,35,1,,2.6178171191374857,2.188511699118993,2.318526122706654,-0.005358464029390442,-0.2881700390209835,-0.7662531285475662,0.24949181271198367,0.26033383428940304
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2018,35,1,,2.874287176736387,2.411320537700817,2.208858570113712,-0.1876751872491842,-0.5383263026546886,-1.3608928096592798,0.07707940104600085,0.10875077835489623
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2019,26,1,,3.4432133544857835,2.6807728937789648,2.294680529095257,0.1456130721657839,-0.3842685312657356,-1.2993312448868646,0.4720181378054215,0.4049158713262837
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2020,31,1,,2.68109365456525,2.1236305349694033,1.9341870798675092,0.1724720941047575,-0.0061124383555606916,-0.37542722898081315,0.4128264785042586,0.42019220398140245
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2021,37,1,,2.4618546244912323,2.030570699406595,1.6938594536947322,-0.1718623548381355,-0.5749595737228732,-0.5776203024320017,0.17036158981606325,0.2117370698101126
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2022,10,1,,2.9942259760919097,2.339124422939876,1.7073790106489288,0.06481067931793838,-0.6877924920824509,-1.1908407999350858,0.23636363636363633,0.34248489691725215
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2023,12,1,,2.4201606136019365,1.9935604638592093,1.7637455042094337,0.11195448229161298,-0.5266879843549658,-0.5274208701054715,0.2937062937062937,0.4093430217696077
ridge_alpha_0.1,F1_season_only,leave_one_year_out,2024,6,1,,3.4187825962141583,3.2669751394775326,3.6250297762731525,-14.245382980936773,-3.2669751394775326,-3.6250297762731525,0.3142857142857143,0.36318596449938073
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2003,5,5,,2.967846449761674,2.786873728875945,2.805684742748335,-0.004116797692997443,-1.06523084891638,-2.1517256951892296,0.6,0.5184801457704808
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2004,42,3,,3.3452067568604287,2.890473148906846,2.768123656033125,0.0273741086697169,-0.3867353372689647,-0.542310437531643,0.138445331158209,0.20626915861718245
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2005,42,4,,2.9146635287861145,2.435649058993806,2.038255081178802,0.0771505415007363,0.02586101564838581,0.32440033423810855,0.17026710043664087,0.27797670291899856
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2006,11,5,,3.568803549255956,2.990144491452036,2.980127280673331,-0.07464081806550005,1.5994100398571367,1.6078861702147282,0.33636363636363636,0.3765587961058422
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2007,1,1,,0.31541477851172406,0.31541477851172406,0.31541477851172406,,-0.31541477851172406,-0.31541477851172406,,
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2009,29,3,,3.770285811113797,2.999344969478356,2.616981479616264,0.05681865011978304,0.8455486683318977,0.5919056104307785,0.35510104577457124,0.3308354152289831
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2010,31,4,,4.2818244152656035,3.2974813139099286,2.402931553195714,-0.17874718713989668,1.8699896478744555,1.4106615498180997,0.1018761430510294,0.23386739968532536
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2011,30,4,,5.002920852866829,3.5140592762494713,2.357008649137567,-0.15960649023360074,2.4311052057661513,1.2778566506153974,0.24802412072299046,0.3474674470848975
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2012,23,5,,3.2554181575634615,2.4629851342850544,2.0078861702147286,0.15431089846463752,-0.23165983349058325,-0.9287857558764303,0.4250061903901152,0.3982782333455874
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2013,33,5,,3.2848921394465367,2.669781617789583,2.712075722476401,-0.010441803262378313,-0.270119795391958,-0.5886725333629954,0.12439391579988134,0.19402104096339035
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2014,35,3,,4.160467292518951,2.817384903082833,1.7337014092757985,0.12255146712951515,0.4864443453124173,-0.7076730362759474,0.3638658310166846,0.3844053689203701
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2015,36,4,,3.395594593208613,2.819029077596991,2.7922311426521316,-0.1142848650811854,-0.8000167059622434,-1.4605366072685158,0.19495238228516254,0.13902773180104058
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2016,37,4,,2.2512258871519997,1.8678844114832958,1.470916788645626,0.003856919168160111,-0.8832372935773197,-1.1159243582717036,0.38768979694344796,0.41998793231724324
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2017,35,3,,2.6278073607019783,2.1847423975459397,2.109527470991834,-0.013046501983845049,-0.30713060746144466,-0.6758667225842023,0.25352218932326204,0.26300106031541853
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2018,35,4,,2.8844242959176545,2.430843146795252,2.26745905841319,-0.19606741460412347,-0.566418700940166,-1.3288770707654516,0.06600337359792872,0.10141573862153547
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2019,26,4,,3.377888105462207,2.625967872593281,2.2598576998788746,0.17772469914901157,-0.4496229845363558,-1.3088543004945716,0.521992501924052,0.45735667706823807
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2020,31,3,,2.6884339057497444,2.1445140333460726,1.72159714032466,0.16793470863444893,-0.03169533098412897,-0.468266268681119,0.42443794953071873,0.4162038447317894
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2021,37,4,,2.483051341756307,2.056087198399578,1.698634941580854,-0.19212884022769217,-0.5662658437432349,-0.7984705159897656,0.17828354670459934,0.19581677162131364
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2022,10,2,,2.998483576165272,2.333581081339935,1.6304672298058724,0.06214922825306446,-0.6330730196939911,-0.9884554819446953,0.23636363636363633,0.3324687317975051
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2023,12,2,,2.5136940871857187,2.0639810912186976,1.9065390756262792,0.04198635216225599,-0.4532914595195024,-0.6108720478101541,0.25874125874125875,0.32338002726906845
ridge_alpha_0.1,F1_season_only,river_year_groupkfold,2024,6,2,,3.39699036741823,3.2415853605574667,3.5492107390273997,-14.051646175075584,-3.2415853605574667,-3.5492107390273997,0.3142857142857143,0.32729066304178694
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2003,5,5,,2.3752920880759425,2.2559610982997373,2.45821141568005,0.35681572005515616,-0.0338853088650616,1.294661176301854,0.7,0.6460131957905617
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2004,42,6,,2.7184109845061517,2.2109052622722296,2.0853025115790547,0.3577115261240299,-0.49882247099937016,-0.454187642339297,0.566403264939665,0.6164761665793226
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2005,42,6,,2.858796518863375,2.3240397080813207,1.7702621640934586,0.112189049202844,0.2559529027100095,-0.015283450169066626,0.44905570975057285,0.4807327696985153
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2006,11,6,,3.742473756530449,3.215278289797738,3.344882705450905,-0.1817771139398734,1.5538175600233486,1.221549122116878,0.43636363636363645,0.453612525040712
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2007,1,1,,0.3683370884377366,0.3683370884377366,0.3683370884377366,,-0.3683370884377366,-0.3683370884377366,,
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2009,28,6,,3.3989595468616436,2.8886578961541285,2.5473408796434,0.20141440030062818,0.21204924689114504,-1.211176933118309,0.4412811553243447,0.4536236260976929
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2010,30,6,,3.8600507885711153,2.9042719008565383,1.6802671501686302,0.05187921165845277,1.4485365535287913,0.6908322759230883,0.4213690134904625,0.4307032004147781
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2011,30,6,,4.411433272290673,3.1988899887401816,2.432729221701506,0.09838152621250429,2.044171637121684,0.9071114509104339,0.6536793702358169,0.5569214415782289
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2012,23,6,,3.1975699528520107,2.6351653893263127,1.8203446990561183,0.1840993495119918,0.12634166296150176,-1.009363379493121,0.44675069315426064,0.49955942766418654
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2013,33,6,,3.693274584417062,3.024582363165779,2.338911660746787,-0.27729811777490676,0.23829206901617692,0.06277162271095538,0.2561016525617005,0.36019939282692487
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2014,35,6,,4.190000447942304,3.142240180913257,2.175490724327391,0.11005008353374324,0.7873765556661346,-0.5097418678828181,0.5163642994859268,0.45581045174061746
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2015,36,6,,3.5679800853646455,2.981031680338665,2.4712257602064254,-0.23029542300639783,-0.002787527586201488,-0.9651778641913089,0.4115375256164991,0.39182605574891805
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2016,37,6,,3.057291072652857,2.4200578536843675,1.8274879524841596,-0.8372030205831731,-0.29270928800993234,-0.7991656269239846,0.32815468588024477,0.42661729281552924
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2017,35,6,,3.1341572993829456,2.567237297197365,2.2694739570810354,-0.4410661284915418,0.0904515773491767,-0.6591308991818359,0.3846370858549249,0.39587863995651557
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2018,35,6,,3.289604739940485,2.8198180548825804,2.463953026835333,-0.555696254696856,0.06537628037037749,-0.8369726852927872,0.1918442005425996,0.28944507802932684
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2019,26,6,,3.6362022687404227,2.9289906756972033,2.3033477381572025,0.04715382752551733,0.06473001006141278,-0.6802723741658241,0.3830226948544356,0.40062430279136046
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2020,31,6,,2.950384026677353,2.445647581110489,1.825920475347555,-0.0021108737435093783,0.2476027039620414,0.36250823215322114,0.45806451612903226,0.4800344082666367
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2021,37,6,,3.0128542787577652,2.560758801081623,2.1884607587312606,-0.75512498800604,-0.5044859630045422,-0.9349652776619841,0.19559032716927452,0.28234165505650866
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2022,10,2,,2.483934439142305,1.906413092016858,1.6865202809626572,0.3564079820830641,-0.730013795101904,-1.4225405823138202,0.6727272727272726,0.6714274431942859
ridge_alpha_0.1,F2_q_season,leave_one_river_out,2023,12,2,,1.916676449052839,1.5423316582909479,1.374526717908921,0.4430137655563736,-0.580573114903294,-0.8388461990643772,0.6363636363636365,0.7471228976031687
