model_id,feature_set,validation_scheme,month,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,river_year_groupkfold,6,113,5,,2.6658433380817197,1.9701505187731412,1.3987605189370234,0.4561262194332675,0.06594755868593956,-0.19792650978231663,0.7429245213264863,0.6825038752780971
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,river_year_groupkfold,7,47,5,,2.147975535736351,1.6877672522562357,1.4064772795513276,0.5346652831987933,-0.5164787821368836,-0.8757231399121581,0.6647584421964514,0.7562070743880384
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,river_year_groupkfold,8,67,5,,2.13300511805288,1.6409505825517146,1.365756465401856,0.4340702122349034,-0.5142304308844352,-0.5581157515504724,0.7078314538716741,0.6858437243888236
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,river_year_groupkfold,9,50,5,,1.7664225076174596,1.3931174635898445,1.1031799063890868,0.44832289905434564,0.04149092595178281,-0.15180789583416532,0.5973633107953137,0.6752619682210454
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,river_year_groupkfold,10,35,5,,1.4161632805951687,1.0666123000495331,0.7679260845167502,0.3566121679302604,-0.09241433226860894,-0.05473219791739936,0.7476884574804188,0.6683668473388833
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,river_year_groupkfold,11,28,5,,2.0493411901187817,1.661666231054434,1.189273487789316,0.2597081097389369,1.2823047375403376,1.1134733747582342,0.7276211605782309,0.748962033775726
ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,river_year_groupkfold,12,26,5,,1.9938081527204832,1.577778394639025,1.0306912028247266,0.3755481480737668,0.49088698864655667,0.5382114957008288,0.6825181207657977,0.6946959814414644
ridge_alpha_1,F1_season_only,leave_one_river_out,1,29,6,,2.5733926667821123,2.1871578321118896,1.8512150362621074,-0.30771940337823556,0.20324517553147273,-1.207031390219813,-0.7683965467641034,-0.9130702021563685
ridge_alpha_1,F1_season_only,leave_one_river_out,2,30,6,,2.336665147766981,1.977990393664706,1.629507685082689,-0.28474190049626547,-0.26442959426268586,-1.0311649437525539,-0.7426792145657849,-0.6852952838210992
ridge_alpha_1,F1_season_only,leave_one_river_out,3,39,6,,2.7886801233714005,2.5024901555373726,2.548292267724859,-0.8218542796128754,-1.6415353678466722,-2.451759862711747,-0.29177641982729074,-0.40065300842904916
ridge_alpha_1,F1_season_only,leave_one_river_out,4,33,6,,3.1477201002322928,2.8014281490001722,3.3824670893865862,-3.9250064706632184,-2.510289026397224,-3.3824670893865862,-0.48180677709333736,-0.7089196852486208
ridge_alpha_1,F1_season_only,leave_one_river_out,5,33,6,,6.036138424781557,5.06975586467088,4.645458045709078,-0.06340636274295819,1.5689439172722817,0.5156593843644517,0.1504180686132187,0.09359907378194371
ridge_alpha_1,F1_season_only,leave_one_river_out,6,113,6,,4.29071008779844,3.2563092486774106,2.536307247133318,-0.40892286574088543,1.5869038033266323,1.1912786768754842,-0.775185158737678,-0.770037654592249
ridge_alpha_1,F1_season_only,leave_one_river_out,7,47,6,,3.7650884074140967,3.3115366955774252,3.450693641612192,-0.42974027076371946,-1.3926349834670302,-2.49169110086675,-0.5487406381519948,-0.68114200497999
ridge_alpha_1,F1_season_only,leave_one_river_out,8,67,6,,3.5148726812239546,3.11589012253365,3.054403038719575,-0.5367313640019693,-1.5003510312660235,-2.4565265774195773,-0.6403633280841301,-0.6578093718817078
ridge_alpha_1,F1_season_only,leave_one_river_out,9,50,6,,2.78233180903901,2.304940184768154,2.328320483797637,-0.368716868436749,-0.6540657322231687,-1.090090360498361,-0.6750211120184306,-0.6258488493501808
ridge_alpha_1,F1_season_only,leave_one_river_out,10,37,6,,2.3083661440502077,1.8152940512293425,1.4662390782401369,-0.6268495875326936,0.42174705140580615,0.5548294894772523,-0.6436406770875863,-0.6663216913561358
ridge_alpha_1,F1_season_only,leave_one_river_out,11,36,6,,3.006477062195126,2.2348652789735723,1.6186558086963716,-0.6393614803421659,1.3571057517884766,0.38254247028469734,-0.5242387186554431,-0.6298054207905451
ridge_alpha_1,F1_season_only,leave_one_river_out,12,33,6,,2.9427566264679177,2.0663942760430594,1.0704803070780509,-0.5167602036404055,1.167139912340393,0.26893927512169835,-0.6922304950193746,-0.7496863338616947
ridge_alpha_1,F1_season_only,leave_one_year_out,1,29,10,,2.295884735818165,1.925590790971229,1.5319302246239341,-0.040884666449512386,0.22462714209909862,-0.9478266160220516,-0.3221990011615923,-0.30499223031195427
ridge_alpha_1,F1_season_only,leave_one_year_out,2,30,9,,2.069853703307016,1.6925905499171228,1.3981296974061856,-0.008096780988927854,-0.3199912128983386,-0.9660285093265304,0.06324464675762606,0.13168637992409604
ridge_alpha_1,F1_season_only,leave_one_year_out,3,39,14,,2.6007824049021315,2.33803089802544,2.2744158776767702,-0.5846168564269074,-1.6184094563606666,-2.227288029038911,0.09789325223559145,0.17526550027811919
ridge_alpha_1,F1_season_only,leave_one_year_out,4,33,11,,3.0006445709476726,2.664973912086091,3.064032459437759,-3.475522064802239,-2.545625408332864,-3.064032459437759,-0.44092319264734936,-0.5403230625135104
ridge_alpha_1,F1_season_only,leave_one_year_out,5,33,10,,5.9707259956846395,5.06190516088945,4.61665974392611,-0.04048339956898794,1.4630718987311266,-0.3664256907950705,0.3663184300299136,0.3286780311305162
ridge_alpha_1,F1_season_only,leave_one_year_out,6,113,19,,4.041275666468466,3.049993162847311,2.38073823677625,-0.24987282734321692,1.6863860716607253,1.4639139418521445,-0.3657822941411639,-0.3819986604164652
ridge_alpha_1,F1_season_only,leave_one_year_out,7,47,17,,3.411918168960706,2.966559731380822,2.936883450249196,-0.1740970760657492,-1.2908795564820843,-2.331471555828034,-0.10276725563096914,-0.10159473693049813
ridge_alpha_1,F1_season_only,leave_one_year_out,8,67,17,,3.1958525533080153,2.8430053311112657,2.8878256863020093,-0.27043434749875384,-1.4651912329102998,-2.143797119427351,-0.07097444103135322,0.007018582063070158
ridge_alpha_1,F1_season_only,leave_one_year_out,9,50,15,,2.4395847682515357,1.993974745980596,1.8842407002676995,-0.05227100623613001,-0.5373763501084357,-1.0010100732959102,-0.17590836081758449,0.05156247681175115
ridge_alpha_1,F1_season_only,leave_one_year_out,10,37,10,,1.9621424385013673,1.5411109454324328,1.2137156712880488,-0.17543622712567353,0.3651964726908743,0.49430904857007807,-0.28762006605635565,-0.3145829937968602
ridge_alpha_1,F1_season_only,leave_one_year_out,11,36,12,,2.7460141895881365,2.0395275777281383,1.5923171354487575,-0.36761700109054707,1.3775740200145021,0.7268973571170116,-0.01525587411774355,-0.0952748673128412
ridge_alpha_1,F1_season_only,leave_one_year_out,12,33,11,,2.6060890525339904,1.7862764356521594,1.0550831193765644,-0.18956105221041697,1.0866371788795826,0.17085789484837477,0.31688964982996043,0.2378530358169594
ridge_alpha_1,F1_season_only,river_year_groupkfold,1,29,5,,2.305956649899095,1.928849333688776,1.5451105358217645,-0.05003730069177226,0.24140108172543265,-0.8889333209844508,-0.2678747860177926,-0.25775698064788055
ridge_alpha_1,F1_season_only,river_year_groupkfold,2,30,5,,2.093490538391065,1.6990109058780332,1.4716312406580192,-0.031252302847083246,-0.2634849689080151,-0.6983569225133519,-0.02962468440156239,-0.01666822216464466
ridge_alpha_1,F1_season_only,river_year_groupkfold,3,39,5,,2.606310801533738,2.341386394092038,2.2698375054739945,-0.5913607511181631,-1.5958755245242455,-2.1983838863823757,0.17167316950170905,0.08719900400333272
ridge_alpha_1,F1_season_only,river_year_groupkfold,4,33,5,,2.9907668239409975,2.6440208562593877,3.003355108288181,-3.446104844664183,-2.506726161216453,-3.003355108288181,-0.5007526622351266,-0.546922802054994
ridge_alpha_1,F1_season_only,river_year_groupkfold,5,33,5,,5.912606128179185,5.0176717928247765,4.611119681964469,-0.020325572094658906,1.4060784405001563,-0.29058456192381943,0.4309480080298308,0.3931487227467648
ridge_alpha_1,F1_season_only,river_year_groupkfold,6,113,5,,4.058215707324308,3.052980268502505,2.242120574176039,-0.2603731120640118,1.642808617462704,1.5011655210123687,-0.2989260416422791,-0.3230826107823468
ridge_alpha_1,F1_season_only,river_year_groupkfold,7,47,5,,3.4991293044189278,3.0325220968627318,3.08344216518417,-0.23488574172539822,-1.3257035663213512,-2.43168730071847,-0.35954081500153917,-0.4098814414439124
ridge_alpha_1,F1_season_only,river_year_groupkfold,8,67,5,,3.200570761236364,2.821657145344976,2.8799899577125663,-0.27418833681461896,-1.4569798063448125,-2.202976773674762,-0.16030145894203598,-0.015347087978058208
ridge_alpha_1,F1_season_only,river_year_groupkfold,9,50,5,,2.4679613921729437,2.022492696847405,1.7824155574734273,-0.07689286839632037,-0.5593771235681637,-0.9903695370346646,-0.24845078570243057,-0.03693575237280261
ridge_alpha_1,F1_season_only,river_year_groupkfold,10,37,5,,1.9817461807747423,1.5599385581748408,1.165007427939024,-0.1990410983296227,0.3959635166588221,0.5290454004607765,-0.2888743941562899,-0.33642554121426255
ridge_alpha_1,F1_season_only,river_year_groupkfold,11,36,5,,2.7200611499070013,2.0216435549788265,1.6134193076138943,-0.3418880085577798,1.3326390883423422,0.6632796495765483,0.05994462699953885,-0.06261486474879246
ridge_alpha_1,F1_season_only,river_year_groupkfold,12,33,5,,2.633512197585985,1.8214062207049189,0.9668403160799404,-0.21472760492815546,1.127380993762541,0.2292532422348117,-0.019243642309288628,0.0995351347559139
ridge_alpha_1,F2_q_season,leave_one_river_out,1,29,6,,3.1799304145024947,2.7490933781140288,2.060908850415999,-0.9968143206497975,-0.37166051379424075,-1.3306251167264351,0.16268182904750575,0.10832346055866433
ridge_alpha_1,F2_q_season,leave_one_river_out,2,30,6,,3.763287256407051,3.1200717422407194,2.328921511536528,-2.3324041463484226,-0.11525565323265591,-0.7234840003305254,0.12892456683558062,0.16839615666138277
ridge_alpha_1,F2_q_season,leave_one_river_out,3,39,6,,3.45016296294742,2.9285929694565276,2.3160888411977143,-1.788659261322294,-0.9906896865853785,-1.684727424662241,0.1906932292358349,0.15007303645770434
ridge_alpha_1,F2_q_season,leave_one_river_out,4,33,6,,3.4836299836620017,2.9052405649756157,2.1908643489369357,-5.032240255595893,-0.3081922961964489,-1.6810440619998284,0.13477136326857317,0.20093363560264957
ridge_alpha_1,F2_q_season,leave_one_river_out,5,33,6,,5.347647735342812,4.4845395775782935,4.751371713355866,0.16534604488757476,1.9920906171301793,2.191608431070887,0.5627611644710039,0.5383747716361491
ridge_alpha_1,F2_q_season,leave_one_river_out,6,113,6,,3.3857547900112057,2.5022250507632346,1.8665081361778206,0.12271666840023243,0.7293345202987966,0.28199262844293926,0.4585743832032497,0.4043806754726745
ridge_alpha_1,F2_q_season,leave_one_river_out,7,47,6,,2.990060929930378,2.5540734726611944,2.498672150294931,0.09829003355481247,-0.5576869568062595,-1.735064935014588,0.5604417903416847,0.3883055911981941
ridge_alpha_1,F2_q_season,leave_one_river_out,8,67,6,,2.922362507955711,2.47545039846384,2.441526519980516,-0.06229939383087513,-0.5725524033309115,-1.5404524816294103,0.2713200877693775,0.23141497994670776
ridge_alpha_1,F2_q_season,leave_one_river_out,9,50,6,,2.4306109733359293,1.9281414882748633,1.5627054958821516,-0.04454387417537142,-0.15769445900059387,-0.7852686960746462,0.34613260820886205,0.2875024891327367
ridge_alpha_1,F2_q_season,leave_one_river_out,10,37,6,,2.0563035578905815,1.65056406294016,1.449394125646383,-0.29095904091413427,0.16808575184103056,-0.08231141189920166,0.13753853837031743,0.2753721739409043
ridge_alpha_1,F2_q_season,leave_one_river_out,11,34,6,,3.6031212664284995,3.0787202433115977,3.198307221313997,-1.389501312984244,1.6779089861629692,2.1720233715747552,-0.04798655280051233,0.0732477742452212
ridge_alpha_1,F2_q_season,leave_one_river_out,12,33,6,,3.461904011239546,2.8406051452772703,2.5696219950582204,-1.0991248817051433,1.009055554727197,0.41104253377574995,0.05902023815512452,0.21839259644138515
ridge_alpha_1,F2_q_season,leave_one_year_out,1,29,10,,2.403287675420733,2.083316489485437,1.8680111672437034,-0.1405490528088842,-0.5249988893284584,-1.2455919395859025,0.3100814256693368,0.3136013110809075
ridge_alpha_1,F2_q_season,leave_one_year_out,2,30,9,,2.628124578270789,2.2282606653072485,2.0090007775232275,-0.6252299691592706,-0.4872657803357956,-0.8398786066314217,0.23892238379029018,0.2980164665418253
ridge_alpha_1,F2_q_season,leave_one_year_out,3,39,14,,2.636088746843743,2.2415343332850446,2.0167227070367564,-0.6279321085259268,-1.081603025359299,-1.4878637661044674,0.28487522774317775,0.25327605667152064
ridge_alpha_1,F2_q_season,leave_one_year_out,4,33,11,,2.357435352754023,2.041518052049721,1.714695650191043,-1.7624484021189377,-0.67948202811352,-1.4527122185096668,0.22974671604344857,0.23222414638635655
ridge_alpha_1,F2_q_season,leave_one_year_out,5,33,10,,4.770864202667773,3.8519416270257767,2.604593264567982,0.33568358613780724,1.5419157173963687,1.314938102222646,0.6620424628659478,0.652904388631053
ridge_alpha_1,F2_q_season,leave_one_year_out,6,113,19,,3.02212210432732,2.232307779162866,1.5569887814650905,0.30103908783345124,0.7109114689233941,0.5672670099851498,0.6547497768720365,0.6384845559260726
ridge_alpha_1,F2_q_season,leave_one_year_out,7,47,17,,2.703983121506876,2.338818322830521,2.228659025323209,0.26258028193421545,-0.7486499403823673,-1.5977972572185317,0.747217170325552,0.6010007570794372
ridge_alpha_1,F2_q_season,leave_one_year_out,8,67,17,,2.669776778443729,2.2761132891868745,2.0928961684540806,0.11339809284026581,-0.7941161726474815,-1.5972660234783218,0.5477300469711975,0.44097756830983575
ridge_alpha_1,F2_q_season,leave_one_year_out,9,50,15,,2.09604541709576,1.6507694512964977,1.4802770074844291,0.22322157357089067,-0.30620456115797734,-0.6844692172688003,0.5123069976084267,0.4902263946471819
ridge_alpha_1,F2_q_season,leave_one_year_out,10,37,10,,1.6883031676621818,1.3234785378369984,1.1534282912183684,0.1297603234214485,-0.052688811562204854,-0.4805708082736597,0.3438463459257936,0.42255569518603314
ridge_alpha_1,F2_q_season,leave_one_year_out,11,34,12,,2.903369636249378,2.4270724006663786,2.438541047880947,-0.5515085628356635,1.4293495742420956,1.6414254776370516,0.10560098084443956,0.20471920393252852
ridge_alpha_1,F2_q_season,leave_one_year_out,12,33,11,,2.5744317548319917,2.0787845495920148,1.7601624000854201,-0.16083635262989016,0.7214970788348611,0.11191162294152424,0.2895837180868999,0.3490128821101409
ridge_alpha_1,F2_q_season,river_year_groupkfold,1,29,5,,2.41649610972536,2.0570362571097562,1.870795177249068,-0.15312038626675162,-0.46503665714966697,-1.0687875039731054,0.313778739965871,0.3010442635770666
ridge_alpha_1,F2_q_season,river_year_groupkfold,2,30,5,,2.6391831385774753,2.24342762241617,2.0227933411534647,-0.6389359527593252,-0.39142885883860934,-0.6579276154569351,0.22467165446822257,0.2943576786770439
ridge_alpha_1,F2_q_season,river_year_groupkfold,3,39,5,,2.6915388654960344,2.2792060794005096,1.9527059483231515,-0.6971395151836657,-1.0502812139360167,-1.541406499705523,0.28305235035271303,0.23906324332089968
ridge_alpha_1,F2_q_season,river_year_groupkfold,4,33,5,,2.3842297328469457,2.067284832803294,1.889654956618358,-1.8256007032781643,-0.579854602984406,-1.5082654107798392,0.2170387463059652,0.24158058052992656
ridge_alpha_1,F2_q_season,river_year_groupkfold,5,33,5,,4.7814211912009466,3.9174987949886066,3.3786101589859863,0.33274032895698924,1.5516334428846013,1.4812545999975475,0.6660538284576627,0.6461288233491072
ridge_alpha_1,F2_q_season,river_year_groupkfold,6,113,5,,3.0503721554847116,2.2051258536403853,1.5451547238982117,0.2879105842731232,0.6882423896279106,0.22678412625382371,0.64953856255189,0.620288443458954
ridge_alpha_1,F2_q_season,river_year_groupkfold,7,47,5,,2.746946794083512,2.3505154058335114,2.3058519264903348,0.2389603419499382,-0.722562557989839,-1.6702886792132885,0.7493567025420855,0.5646323642918465
ridge_alpha_1,F2_q_season,river_year_groupkfold,8,67,5,,2.658234285121074,2.2581049648937244,1.9886592026483534,0.12104777707417236,-0.7641418905170991,-1.4790294141598919,0.5329793999571778,0.44278179604067086
ridge_alpha_1,F2_q_season,river_year_groupkfold,9,50,5,,2.10375441154133,1.6443930624639576,1.4335671961912002,0.21749727731502166,-0.2828613888862745,-0.7482793445461455,0.5079365151126579,0.48129374224845545
ridge_alpha_1,F2_q_season,river_year_groupkfold,10,37,5,,1.6938083114449471,1.3287012637365352,1.1836198285532378,0.12407579301044747,-0.022813599427646908,-0.4660431314047706,0.35238322072119266,0.41469579801044587
ridge_alpha_1,F2_q_season,river_year_groupkfold,11,34,5,,2.9469686227248304,2.4623432117626542,2.4796836100833577,-0.5984554591699192,1.445491626456094,1.7948359968914462,0.13203943190969,0.20397014645103875
ridge_alpha_1,F2_q_season,river_year_groupkfold,12,33,5,,2.6006431999854036,2.1006336140275494,1.7271349536545109,-0.18459467895819026,0.7596115669369887,0.24840128450585386,0.29911389818560274,0.3497290180285334
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,1,29,6,,3.1828889398158196,2.694988424594881,2.310712701507057,-1.0005316182598722,-0.6896568165570202,-1.4646490984081186,0.24032542927472444,0.1757342124572303
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,2,30,6,,3.7908389197215704,3.1706818864718453,2.4778304678938428,-2.3813769518052386,-0.4530767500163118,-1.3463458954280925,0.18147413121070502,0.20828146830820884
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,3,39,6,,3.4977961694562323,2.9601784268766287,2.2671245776131856,-1.8661916756178076,-1.1171137299672276,-1.7056861888414527,0.22583425448534883,0.16495928592912373
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,4,33,6,,3.463083798202693,2.8862453490491964,2.075647092036986,-4.961294699012403,-0.285764387925853,-1.5675131413606622,0.16169219389666287,0.18740022824707858
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,5,33,6,,5.076929228204346,4.212509664810602,4.454491200024431,0.24771380566058276,1.6625976288669966,1.6742821672568144,0.5794751877698159,0.5805953311391486
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,6,113,6,,3.1374579117296375,2.3498666811009428,1.9395065735234827,0.24667099030582373,0.36809022547304826,0.035359789606804526,0.53203878045071,0.5084923241319458
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,7,47,6,,2.89969291628855,2.4917841883213376,2.404659866933292,0.151970795811892,-0.6545596784015545,-1.638824417479774,0.6427848680807023,0.45098606873544517
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,8,67,6,,2.8975606365338393,2.46154473725506,2.320598481154229,-0.04434459845940797,-0.5862222072166465,-1.6371578891729968,0.32810708473133426,0.25867288015245893
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,9,50,6,,2.388953766121584,1.8989776154191922,1.5630381011819479,-0.009046702831673192,-0.20794329176360146,-0.8660282905641479,0.37427659439040684,0.326541854057362
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,10,37,6,,2.025043705431597,1.6905194654505158,1.421564442726904,-0.2520071556912227,-0.0008110348975505162,-0.4577751318196013,0.18970832878664476,0.3136395823164593
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,11,34,6,,3.5090190348690706,2.9912051310316,3.130947706983549,-1.266318603214641,1.538678044373781,1.8906415962653191,0.0337739750602332,0.10738997310066946
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,12,33,6,,3.344431813859141,2.7467396162105864,2.5867021759812747,-0.959083399549453,0.7671461424087539,-0.07090645336646695,0.16552418066168068,0.2592629806565715
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,1,29,10,,1.4267719290971121,1.2511813461263128,1.1526510183709577,0.5980134132092583,-0.4721269768714623,-0.7628350431700328,0.6176979751409841,0.8034231185699058
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,2,30,9,,1.8782636307836467,1.6215593705454456,1.588189604285548,0.16988927489294936,-0.5477233590489263,-0.8529724774914111,0.6869296868527915,0.6925843332054928
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,3,39,14,,1.8819427112075133,1.469126143846116,1.1127744001357618,0.17028482659039956,-0.6707124397132497,-0.5931242983985432,0.5591170040419781,0.6168628566335619
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,4,33,11,,1.8622840397770783,1.445570179818686,0.9906309618622373,-0.7238776271760217,-0.43133746900222397,-0.4214286447380129,0.6251986690585547,0.5770012707021178
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,5,33,10,,4.0942950769285575,3.2333963925553673,2.636497124376235,0.5107406304340512,1.1214179897044132,0.3003570861628795,0.8041116609058507,0.7489998217828076
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,6,113,19,,2.569632960586844,1.9491949878525994,1.4642079112188444,0.494674675744848,0.482615428573189,0.2318872677928283,0.7270829288720267,0.7187009395151736
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,7,47,17,,2.2448752498181284,1.7747340898403081,1.4855378183818857,0.4917338150438736,-0.5216414049047966,-0.7500523594557604,0.592823899564894,0.7240375004711721
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,8,67,17,,2.205876782216249,1.7314864094365552,1.5497302035829073,0.3947409974739361,-0.6365503127205087,-0.7096003543869003,0.6619627301393096,0.6733778608081481
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,9,50,15,,1.7618876987450622,1.4043674084689377,1.1131802852213397,0.4511518246596449,-0.13008150742992197,-0.14826465434432823,0.611243194765393,0.6792212952459941
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,10,37,10,,1.5264192273297261,1.1748632651873911,0.8734816955227283,0.288646184484429,-0.24171549778681184,-0.09316090240925767,0.7469765445974137,0.6454086777757113
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,11,34,12,,2.082644813439147,1.685360491750697,1.4167510237921788,0.20167462473747566,1.2462126471746156,1.3065664696780885,0.6530144589700293,0.7062608757544672
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,12,33,11,,1.8241035936118726,1.4537950806668885,1.0367757607398924,0.4172165226441058,0.6281366172277671,0.5728364177238894,0.6950343626369764,0.728694889688523
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,1,29,5,,1.4445275097079227,1.262230645529471,1.182191139000751,0.5879460482222159,-0.4218435693866636,-0.8275503777731723,0.6322407447073519,0.7927684691965484
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,2,30,5,,1.8678285568110187,1.6134519306952766,1.5447117158510775,0.17908734931830217,-0.48267190043543884,-0.7853797440803918,0.6993990750096006,0.6942596351164924
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,3,39,5,,1.8993112623929702,1.5107124722303324,1.229022821452788,0.1548991827091566,-0.6457315391379417,-0.6144564559198868,0.5493949912928329,0.6077669380567854
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,4,33,5,,1.8720321724472528,1.4668338423098266,1.169405816858331,-0.7419721490592757,-0.3851500136449399,-0.3614710884655352,0.6233593576491822,0.5851511240553372
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,5,33,5,,4.0838654602233255,3.242881845905672,2.709955496979809,0.5132300887150658,1.1534473702538564,0.30725772952840824,0.8009359964790764,0.7511416989581298
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,6,113,5,,2.5560698265422714,1.94707993794561,1.4542405142722536,0.49999505202685735,0.46979791081921296,0.39185260905710084,0.735380113683433,0.7237635845501202
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,7,47,5,,2.2161466070217837,1.7638254918344813,1.438374215071283,0.5046595799864083,-0.5022886989636375,-0.7410130517800404,0.6093619053467472,0.7337590799113434
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,8,67,5,,2.1863144793049587,1.720104755824186,1.4940128780838942,0.4054285923138735,-0.6127228426915624,-0.6571941121028493,0.6633998703084698,0.6768128759428039
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,9,50,5,,1.7406622227501596,1.40098562298438,1.187196925828168,0.4642961273097952,-0.12598984856189804,-0.3396613224244125,0.6103306764421006,0.6874891594117465
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,10,37,5,,1.4957451988895774,1.1609522999811428,0.8381965854681557,0.316948822349023,-0.21733059582395722,-0.08459958259530609,0.7237372743210497,0.6513233469220194
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,11,34,5,,2.077197669959007,1.6916546199211009,1.4618733372779165,0.20584519283165803,1.2582262577634546,1.3848663221305477,0.672270209456859,0.7135046678665002
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,12,33,5,,1.872184529611772,1.4855328160026002,1.0074968465079017,0.386088827604116,0.6351397972816913,0.5296681738895188,0.6920248320794913,0.714738901461884
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,1,25,5,,3.041857358656223,2.6840819312376167,2.742712591110389,-0.703283166611758,-0.8149921538353684,-2.2351409498658183,0.4032320421602396,0.32672797714936397
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,2,25,5,,3.594583393301941,3.0014649903133614,2.852271714424454,-1.9266872566895619,0.03373034685401855,-0.6678639746565738,0.37028494420857844,0.41569657005029165
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,3,33,5,,3.3447328174531075,2.9305341064586528,2.738171619375688,-1.4145248513029065,-0.76314135422689,-2.068224948740479,0.5140039338555756,0.32651786543559735
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,4,29,5,,3.7307226072512543,2.843312970495222,2.059165096492774,-5.705751986909238,0.5463104040996788,-1.4485979140784204,0.44751114355778737,0.38608368269054094
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,5,33,6,,5.381699596840125,4.457798593923107,5.247230206467719,0.15468266120762686,1.9901767180112893,2.0007374978823345,0.6077218871448085,0.5534093241933516
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,6,113,6,,12.72271271474054,4.869256537219251,2.3933733706246816,-11.387632594823609,3.0107092448285284,0.49512445892268175,0.33059810559333147,-0.054065423665978725
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,7,47,6,,3.044913163610579,2.639401278808468,2.4180531185538827,0.06490310090572693,-0.4605649887181416,-1.4796414324576004,0.5802758322409003,0.3981984502631471
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,8,67,6,,2.975939911223689,2.5819922845789387,2.5628313975848305,-0.10160798288756978,-0.4089473970739763,-1.636859796520655,0.30221860140632273,0.24820582562281754
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,9,50,6,,2.4667465823296992,1.9147343260576317,1.597611828007076,-0.07583296682181762,0.09951716030049389,-0.42988888787803936,0.4001632984038072,0.32716305725507144
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,10,35,6,,1.9669571482885662,1.586102064320547,1.4260413092835078,-0.2411834651986009,0.43529448141414656,-0.008665438548756121,0.2633791081250117,0.42222316587730724
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,11,28,5,,3.401008488444816,2.891731379536341,2.44831472285882,-1.0388716413965327,2.159938551617299,2.44831472285882,0.33287709979801683,0.40856871084474705
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,12,26,5,,3.4735965901983326,2.942792975644098,2.5372056850725992,-0.8953568208304978,1.4729669226713258,1.3478510447675744,0.10913447645327792,0.3884747583703128
