model_id,feature_set,validation_scheme,fold_id,fold_group,fold_year,fold_river,n_train,n_test,rivers_in_test,rmse,mae,bias_mean
ridge_alpha_0.1,F2_q_season,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,442,103,Mackenzie,2.5771746354688525,2.340398099074316,-2.3138431178521777
ridge_alpha_0.1,F2_q_season,leave_one_river_out,loro_Ob,Ob,,Ob,458,87,Ob,3.511047305360088,2.9019055556528603,2.4368809309108816
ridge_alpha_0.1,F2_q_season,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,87,Yenisey,3.5159834677258472,2.917915588787755,-2.7753282477477317
ridge_alpha_0.1,F2_q_season,leave_one_river_out,loro_Yukon,Yukon,,Yukon,449,96,Yukon,2.4511455099697854,2.009633356575447,-0.6888469918183678
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2003,2003,2003,,540,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.1125071575226726,1.9805695317425474,-0.4586226172315072
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2004,2004,2004,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.4591056550650685,2.117845808888054,-0.6276968450490031
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2005,2005,2005,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.287968030380809,1.8560757602043034,0.018688861521292927
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2006,2006,2006,,534,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.0008903280403403,2.5899252644655304,1.3428463699375772
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2007,2007,2007,,544,1,Mackenzie,0.07242801984546787,0.07242801984546787,0.07242801984546787
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2009,2009,2009,,517,28,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.9958745197752643,2.5552819769998547,0.10686429163033866
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2010,2010,2010,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.540978643136648,2.6601158642950606,1.532278789950208
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2011,2011,2011,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,4.112010209383276,2.9436079555681993,2.1027708101182383
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2012,2012,2012,,522,23,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6220690083379634,2.132419038015701,-0.1891005838801939
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2013,2013,2013,,512,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.9121127821408095,2.3359888645342877,-0.06143528084477865
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2014,2014,2014,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.483331843303622,2.526140780706031,0.5316618292725924
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2015,2015,2015,,509,36,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.78706140507497,2.3083738873116304,-0.3943589019554299
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2016,2016,2016,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2656970105451797,1.886177789677776,-0.6587150192643649
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2017,2017,2017,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.440679440110973,2.0166405086113737,-0.14704891685026938
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2018,2018,2018,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.626095202906295,2.228526599194603,-0.24730555824240166
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2019,2019,2019,,519,26,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.9729696012307505,2.3761871948632245,-0.17108937103644495
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2020,2020,2020,,514,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.367646427386736,1.9033811495913608,-0.053302023724804436
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2021,2021,2021,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.46635910697856,2.1017596737062987,-0.721521682623302
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2022,2022,2022,,535,10,Mackenzie;Yukon,2.319172046267507,1.6571025726766613,-0.4625200756734009
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2023,2023,2023,,533,12,Mackenzie;Yukon,1.6979155396634655,1.357093374460609,-0.326235228212169
ridge_alpha_1,F2_q_season,leave_one_year_out,loyo_2024,2024,2024,,539,6,Mackenzie;Yukon,2.410680820366232,2.335929403997547,-2.335929403997547
ridge_alpha_1,F2_q_season,river_year_groupkfold,river_year_gkf_1,Kolyma_2009;Kolyma_2010;Kolyma_2021;Lena_2004;Lena_2010;Lena_2014;Lena_2016;Mackenzie_2014;Mackenzie_2019;Ob_2003;Ob_2004;Ob_2009;Ob_2013;Ob_2015;Yenisey_2009;Yenisey_2014;Yenisey_2016;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2023,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.0482311823711212,2.2578910290613594,0.4406578582070095
ridge_alpha_1,F2_q_season,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2011;Kolyma_2012;Kolyma_2018;Lena_2015;Mackenzie_2003;Mackenzie_2009;Mackenzie_2010;Mackenzie_2012;Mackenzie_2013;Mackenzie_2016;Mackenzie_2024;Ob_2005;Ob_2006;Ob_2018;Yenisey_2004;Yenisey_2013;Yukon_2009;Yukon_2010;Yukon_2019;Yukon_2022,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6007007396083726,2.1629747066716516,-0.5161465746954177
ridge_alpha_1,F2_q_season,river_year_groupkfold,river_year_gkf_3,Kolyma_2014;Lena_2005;Lena_2009;Lena_2012;Lena_2019;Lena_2020;Lena_2021;Mackenzie_2005;Mackenzie_2006;Mackenzie_2020;Mackenzie_2023;Ob_2011;Ob_2017;Yenisey_2018;Yenisey_2019;Yenisey_2020;Yukon_2003;Yukon_2005;Yukon_2013;Yukon_2018;Yukon_2021;Yukon_2024,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.8287435608382068,2.3118847327110457,-0.04635528094777463
ridge_alpha_1,F2_q_season,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2013;Kolyma_2015;Kolyma_2016;Kolyma_2019;Lena_2003;Lena_2017;Mackenzie_2004;Mackenzie_2007;Mackenzie_2011;Mackenzie_2015;Mackenzie_2018;Ob_2010;Ob_2019;Ob_2021;Yenisey_2006;Yenisey_2010;Yenisey_2017;Yenisey_2021;Yukon_2004;Yukon_2012;Yukon_2017,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6532708878579485,2.1738782552333,-0.3506861306573271
ridge_alpha_1,F2_q_season,river_year_groupkfold,river_year_gkf_5,Kolyma_2003;Kolyma_2006;Kolyma_2017;Kolyma_2020;Lena_2006;Lena_2011;Lena_2013;Lena_2018;Mackenzie_2017;Mackenzie_2021;Mackenzie_2022;Ob_2012;Ob_2014;Ob_2016;Ob_2020;Yenisey_2005;Yenisey_2011;Yenisey_2012;Yenisey_2015;Yukon_2011;Yukon_2015;Yukon_2020,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.9346554932143514,2.1824761705439997,0.6350895140914931
ridge_alpha_1,F2_q_season,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,460,85,Kolyma,3.8974287596994586,3.0809642454781283,2.8851904558846204
ridge_alpha_1,F2_q_season,leave_one_river_out,loro_Lena,Lena,,Lena,458,87,Lena,4.019901850998993,2.919129937317206,2.2655584612038866
ridge_alpha_1,F2_q_season,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,442,103,Mackenzie,2.5775821205176404,2.3404036919465656,-2.313906685435469
ridge_alpha_1,F2_q_season,leave_one_river_out,loro_Ob,Ob,,Ob,458,87,Ob,3.512159344167479,2.9033571430393783,2.439940682633423
ridge_alpha_1,F2_q_season,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,87,Yenisey,3.5080551740803116,2.911512124648179,-2.7672480610502914
ridge_alpha_1,F2_q_season,leave_one_river_out,loro_Yukon,Yukon,,Yukon,449,96,Yukon,2.453441029386876,2.011924189913882,-0.6907919847032677
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2003,2003,2003,,540,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.1244730492483193,2.006795751034921,-0.4800440983506459
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2004,2004,2004,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.473999717457977,2.1349850911281756,-0.6230244807714064
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2005,2005,2005,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.290593756683275,1.8534386248394827,0.019872530635038806
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2006,2006,2006,,534,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.9959482437374563,2.602196180155913,1.3500038045715292
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2007,2007,2007,,544,1,Mackenzie,0.07029165393264414,0.07029165393264414,0.07029165393264414
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2009,2009,2009,,517,28,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.0127142244075076,2.5566640669958964,0.13255908694978452
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2010,2010,2010,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.5619540400536076,2.6822558061161703,1.5498259180900413
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2011,2011,2011,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,4.1382055069480375,2.9583239657658416,2.116954748700734
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2012,2012,2012,,522,23,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.629245880909713,2.1374672263599073,-0.19475407951983306
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2013,2013,2013,,512,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.891024434405583,2.3268946433278197,-0.06729086511662684
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2014,2014,2014,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.48906600165869,2.524845837979731,0.5282354019513537
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2015,2015,2015,,509,36,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.779635460541863,2.3032900568571675,-0.4077434497984942
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2016,2016,2016,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.232624760730197,1.8672033341228964,-0.669299203702818
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2017,2017,2017,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.4218814899442096,2.0026221668131443,-0.15059105155726799
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2018,2018,2018,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.610717344062891,2.209195529581531,-0.2543636152635414
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2019,2019,2019,,519,26,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.9722828313234646,2.371211620194286,-0.17430789682821324
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2020,2020,2020,,514,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.3601392637152308,1.895480507426032,-0.05436355067000996
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2021,2021,2021,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.446273768466875,2.084526342332683,-0.7156921454424139
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2022,2022,2022,,535,10,Mackenzie;Yukon,2.3338756526626163,1.6671915482235957,-0.4672246467454226
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2023,2023,2023,,533,12,Mackenzie;Yukon,1.719155811969673,1.3708579357228619,-0.33254693039801103
ridge_alpha_10,F2_q_season,leave_one_year_out,loyo_2024,2024,2024,,539,6,Mackenzie;Yukon,2.4386191790651837,2.362335428321886,-2.362335428321886
ridge_alpha_10,F2_q_season,river_year_groupkfold,river_year_gkf_1,Kolyma_2009;Kolyma_2010;Kolyma_2021;Lena_2004;Lena_2010;Lena_2014;Lena_2016;Mackenzie_2014;Mackenzie_2019;Ob_2003;Ob_2004;Ob_2009;Ob_2013;Ob_2015;Yenisey_2009;Yenisey_2014;Yenisey_2016;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2023,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.0590018224755293,2.2601574015096215,0.45587016345807374
ridge_alpha_10,F2_q_season,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2011;Kolyma_2012;Kolyma_2018;Lena_2015;Mackenzie_2003;Mackenzie_2009;Mackenzie_2010;Mackenzie_2012;Mackenzie_2013;Mackenzie_2016;Mackenzie_2024;Ob_2005;Ob_2006;Ob_2018;Yenisey_2004;Yenisey_2013;Yukon_2009;Yukon_2010;Yukon_2019;Yukon_2022,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.601820990596127,2.1697368719420447,-0.5265124174208401
ridge_alpha_10,F2_q_season,river_year_groupkfold,river_year_gkf_3,Kolyma_2014;Lena_2005;Lena_2009;Lena_2012;Lena_2019;Lena_2020;Lena_2021;Mackenzie_2005;Mackenzie_2006;Mackenzie_2020;Mackenzie_2023;Ob_2011;Ob_2017;Yenisey_2018;Yenisey_2019;Yenisey_2020;Yukon_2003;Yukon_2005;Yukon_2013;Yukon_2018;Yukon_2021;Yukon_2024,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.839951840804009,2.3158322610981634,-0.03555916678181362
ridge_alpha_10,F2_q_season,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2013;Kolyma_2015;Kolyma_2016;Kolyma_2019;Lena_2003;Lena_2017;Mackenzie_2004;Mackenzie_2007;Mackenzie_2011;Mackenzie_2015;Mackenzie_2018;Ob_2010;Ob_2019;Ob_2021;Yenisey_2006;Yenisey_2010;Yenisey_2017;Yenisey_2021;Yukon_2004;Yukon_2012;Yukon_2017,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.611532821015287,2.147188127239169,-0.3858640086674643
ridge_alpha_10,F2_q_season,river_year_groupkfold,river_year_gkf_5,Kolyma_2003;Kolyma_2006;Kolyma_2017;Kolyma_2020;Lena_2006;Lena_2011;Lena_2013;Lena_2018;Mackenzie_2017;Mackenzie_2021;Mackenzie_2022;Ob_2012;Ob_2014;Ob_2016;Ob_2020;Yenisey_2005;Yenisey_2011;Yenisey_2012;Yenisey_2015;Yukon_2011;Yukon_2015;Yukon_2020,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.9408661347953484,2.1800977648585316,0.6438382952411635
ridge_alpha_10,F2_q_season,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,460,85,Kolyma,3.6956326589648416,2.9057465877177093,2.6677404281713484
ridge_alpha_10,F2_q_season,leave_one_river_out,loro_Lena,Lena,,Lena,458,87,Lena,4.047528415735616,2.929979719307605,2.2925321499738063
ridge_alpha_10,F2_q_season,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,442,103,Mackenzie,2.581342371585429,2.340359006174108,-2.3145098786929332
ridge_alpha_10,F2_q_season,leave_one_river_out,loro_Ob,Ob,,Ob,458,87,Ob,3.522963773135855,2.9170458049939176,2.468978058149645
ridge_alpha_10,F2_q_season,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,87,Yenisey,3.43438458170206,2.8513419779379423,-2.691013566497218
ridge_alpha_10,F2_q_season,leave_one_river_out,loro_Yukon,Yukon,,Yukon,449,96,Yukon,2.4755370018228104,2.0338659262285055,-0.7091973221073532
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2003,2003,2003,,540,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.25704273022649,1.8060282699840677,-0.891997441102823
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2004,2004,2004,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.313644830456534,1.983669629071935,-0.7623462238771075
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2005,2005,2005,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7565614105809753,1.4540532747814492,-0.0817886896199507
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2006,2006,2006,,534,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.180728040813709,1.7771484323484052,1.041754939008786
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2007,2007,2007,,544,1,Mackenzie,2.0054872051321513,2.0054872051321513,2.0054872051321513
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2009,2009,2009,,517,28,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6686230198631153,2.087153254498927,-0.19514181734290428
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2010,2010,2010,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.8730835141244393,2.2965000287771145,1.3915414086772346
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2011,2011,2011,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.3294706334867645,2.247959268585761,1.9046473525598413
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2012,2012,2012,,522,23,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7848720898914152,1.3150530495302883,-0.08898472394409883
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2013,2013,2013,,512,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.316588010809507,1.7944069478365101,0.009558845027421548
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2014,2014,2014,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.642654305732235,1.7776434636391278,0.47831822649146033
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2015,2015,2015,,509,36,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.960284443475919,1.6270627152892672,-0.3690724385372219
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2016,2016,2016,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0018298127608105,1.595693330370558,-0.6421148052324448
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2017,2017,2017,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2536714493219527,1.6398572923356765,-0.20382278948882238
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2018,2018,2018,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0724027144555683,1.6672044395901167,-0.2812599950360887
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2019,2019,2019,,519,26,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.212085567605041,1.7208381766410883,-0.18522348004735414
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2020,2020,2020,,514,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7431217837961406,1.3845514113649824,-0.2502703742391425
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2021,2021,2021,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9684447705563108,1.578599006082755,-0.7658036090494668
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2022,2022,2022,,535,10,Mackenzie;Yukon,2.2636466318035304,1.5475971558380135,0.7698371226809619
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2023,2023,2023,,533,12,Mackenzie;Yukon,1.6053818195086464,1.2658182859812996,0.9313697557990211
linear_regression,F3_q_season_river_fixed,leave_one_year_out,loyo_2024,2024,2024,,539,6,Mackenzie;Yukon,1.01275672427035,0.7662471821553466,-0.7463609230425007
linear_regression,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_1,Kolyma_2009;Kolyma_2010;Kolyma_2021;Lena_2004;Lena_2010;Lena_2014;Lena_2016;Mackenzie_2014;Mackenzie_2019;Ob_2003;Ob_2004;Ob_2009;Ob_2013;Ob_2015;Yenisey_2009;Yenisey_2014;Yenisey_2016;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2023,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.4812978651647812,1.8221830009661435,-0.10004324357800923
linear_regression,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2011;Kolyma_2012;Kolyma_2018;Lena_2015;Mackenzie_2003;Mackenzie_2009;Mackenzie_2010;Mackenzie_2012;Mackenzie_2013;Mackenzie_2016;Mackenzie_2024;Ob_2005;Ob_2006;Ob_2018;Yenisey_2004;Yenisey_2013;Yukon_2009;Yukon_2010;Yukon_2019;Yukon_2022,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1669632950277524,1.7301673063613294,-0.20447342962248968
linear_regression,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_3,Kolyma_2014;Lena_2005;Lena_2009;Lena_2012;Lena_2019;Lena_2020;Lena_2021;Mackenzie_2005;Mackenzie_2006;Mackenzie_2020;Mackenzie_2023;Ob_2011;Ob_2017;Yenisey_2018;Yenisey_2019;Yenisey_2020;Yukon_2003;Yukon_2005;Yukon_2013;Yukon_2018;Yukon_2021;Yukon_2024,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0567902923321038,1.5961109890886724,-0.0350191636130805
linear_regression,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2013;Kolyma_2015;Kolyma_2016;Kolyma_2019;Lena_2003;Lena_2017;Mackenzie_2004;Mackenzie_2007;Mackenzie_2011;Mackenzie_2015;Mackenzie_2018;Ob_2010;Ob_2019;Ob_2021;Yenisey_2006;Yenisey_2010;Yenisey_2017;Yenisey_2021;Yukon_2004;Yukon_2012;Yukon_2017,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.188108509857057,1.7502758775604264,-0.09296462587631349
linear_regression,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_5,Kolyma_2003;Kolyma_2006;Kolyma_2017;Kolyma_2020;Lena_2006;Lena_2011;Lena_2013;Lena_2018;Mackenzie_2017;Mackenzie_2021;Mackenzie_2022;Ob_2012;Ob_2014;Ob_2016;Ob_2020;Yenisey_2005;Yenisey_2011;Yenisey_2012;Yenisey_2015;Yukon_2011;Yukon_2015;Yukon_2020,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.3284092077937015,1.7029280358738987,0.5345135060486336
linear_regression,F3_q_season_river_fixed,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,460,85,Kolyma,3.7980847907779367,2.9911938806028067,2.7645297177413024
linear_regression,F3_q_season_river_fixed,leave_one_river_out,loro_Lena,Lena,,Lena,458,87,Lena,3.643327919391886,2.7545124271460972,1.8219235369696791
linear_regression,F3_q_season_river_fixed,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,442,103,Mackenzie,2.5792901429469817,2.3587834585515126,-2.3300228417205213
linear_regression,F3_q_season_river_fixed,leave_one_river_out,loro_Ob,Ob,,Ob,458,87,Ob,3.329728189937823,2.683955253337663,2.019352292410749
linear_regression,F3_q_season_river_fixed,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,87,Yenisey,3.7197518587083294,3.0893012058169926,-3.00074749593629
linear_regression,F3_q_season_river_fixed,leave_one_river_out,loro_Yukon,Yukon,,Yukon,449,96,Yukon,2.3383500812896685,1.9086058255989247,-0.6559321429732466
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2003,2003,2003,,540,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.2571225876910277,1.8066504205385727,-0.8920273625381526
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2004,2004,2004,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.3128287987452714,1.9832411037198179,-0.7620105132422452
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2005,2005,2005,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7561208887144693,1.453623901337942,-0.0816727890254461
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2006,2006,2006,,534,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.181302633140342,1.7774263005247448,1.04242769729046
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2007,2007,2007,,544,1,Mackenzie,2.0032853934676944,2.0032853934676944,2.0032853934676944
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2009,2009,2009,,517,28,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.668514457910685,2.0868564234190905,-0.19394069943343492
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2010,2010,2010,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.873984555903692,2.296912544403916,1.3922501062184538
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2011,2011,2011,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.3305347603627475,2.2481873799084315,1.905442937263241
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2012,2012,2012,,522,23,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7852480106491473,1.3154025414010586,-0.08919930647937592
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2013,2013,2013,,512,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.316080283085523,1.7937617398948393,0.009137461474114818
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2014,2014,2014,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6431645500754364,1.7774338846142632,0.47823378442082753
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2015,2015,2015,,509,36,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9607681979274483,1.6272561005593131,-0.3696225710922865
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2016,2016,2016,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.001006658664806,1.5951559645798703,-0.6424969021415559
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2017,2017,2017,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2529210197955365,1.6392375779090915,-0.2038965190187873
