river,year,n_days_expected,date_min,date_max,n_days_with_flux,annual_flux_kgC,annual_flux_MgC,annual_flux_TgC,annual_flux_80_lower_TgC,annual_flux_80_upper_TgC,annual_flux_90_lower_TgC,annual_flux_90_upper_TgC,annual_flux_95_lower_TgC,annual_flux_95_upper_TgC,n_outside_training_logQ_days,n_outside_training_doy_days,n_outside_training_year_days,n_point_prediction_clipped_days,n_interval_lower_clipped_days,n_high_confidence_days,n_low_confidence_days,n_medium_confidence_days,flux_from_high_confidence_days_TgC,flux_from_low_confidence_days_TgC,flux_from_medium_confidence_days_TgC,coverage_rate,fraction_flux_from_low_confidence_days,annual_confidence_tier,notes
Yenisey,2015,208,2015-02-08,2015-11-04,208.0,4262612703.028921,4262612.703028921,4.262612703028921,3.4882706296400583,5.130145697473827,3.3649149132465084,5.4521762253029005,2.751430704974268,5.642526227438196,4.0,0.0,0.0,0.0,30.0,174.0,4.0,30.0,3.789085517607589,0.4161523713069739,0.057374814114358484,1.0,0.09762847349731421,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yenisey,2016,210,2016-02-08,2016-11-03,210.0,2677918791.4314036,2677918.7914314037,2.6779187914314035,2.109831743619195,3.314374273615177,2.0193332583049655,3.5506282215108316,1.5664618818033929,3.6902762846605452,0.0,0.0,0.0,0.0,6.0,204.0,0.0,6.0,2.6650173847544267,0.0,0.012901406676977126,1.0,0.0,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yenisey,2017,205,2017-02-06,2017-11-04,205.0,3441033953.6244335,3441033.9536244334,3.4410339536244337,2.7717563795623605,4.190858091940774,2.665137848228723,4.46919478297982,2.1371963279642374,4.633717662505501,0.0,0.0,0.0,0.0,30.0,175.0,0.0,30.0,3.387312577044777,0.0,0.053721376579656366,1.0,0.0,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yenisey,2018,212,2018-02-09,2018-11-01,212.0,3967195393.0787554,3967195.3930787556,3.9671953930787556,3.2326196132765688,4.79017627943241,3.115598822754,5.095668947633788,2.533167538027943,5.2762435361253335,10.0,0.0,0.0,0.0,30.0,172.0,10.0,30.0,2.7828332103703217,1.1257672979053563,0.058594884803077674,1.0,0.2837690575738698,low,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yenisey,2019,200,2019-02-07,2019-10-30,200.0,3396876226.517367,3396876.226517367,3.396876226517367,2.7444508358195625,4.127820046174338,2.640516923110091,4.399148313300531,2.120702163650419,4.559528562263295,6.0,0.0,0.0,0.0,6.0,188.0,6.0,6.0,2.773502037136514,0.611403568450196,0.011970620930656936,1.0,0.1799899459619213,medium,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yenisey,2020,197,2020-02-09,2020-10-22,197.0,3535844156.023843,3535844.1560238427,3.5358441560238427,2.8448872839709805,4.309956663718205,2.734815155801439,4.597309261311811,2.1838158303130135,4.767161380408291,2.0,0.0,0.0,0.0,0.0,195.0,2.0,0.0,3.3045844196069387,0.2312597364169039,0.0,1.0,0.06540439176961975,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yenisey,2021,201,2021-02-13,2021-11-02,201.0,4925728616.807293,4925728.616807293,4.925728616807294,4.046208574859546,5.911097592466795,3.9060975973142695,6.276869146251974,3.204729726947847,6.493074164184295,6.0,0.0,0.0,0.0,0.0,195.0,6.0,0.0,4.239363372538524,0.6863652442687698,0.0,1.0,0.13934288663951014,medium,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yenisey,2022,198,2022-02-07,2022-10-15,198.0,3991113124.2604766,3991113.1242604763,3.9911131242604765,3.2331920511539223,4.840248875372928,3.112452264235647,5.15545029812025,2.5080527467745553,5.341763663804783,0.0,0.0,198.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,3.9911131242604765,1.0,0.0,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yenisey,2023,197,2023-02-07,2023-11-01,197.0,4553421604.243365,4553421.604243365,4.553421604243365,3.7324383367350324,5.47320899140371,3.6016524959665044,5.81463648715826,2.946964417837416,6.016451901939131,11.0,0.0,197.0,0.0,0.0,0.0,11.0,186.0,0.0,1.1512173416875835,3.4022042625557813,1.0,0.2528246759787752,low,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yenisey,2024,204,2024-02-08,2024-11-04,204.0,4787767362.427103,4787767.362427102,4.787767362427103,3.929192405791885,5.74967054279466,3.792418062135484,6.10673153168815,3.107752721762306,6.317787795379964,9.0,0.0,204.0,0.0,0.0,0.0,9.0,195.0,0.0,1.0217728009469393,3.7659945614801633,1.0,0.2134132098742917,medium,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yenisey,2025,61,2025-02-09,2025-11-03,61.0,811852406.2248996,811852.4062248996,0.8118524062248996,0.6408475987975543,1.0034373888187862,0.6136058651350365,1.07455423793449,0.47723912886131903,1.1165909121351887,1.0,0.0,61.0,0.0,0.0,0.0,1.0,60.0,0.0,0.11728918093207458,0.6945632252928251,1.0,0.14447106399236698,medium,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2000,366,2000-01-01,2000-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,low,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2001,365,2001-01-01,2001-12-31,275.0,1414662463.9735045,1414662.4639735045,1.4146624639735046,1.060251985046457,1.8967453965499221,0.9018494468340283,2.05020937401013,0.8082082774318105,2.281461343272572,0.0,11.0,275.0,0.0,119.0,0.0,11.0,264.0,0.0,0.0024353918963500015,1.4122270720771546,0.7534246575342466,0.0017215356725515086,low,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2002,365,2002-01-01,2002-12-31,365.0,1271532507.0985594,1271532.5070985593,1.2715325070985593,0.9186207306948627,1.751816090744628,0.754160473721826,1.9047072720632796,0.6584790496467413,2.1350961056380298,45.0,12.0,365.0,9.0,154.0,0.0,58.0,307.0,0.0,0.00947535454330522,1.262057152555254,1.0,0.007451916872283915,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2003,365,2003-01-01,2003-12-31,365.0,1142143448.2009215,1142143.4482009215,1.1421434482009216,0.7985139649935526,1.6054303943899313,0.6421221019649858,1.7529109473470488,0.5526532131074635,1.9751466072307522,0.0,12.0,0.0,0.0,137.0,227.0,12.0,126.0,1.0871793730491441,0.0049960704809382086,0.04996800467083931,1.0,0.004374293341880922,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2004,366,2004-01-01,2004-12-31,366.0,1068479002.4962143,1068479.0024962144,1.0684790024962143,0.7523255807642527,1.4961968024813137,0.619384476467505,1.6323544433781696,0.549345701312822,1.8375278209265946,0.0,13.0,0.0,0.0,236.0,130.0,13.0,223.0,0.957391755108158,0.002980727911173318,0.10810651947688295,1.0,0.002789692548201366,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2005,365,2005-01-01,2005-12-31,365.0,1869687333.6400533,1869687.3336400532,1.8696873336400532,1.4403195320916313,2.4489005250376343,1.2415372310580812,2.633284485021954,1.1229310196783115,2.911129191984779,27.0,12.0,0.0,0.0,136.0,218.0,39.0,108.0,1.8269324522827466,0.009673658865867166,0.03308122249143946,1.0,0.005173944697498555,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2006,365,2006-01-01,2006-12-31,365.0,1415840014.489275,1415840.014489275,1.4158400144892749,1.0368310828818166,1.9302357914681474,0.8617113702060957,2.0939860854311028,0.7578936323724539,2.340738310760697,0.0,12.0,0.0,0.0,129.0,235.0,12.0,118.0,1.3808973083513154,0.0026448720466719536,0.032297834091287655,1.0,0.0018680585515348767,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2007,365,2007-01-01,2007-12-31,365.0,1048010330.3242649,1048010.3303242649,1.048010330324265,0.720214204247117,1.4934752886027194,0.5698470024183481,1.6352824750782968,0.4828960014055523,1.8489690461600774,55.0,12.0,0.0,0.0,165.0,200.0,67.0,98.0,1.0012864610702403,0.011072302292340607,0.03565156696168401,1.0,0.010565069801282136,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2008,366,2008-01-01,2008-12-31,366.0,1223096777.2447395,1223096.7772447397,1.2230967772447396,0.8738508451647164,1.6980537055994145,0.7099151549191719,1.8492492249223011,0.6145367048119761,2.0770828974604765,27.0,13.0,0.0,9.0,140.0,214.0,43.0,109.0,1.1681499460148606,0.009098849312699048,0.045847981917179995,1.0,0.007439189998681832,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2009,365,2009-01-01,2009-12-31,365.0,1323506586.1619277,1323506.5861619276,1.3235065861619277,0.9677667882419234,1.8025097743850405,0.8039886895802638,1.9549933607422223,0.7112750514046091,2.1847679971675094,0.0,12.0,0.0,0.0,134.0,230.0,12.0,123.0,1.2467041491710746,0.0059293148971533895,0.07087312209369956,1.0,0.004480004073382037,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2010,365,2010-01-01,2010-12-31,365.0,935481778.6977866,935481.7786977866,0.9354817786977866,0.6353251404199709,1.35128872604672,0.5016107671423506,1.4836547230230588,0.42416385468774664,1.68311454395792,0.0,12.0,0.0,0.0,160.0,205.0,12.0,148.0,0.8877470302619176,0.0040318239001663776,0.043702924535702625,1.0,0.004309890360215006,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2011,365,2011-01-01,2011-12-31,365.0,1284676538.567372,1284676.5385673721,1.2846765385673722,0.9195257068524119,1.776618778815422,0.7516181605020417,1.9332213211740104,0.6559554961709312,2.1692027346058276,0.0,12.0,0.0,0.0,172.0,193.0,12.0,160.0,1.2179687177823573,0.005342823017289783,0.06136499776772508,1.0,0.004158885802684556,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2012,366,2012-01-01,2012-12-31,366.0,1528090196.3114486,1528090.1963114487,1.5280901963114486,1.1238122182266912,2.0727197677878655,0.9328440422634655,2.246094543440125,0.8220171859835644,2.50734971845613,0.0,13.0,0.0,0.0,122.0,244.0,13.0,109.0,1.480520720303228,0.005955970459986868,0.041613505548233634,1.0,0.0038976563519375843,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2013,365,2013-01-01,2013-12-31,365.0,1332643730.1309204,1332643.7301309204,1.3326437301309204,0.9673883221667955,1.8315410799344045,0.7952063386073015,1.990357678638743,0.6928082136527955,2.229675411762557,0.0,12.0,0.0,7.0,116.0,238.0,19.0,108.0,1.2928982029654406,0.01171375894488244,0.028031768220597355,1.0,0.008789865348131467,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2014,365,2014-01-01,2014-12-31,365.0,1434198365.0643935,1434198.3650643935,1.4341983650643935,1.0405927717191463,1.9647304411447328,0.8541621254507048,2.133617487467628,0.7422232548515513,2.3881101879139814,0.0,12.0,0.0,0.0,67.0,286.0,12.0,67.0,1.4040063199354298,0.008952730549982238,0.021239314578981407,1.0,0.006242323773378637,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2015,365,2015-01-01,2015-12-31,365.0,1301694544.6048896,1301694.5446048896,1.3016945446048895,0.9300173115477824,1.8007739123961577,0.7543979141353493,1.9596484538370815,0.6490562054523258,2.1990534997763302,0.0,12.0,0.0,0.0,49.0,304.0,12.0,49.0,1.2767803772292359,0.008894650513219431,0.01601951686243426,1.0,0.006833131897252648,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2016,366,2016-01-01,2016-12-31,366.0,1595349758.7863631,1595349.758786363,1.595349758786363,1.1716285472832593,2.1631961290890436,0.9698134251349184,2.343961629554418,0.8488298945383114,2.61635374820759,0.0,13.0,0.0,0.0,35.0,318.0,13.0,35.0,1.5727313385721902,0.009931918626651347,0.012686501587521487,1.0,0.006225543064742678,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2017,365,2017-01-01,2017-12-31,365.0,1060435456.2671893,1060435.4562671892,1.0604354562671892,0.7284161617378998,1.5098101609232435,0.5718635110568068,1.652861957380677,0.4777716282598895,1.8684240077379937,0.0,12.0,0.0,0.0,60.0,293.0,12.0,60.0,1.039111296219503,0.009707298625515628,0.011616861422170527,1.0,0.009154068329331456,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2018,365,2018-01-01,2018-12-31,365.0,1480870519.7028115,1480870.5197028113,1.4808705197028114,1.0824356306741116,2.0157340171657836,0.8946993238691309,2.185999907476958,0.7819404718030984,2.4425703618879373,0.0,12.0,0.0,0.0,53.0,300.0,12.0,53.0,1.4560273626925182,0.010692135930199983,0.01415102108009312,1.0,0.00722016934495106,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2019,365,2019-01-01,2019-12-31,365.0,1264142643.227393,1264142.6432273928,1.2641426432273928,0.8965340980007338,1.7567901020570011,0.7202409813604351,1.9136171403294493,0.6133988436561072,2.149936842413956,0.0,12.0,0.0,0.0,0.0,353.0,12.0,0.0,1.2521291937505374,0.012013449476855339,0.0,1.0,0.009503238848255807,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2020,366,2020-01-01,2020-12-31,366.0,1866432312.9515786,1866432.3129515788,1.8664323129515787,1.408177362583064,2.4805587790704218,1.1890487847496285,2.67605686412084,1.0587738274955651,2.9706492362406607,0.0,13.0,0.0,0.0,55.0,298.0,13.0,55.0,1.8243503617903378,0.020990005643646635,0.021091945517594347,1.0,0.011246057785215372,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2021,365,2021-01-01,2021-12-31,365.0,1474566113.022076,1474566.1130220757,1.4745661130220757,1.0728492093899369,2.0133874905083062,0.8832478417551576,2.1849133134361227,0.7697006900137244,2.4433823365116085,0.0,12.0,0.0,0.0,55.0,298.0,12.0,55.0,1.4448471142516508,0.01418206664906289,0.015536932121362203,1.0,0.009617789615412497,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2022,365,2022-01-01,2022-12-31,365.0,1759837912.0113845,1759837.9120113845,1.7598379120113845,1.3158908248876007,2.3575995453329877,1.1060797372818243,2.547888127698642,0.9799778464079542,2.834630398611213,0.0,12.0,0.0,0.0,61.0,292.0,12.0,61.0,1.7271103630378573,0.018222247273444788,0.014505301700082551,1.0,0.010354503189795418,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2023,365,2023-01-01,2023-12-31,365.0,1854918135.4595892,1854918.135459589,1.8549181354595892,1.403511530273028,2.4598668501499468,1.1890268883621726,2.652443333660088,1.0604191480808367,2.942633199597216,0.0,12.0,0.0,0.0,38.0,315.0,12.0,38.0,1.8217751688459602,0.018036631441931072,0.015106335171697856,1.0,0.009723680574971668,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2024,366,2024-01-01,2024-12-31,366.0,1631706288.700212,1631706.288700212,1.631706288700212,1.2001329612203286,2.210101814848226,0.9955029113227599,2.39422548318364,0.8730229746904543,2.6716779615766844,0.0,13.0,0.0,0.0,42.0,311.0,13.0,42.0,1.5836717617962934,0.03171929534472744,0.016315231559191193,1.0,0.019439341237076718,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Yukon,2025,279,2025-01-01,2025-10-06,279.0,1507813400.0430934,1507813.4000430934,1.5078134000430934,1.1404505380680037,2.0001316085570213,0.9661751448757983,2.156853834857068,0.8619532286005692,2.3930155977598777,0.0,1.0,279.0,0.0,36.0,0.0,1.0,278.0,0.0,0.0022918129505919422,1.5055215870925014,1.0,0.00151995794076803,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
