prediction_id,river,date,year,month,doy,Q_m3s,DOC_predicted_mgC_L,prediction_status,missing_predictor_reason,flux_status,missing_flux_reason,model_spec_id,model_fit_id,freeze_id
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-05,Yukon,2000-04-05,2000,4,96,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-06,Yukon,2000-04-06,2000,4,97,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-07,Yukon,2000-04-07,2000,4,98,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-08,Yukon,2000-04-08,2000,4,99,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-09,Yukon,2000-04-09,2000,4,100,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-10,Yukon,2000-04-10,2000,4,101,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-11,Yukon,2000-04-11,2000,4,102,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-12,Yukon,2000-04-12,2000,4,103,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-13,Yukon,2000-04-13,2000,4,104,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-14,Yukon,2000-04-14,2000,4,105,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-15,Yukon,2000-04-15,2000,4,106,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-16,Yukon,2000-04-16,2000,4,107,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-17,Yukon,2000-04-17,2000,4,108,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-18,Yukon,2000-04-18,2000,4,109,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-19,Yukon,2000-04-19,2000,4,110,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-20,Yukon,2000-04-20,2000,4,111,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-21,Yukon,2000-04-21,2000,4,112,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-22,Yukon,2000-04-22,2000,4,113,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-23,Yukon,2000-04-23,2000,4,114,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-24,Yukon,2000-04-24,2000,4,115,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-25,Yukon,2000-04-25,2000,4,116,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-26,Yukon,2000-04-26,2000,4,117,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-27,Yukon,2000-04-27,2000,4,118,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-28,Yukon,2000-04-28,2000,4,119,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-29,Yukon,2000-04-29,2000,4,120,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-04-30,Yukon,2000-04-30,2000,4,121,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-01,Yukon,2000-05-01,2000,5,122,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-02,Yukon,2000-05-02,2000,5,123,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-03,Yukon,2000-05-03,2000,5,124,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-04,Yukon,2000-05-04,2000,5,125,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-05,Yukon,2000-05-05,2000,5,126,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-06,Yukon,2000-05-06,2000,5,127,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-07,Yukon,2000-05-07,2000,5,128,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-08,Yukon,2000-05-08,2000,5,129,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-09,Yukon,2000-05-09,2000,5,130,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-10,Yukon,2000-05-10,2000,5,131,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-11,Yukon,2000-05-11,2000,5,132,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-12,Yukon,2000-05-12,2000,5,133,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-13,Yukon,2000-05-13,2000,5,134,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-14,Yukon,2000-05-14,2000,5,135,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-15,Yukon,2000-05-15,2000,5,136,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-16,Yukon,2000-05-16,2000,5,137,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-17,Yukon,2000-05-17,2000,5,138,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-18,Yukon,2000-05-18,2000,5,139,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-19,Yukon,2000-05-19,2000,5,140,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-20,Yukon,2000-05-20,2000,5,141,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-21,Yukon,2000-05-21,2000,5,142,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-22,Yukon,2000-05-22,2000,5,143,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-23,Yukon,2000-05-23,2000,5,144,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-24,Yukon,2000-05-24,2000,5,145,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
production_candidate_r4_river_specific_q_and_season_linear_Yukon_2000-05-25,Yukon,2000-05-25,2000,5,146,,,missing_predictor,missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q,not_calculated,missing_DOC_interval_80;missing_DOC_interval_90;missing_DOC_interval_95;missing_DOC_prediction;missing_Q_m3s;missing_Yukon__x__log_Q;missing_log_Q;missing_or_nonpositive_Q_m3s,production_candidate_r4_river_specific_q_and_season_linear,production_candidate_r4_linear_fit_data_freeze_gold_20260526_v1,data_freeze_gold_20260526_v1
