river,year,month,monthly_flux_TgC,monthly_fraction_of_annual,monthly_Q_volume_km3,monthly_flow_weighted_DOC,n_days_with_flux,n_low_confidence_days,fraction_flux_from_low_confidence_days,annual_confidence_tier,cohort_core_2003_2024,cohort_high_confidence_only,cohort_sensitivity_only,cohort_exclude_from_trend,caveat_reason
Mackenzie,2021,1,0.08662513315509732,0.04319127384594185,16.2525312,5.329947199553673,31,13,0.4348330708359358,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2021,2,0.07629352523610029,0.03803993623010993,14.378601600000001,5.306046259470874,28,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2021,3,0.08253075124528658,0.041149815854992715,16.1603424,5.106992735827677,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2021,4,0.07587823268361779,0.03783287144755615,16.0229664,4.735592073863376,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2021,5,0.261957102139274,0.13061175806944167,43.4006208,6.0357915926233785,31,4,0.30156353916555867,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2021,6,0.385019853390806,0.19197082091813383,63.38329919999999,6.074468483818015,30,1,0.042854859794411594,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2021,7,0.3175910232466854,0.1583508198654158,56.6756352,5.603660587586798,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2021,8,0.2313438254892749,0.11534798453221297,44.72850239999999,5.17217910450934,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2021,9,0.19707698949192656,0.09826254704439354,38.03958720000001,5.180839330767701,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2021,10,0.1635106821036123,0.08152639297915233,31.3276032,5.219380527126115,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2021,11,0.0860062214717672,0.04288268460598879,17.738784000000003,4.848484623961187,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2021,12,0.0417831990964425,0.020833094606651868,9.8017344,4.262837309328023,31,7,0.29996164652372714,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2022,1,0.06797339953455421,0.03729350205076428,13.516070399999997,5.0290800153390425,31,13,0.43196364383963665,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2022,2,0.054528223432161,0.029916826675088937,11.1484512,4.891103028926782,28,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2022,3,0.0545633073743242,0.029936075426482446,11.8577088,4.601505087924375,31,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2022,4,0.04991325024216381,0.027384828668458545,11.78712,4.234558589559219,30,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2022,5,0.29196734335123065,0.16018743791812515,47.209651199999996,6.18448423002186,31,3,0.18736353876619133,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2022,6,0.4648000402984328,0.25501183366962826,73.6012224,6.3151130530467166,30,12,0.4558109123821497,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2022,7,0.33621219799527874,0.18446230998134713,59.28577919999999,5.671042913361599,31,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2022,8,0.17927712709507848,0.09836012252964753,36.914918400000005,4.856495283356229,31,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2022,9,0.1186582840578802,0.06510168669147096,26.0201376,4.56024813865249,30,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2022,10,0.1111540567603985,0.06098450382251986,23.4179424,4.746533869704968,31,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2022,11,0.0544780783556976,0.029889314655317543,12.604550399999999,4.3220961182161,30,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2022,12,0.03913536418587091,0.02147155791113921,9.299923199999999,4.208138426978884,31,7,0.2871840147991531,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2023,1,0.04416623466305591,0.043416118367923806,9.805536000000002,4.504214217668229,31,13,0.4329159974280984,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2023,2,0.03535642972569499,0.03475593855235253,8.09136,4.369652286599083,28,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2023,3,0.033987086173653,0.03340985183711941,8.408447999999998,4.04201657352873,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2023,4,0.029629496139181893,0.029126270812411054,7.9764479999999995,3.714622867118702,28,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2023,5,0.19946853990736713,0.19608077992981393,35.295264,5.651425072422423,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2023,6,0.19473785105253819,0.1914304367694794,37.30752,5.219801558842287,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2023,7,0.13878963897403299,0.13643244528106446,30.37996800000001,4.568459024513602,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2023,8,0.10820906332907769,0.10637124803186335,25.480224,4.246786187165352,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2023,9,0.082181308829771,0.08078554712676896,19.927296000000005,4.124057214273974,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2023,10,0.08611474138000161,0.08465217452880795,19.380384,4.443397064784845,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2023,11,0.0423802219100995,0.041660439132857864,10.580544,4.005486098833993,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2023,12,0.0222567568588879,0.021878749629518853,6.299424000000001,3.533141579117302,31,24,0.7395970066017608,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2024,1,0.032741363081465205,0.04191887037748179,7.889184,4.150158379049905,31,13,0.40979430952913365,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2024,2,0.027618656757490798,0.03536025332044936,6.846335999999998,4.03407848482636,29,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2024,3,0.0252295877899834,0.03230152078928911,6.830784000000002,3.693512749046842,31,8,0.23329654755622434,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2024,4,0.027037805247717796,0.03461658730122603,7.6550400000000005,3.5320266448926985,30,9,0.23271516030618658,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2024,5,0.1315440031129898,0.16841620190669582,26.161056,5.028237511245393,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2024,6,0.1328908644551409,0.17014059272932575,28.105919999999998,4.728216135787135,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2024,7,0.1205667413516667,0.15436197906546406,27.421632000000002,4.396774829144684,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2024,8,0.0912363179386269,0.11681014549919791,22.51584,4.052094789207437,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2024,9,0.07584378469429091,0.09710303665815927,18.778176000000006,4.038932465767283,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2024,10,0.059808911917615594,0.07657353848875122,14.880671999999999,4.019234609674697,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2024,11,0.030390627972873997,0.038909216806747776,8.377344,3.6277163708301323,30,3,0.06722386258865447,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2024,12,0.0261563497567729,0.03348805705718876,6.988032000000002,3.743020890112471,31,22,0.675775900345886,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2025,1,0.0349241524549709,0.047543016875727984,8.265887999999999,4.225093838069475,31,13,0.43340015357840445,low,False,False,False,False,outside_core_2003_2024_period;coverage_lt_0_95;annual_confidence_tier_low;outside_training_year_range
Mackenzie,2025,2,0.027782153517487005,0.03782045663753677,6.8022719999999985,4.084246192667432,28,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;coverage_lt_0_95;annual_confidence_tier_low;outside_training_year_range
Mackenzie,2025,3,0.0280471137297089,0.038181152802098065,7.344864000000001,3.818602186468035,31,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;coverage_lt_0_95;annual_confidence_tier_low;outside_training_year_range
Mackenzie,2025,4,0.029060151342492502,0.0395602231856218,8.050752,3.6096194917560442,30,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;coverage_lt_0_95;annual_confidence_tier_low;outside_training_year_range
Mackenzie,2025,5,0.0716659399696616,0.09756042033620109,15.01632,4.772536811260208,23,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;coverage_lt_0_95;annual_confidence_tier_low;outside_training_year_range
Mackenzie,2025,6,0.0593152220354337,0.08074711636464613,12.38112,4.790779996917426,12,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;coverage_lt_0_95;annual_confidence_tier_low;outside_training_year_range
Mackenzie,2025,7,0.135093773184478,0.18390612475410914,29.818368000000003,4.530555568449604,31,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;coverage_lt_0_95;annual_confidence_tier_low;outside_training_year_range
Mackenzie,2025,8,0.11037178032733101,0.15025153213015352,25.843103999999997,4.2708406980575075,31,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;coverage_lt_0_95;annual_confidence_tier_low;outside_training_year_range
Mackenzie,2025,9,0.0758058533021841,0.10319617541102907,18.807552,4.030607136015664,30,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;coverage_lt_0_95;annual_confidence_tier_low;outside_training_year_range
Mackenzie,2025,10,0.07205368273608101,0.09808826309233061,17.04672,4.226835586909529,31,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;coverage_lt_0_95;annual_confidence_tier_low;outside_training_year_range
Mackenzie,2025,11,0.07412440060065359,0.10090717686574797,15.16752,4.887048152938317,25,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;coverage_lt_0_95;annual_confidence_tier_low;outside_training_year_range
Mackenzie,2025,12,0.0163358423905994,0.02223834154477685,3.2797440000000004,4.980828500821887,6,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;coverage_lt_0_95;annual_confidence_tier_low;outside_training_year_range
Ob,2000,2,0.0125677484398347,0.003384816438238394,1.9598111999999999,6.412734267379885,5,0,0.0,low,False,False,False,False,coverage_lt_0_90
Ob,2000,3,0.052047913819043,0.014017835821117786,9.215078400000001,5.648124905702855,26,0,0.0,low,False,False,False,False,coverage_lt_0_90
Ob,2000,4,0.0727571326450044,0.019595358687744494,12.219033599999998,5.95440973703566,30,0,0.0,low,False,False,False,False,coverage_lt_0_90
Ob,2000,5,0.5401806639073283,0.14548448352265894,56.353881599999994,9.58550943733625,31,0,0.0,low,False,False,False,False,coverage_lt_0_90
Ob,2000,6,0.8537452534696623,0.22993545596860515,79.93728,10.68018893649701,30,0,0.0,low,False,False,False,False,coverage_lt_0_90
Ob,2000,7,0.8247872723226563,0.22213633020842458,73.93679999999998,11.155301180503585,31,0,0.0,low,False,False,False,False,coverage_lt_0_90
Ob,2000,8,0.5351454797459589,0.14412837950764376,48.81168000000001,10.963471852350928,31,0,0.0,low,False,False,False,False,coverage_lt_0_90
Ob,2000,9,0.3002391257451767,0.08086208385612506,29.016576,10.347159008188228,30,0,0.0,low,False,False,False,False,coverage_lt_0_90
Ob,2000,10,0.2677395098576149,0.07210910518064644,26.3927808,10.144422139012216,31,0,0.0,low,False,False,False,False,coverage_lt_0_90
Ob,2000,11,0.1504094542914228,0.04050911710950593,16.635283200000003,9.041592648775836,30,0,0.0,low,False,False,False,False,coverage_lt_0_90
Ob,2000,12,0.1033582893570131,0.027837033699285273,13.19976,7.8303158055157605,31,18,0.5430554851187686,low,False,False,False,False,coverage_lt_0_90
Ob,2001,1,0.06814337957511579,0.014144914347087588,10.332576000000001,6.59500395401082,31,2,0.07426604932194547,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2001,2,0.0491352633900113,0.010199290032381951,8.519904,5.767114675237276,28,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2001,3,0.044091085900115505,0.009152241016161184,8.546688,5.158850527843877,31,27,0.8549524818812196,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2001,4,0.041092981895643685,0.008529907274991698,8.125056,5.057562913491931,30,24,0.7281083664915096,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2001,5,0.4883370001632687,0.10136692783499057,51.470208,9.487760379038496,31,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2001,6,0.9877562412252685,0.2050342603353169,90.46944000000002,10.918120430780494,30,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2001,7,0.9759775979203846,0.20258929940571077,85.36319999999998,11.433235843084441,31,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2001,8,0.9483668429035501,0.19685797572897662,79.37568000000002,11.947826373311718,31,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2001,9,0.5015382103536091,0.10410717917832803,44.45279999999999,11.282488625094711,30,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2001,10,0.3193138113147026,0.06628180960572619,30.542399999999994,10.454771442804239,31,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2001,11,0.21811213373164634,0.045274793661999095,22.630752,9.63786504892315,30,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2001,12,0.17565345866545679,0.03646140157832573,20.151071999999992,8.716829490036973,31,17,0.5652217821150998,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2002,1,0.1480362157173333,0.02461299581920528,18.843839999999993,7.855947392746634,31,2,0.07401163211968363,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Ob,2002,2,0.08910094309851689,0.014814220488846664,13.286592,6.706079564911627,28,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Ob,2002,3,0.07929338920877148,0.013183583811765827,13.104287999999995,6.050949827169013,31,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Ob,2002,4,0.0799566924130116,0.0132938668186214,13.201056,6.056840635553191,30,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Ob,2002,5,0.535597927528685,0.08905030088184697,55.620864,9.629442784791808,31,4,0.2567093926720299,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Ob,2002,6,0.9817923703772107,0.16323607970068169,90.00288,10.908455044740926,30,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Ob,2002,7,1.102797422312505,0.1833547839174458,94.61663999999999,11.65542786461775,31,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Ob,2002,8,1.184377667396951,0.1969185880275647,95.93856,12.34516827641516,31,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Ob,2002,9,0.9128779424774689,0.15177813667261855,74.088,12.3215357747202,30,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Ob,2002,10,0.4709501646139637,0.07830174782926647,42.27552000000001,11.140020622193772,31,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Ob,2002,11,0.27869458977719846,0.04633669362447873,27.635903999999996,10.084511430391416,30,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Ob,2002,12,0.151079620146131,0.02511900240765509,17.819135999999997,8.478504240953798,31,17,0.510358699882888,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Ob,2003,1,0.11643913385035098,0.029661670735090177,15.615071999999998,7.456842584546023,31,2,0.0724043402619195,high,True,True,False,False,meets_core_annual_criteria
Ob,2003,2,0.07942184797208669,0.020231898209996206,12.183264000000003,6.518930228556812,28,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2003,3,0.07383042643233909,0.018807541130303067,12.427776,5.94075934683249,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2003,4,0.055419544193323504,0.0141175583997715,10.092384000000004,5.49122429282563,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2003,5,0.4877013045219048,0.12423688697645771,50.41872000000001,9.673020348828896,31,7,0.499946854260515,high,True,True,False,False,meets_core_annual_criteria
Ob,2003,6,0.9654628820612724,0.2459417308227112,88.75872000000003,10.877386267639666,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2003,7,0.938457643894248,0.2390624243889958,82.58976,11.362881353502534,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2003,8,0.5350781659829651,0.13630565474079057,48.712320000000005,10.984452515974741,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2003,9,0.24977462649312132,0.06362751494305077,24.928127999999994,10.01979075577288,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2003,10,0.2120251913247247,0.054011234922970226,21.747744,9.749295895920346,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2003,11,0.12609900900777998,0.03212242449361594,14.472863999999998,8.712788913637395,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2003,12,0.08586592397187758,0.02187346023624206,11.405663999999998,7.528358188692832,31,17,0.5659542817137798,high,True,True,False,False,meets_core_annual_criteria
Ob,2004,1,0.06487954090615719,0.01864127117544705,9.966585599999998,6.509705882239002,31,2,0.06948585735828569,high,True,True,False,False,meets_core_annual_criteria
Ob,2004,2,0.0569413774418373,0.016360468079330042,9.599299199999999,5.931826506859893,29,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2004,3,0.055620575862910804,0.015980973710876662,10.111564799999998,5.50068925661358,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2004,4,0.0519145299231611,0.014916147937040422,9.6251328,5.393642976350705,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2004,5,0.2527080946851369,0.07260840714131998,29.4166944,8.590635346340562,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2004,6,0.9839032483433363,0.2826963169992274,90.03597120000003,10.92789065558875,30,1,0.034584598059657745,high,True,True,False,False,meets_core_annual_criteria
Ob,2004,7,0.8496153025071481,0.24411253574918837,75.82463999999997,11.205002786787373,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2004,8,0.40832584665643523,0.11732069507822693,38.81952,10.518570210462071,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2004,9,0.2543583060824575,0.07308254795250053,25.281504,10.061043286129618,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2004,10,0.24645685926315053,0.07081229432894112,24.624432,10.008631235155068,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2004,11,0.13613122769420738,0.03911339530846493,15.451603200000001,8.810168493985715,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2004,12,0.11956980499643582,0.034354946539431414,14.831942399999999,8.061641676577526,31,18,0.5655502617692236,high,True,True,False,False,meets_core_annual_criteria
Ob,2005,1,0.0954527483704368,0.02699862042172804,13.3713504,7.138601974744322,31,2,0.07516138221372902,high,True,True,False,False,meets_core_annual_criteria
Ob,2005,2,0.06777194397860191,0.019169159840426258,10.8135648,6.267308258845702,28,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2005,3,0.0644483959898951,0.01822910088840677,11.244528,5.7315341284131,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2005,4,0.0609972467502673,0.017252950175827553,10.820044800000002,5.637430147264164,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2005,5,0.4950199521128519,0.14001541093830025,51.7790016,9.560245211697037,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2005,6,0.8859234271988535,0.2505816830001959,82.6136928,10.723687528937756,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2005,7,0.7440655876002368,0.2104574746295165,67.93632,10.952397592337036,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2005,8,0.3885746150373103,0.10990755861945045,37.42848000000001,10.381789883995063,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2005,9,0.23711511960503145,0.06706754095360988,23.878368,9.930122511095933,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2005,10,0.25170421722940084,0.07119403826018587,25.052544000000005,10.047052196751059,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2005,11,0.1559292451738315,0.04410427750866846,17.0879328,9.12510875357804,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2005,12,0.0884651240921864,0.02502218476367879,11.664864000000001,7.583896742575684,31,17,0.5290628735941928,high,True,True,False,False,meets_core_annual_criteria
Ob,2006,1,0.08018399857397099,0.022292991087756387,11.710051199999999,6.847450724551289,31,2,0.06741357096657573,high,True,True,False,False,meets_core_annual_criteria
Ob,2006,2,0.06290382760551741,0.017488707137770225,10.229673599999998,6.149152951030528,28,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2006,3,0.062359990358934705,0.017337507907164706,10.9778976,5.680503920799575,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2006,4,0.05560073079046761,0.015458278684383299,10.1215872,5.493281803714433,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2006,5,0.2011485949382053,0.05592392390029518,24.746428800000004,8.128388809710064,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2006,6,0.9135897329631679,0.25399890423305704,84.71917439999996,10.783742162661696,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2006,7,0.8317993568149242,0.23125930332808387,74.59776,11.150460239220665,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2006,8,0.5759519505067714,0.1601278550330531,51.93503999999999,11.089852833593136,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2006,9,0.2882675360020662,0.08014498809329336,28.071360000000002,10.269097614154349,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2006,10,0.26312730642008736,0.07315542753280098,25.9724448,10.131018024921893,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2006,11,0.13679379486302923,0.03803181312950657,15.503529600000002,8.823396890410725,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2006,12,0.125098669318896,0.0347802999328301,15.331852799999998,8.159396711589714,31,17,0.523450379061068,high,True,True,False,False,meets_core_annual_criteria
Ob,2007,1,0.1285799868242757,0.025013131949529064,16.883423999999998,7.6157529908789465,31,2,0.07329715689899463,high,True,True,False,False,meets_core_annual_criteria
Ob,2007,2,0.08519392452192069,0.016573083634526385,12.831264000000001,6.63955823229278,28,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2007,3,0.062064035256910205,0.012073542248242204,10.919232,5.6839194603532475,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2007,4,0.070595053155305,0.013733112151978233,11.927520000000001,5.918669862243495,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2007,5,0.5917891798860129,0.11512289904821907,61.190208,9.671305250114758,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2007,6,0.8789498341981058,0.17098530434491477,82.00224,10.71860761606155,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2007,7,0.9610127752454318,0.18694930638971552,84.23135999999997,11.409204068952862,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2007,8,0.9722361925507156,0.18913263853117354,81.07776,11.991404209375258,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2007,9,0.6714443951743169,0.1306185174541958,56.90304000000002,11.799798309094173,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2007,10,0.3238011636328264,0.06299021668455955,30.887999999999995,10.48307315568596,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2007,11,0.23636225379991452,0.04598040790177723,24.131520000000002,9.794752000699333,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2007,12,0.1584704876403194,0.03082783966116534,18.526751999999995,8.553603332107047,31,17,0.5220117787194245,high,True,True,False,False,meets_core_annual_criteria
Ob,2008,1,0.1224535079834403,0.030130501515244143,16.230240000000002,7.544774937612885,31,2,0.07345745300420901,high,True,True,False,False,meets_core_annual_criteria
Ob,2008,2,0.06586430763228258,0.016206351729697848,10.686816000000004,6.163136675346882,29,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2008,3,0.0568600158299913,0.013990785738486495,10.272096000000001,5.535385945574587,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2008,4,0.06945463404015591,0.01708977546376741,11.855808,5.858279253523469,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2008,5,0.39721465751773205,0.09773731302033184,43.19568,9.195703309167353,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2008,6,0.9597389711032042,0.23615016833143337,88.16256000000003,10.886015232579519,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2008,7,0.9303410307736806,0.22891660924251325,81.85536000000002,11.365670260001082,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2008,8,0.48787507624335275,0.12004491309459342,45.15263999999999,10.805017740786685,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2008,9,0.3141150721442628,0.07729010636823598,30.127679999999998,10.426128800633315,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2008,10,0.2747737194059684,0.06760990440576353,26.967168000000004,10.18919448293459,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2008,11,0.23259867682678592,0.057232454177801165,23.851584000000003,9.751917391599115,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2008,12,0.1528148699302552,0.037601116912126795,18.04464,8.468712588904891,31,18,0.5727755922384564,high,True,True,False,False,meets_core_annual_criteria
Ob,2009,1,0.14174221276208898,0.035950456327685704,18.230399999999996,7.775046776927042,31,2,0.06804442342636853,high,True,True,False,False,meets_core_annual_criteria
Ob,2009,2,0.09338972073497841,0.023686684519120132,13.741055999999999,6.796400563026574,28,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2009,3,0.0686637245060052,0.017415363998110354,11.779776000000004,5.8289499313065685,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
