river,year,season_window,seasonal_flux_TgC,seasonal_fraction_of_annual,seasonal_Q_volume_km3,seasonal_flow_weighted_DOC,n_days_with_flux,fraction_flux_from_low_confidence_days,annual_confidence_tier,cohort_core_2003_2024,cohort_high_confidence_only,cohort_sensitivity_only,cohort_exclude_from_trend,caveat_reason
Mackenzie,2012,late_summer,0.3071100761627732,0.19214683778182806,64.30752,4.7756479516357695,61,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2012,fall_winter,0.2232209729183468,0.13966068651590058,48.235392,4.62774248664447,92,0.07691408341372062,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2013,winter,0.1600366857124046,0.09799930401254979,33.826463999999994,4.731108924432932,90,0.18081082778258645,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2013,spring_transition,0.0395957327325236,0.02424665464909387,9.985247999999999,3.9654230653585216,30,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2013,may_july,0.8444269726096648,0.5170892863520312,145.312704,5.811102191104153,92,0.2845050651255563,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2013,late_summer,0.3381544602819788,0.20707065763612417,69.2496,4.883125105155577,61,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2013,fall_winter,0.25082515159255553,0.15359409735018942,52.539840000000005,4.773999151740104,92,0.07305610195835348,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2014,winter,0.165866789009993,0.12205546402991543,34.75872,4.771947557620003,90,0.15900085764390726,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2014,spring_transition,0.03522970665515681,0.02592428670680966,9.195552000000003,3.8311682273296945,30,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2014,may_july,0.7291034987902469,0.5365213036427504,131.642496,5.538511658045832,92,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2014,late_summer,0.25633890971899853,0.18863067622771656,56.35699199999999,4.548484591210994,61,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2014,fall_winter,0.17240713177969627,0.12686826939279455,39.925439999999995,4.318227470497527,92,0.10259146332909176,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2015,winter,0.1133313161720357,0.08632221197656952,26.301888,4.3088661989603345,90,0.1647381280562008,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2015,spring_transition,0.034070439497275604,0.02595077688813082,8.992512,3.788756634105932,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2015,may_july,0.5995579617603368,0.4566713880632249,112.45305599999999,5.331628886638187,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2015,late_summer,0.3203146224039386,0.24397728419896583,66.46752000000001,4.8191149963763005,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2015,fall_winter,0.2456127326477769,0.18707833887309433,52.02576,4.720983079301137,92,0.05245292057574649,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2016,winter,0.13102681815826078,0.09202598726153814,29.317248,4.469274133720362,91,0.16733048815397125,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2016,spring_transition,0.0333588205723189,0.023429389801255814,8.882784000000001,3.755446555080061,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2016,may_july,0.7263553763960124,0.510151826588906,131.41008000000002,5.527394674716099,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2016,late_summer,0.3095209588442714,0.21739039546375624,64.6272,4.7893295523289625,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2016,fall_winter,0.22354038944068638,0.15700240088453157,48.428928,4.615844262352681,92,0.05925284095255233,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2017,winter,0.1252049674405315,0.08751087756562408,28.290816000000007,4.4256400183202835,90,0.15909692791559293,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2017,spring_transition,0.041820028228474,0.02922972981747852,10.391327999999998,4.024512384603322,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2017,may_july,0.7639929817625307,0.5339859723997951,136.03248,5.616254160495607,92,0.04454136708349502,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2017,late_summer,0.28764030354041087,0.2010435839777651,61.285248,4.693467236037188,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2017,fall_winter,0.2120777706307722,0.14822983623932506,46.55750400000001,4.555179131397953,92,0.05298233969121993,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2018,winter,0.1329792408326932,0.10420102225227973,29.534111999999997,4.502564384962621,90,0.15992502240508538,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2018,spring_transition,0.0346119217121749,0.02712150860495672,9.086688,3.809080020374488,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2018,may_july,0.6825795004604369,0.5348615413281983,124.41859199999999,5.486153552199347,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2018,late_summer,0.27622124680126303,0.2164438306630385,59.54774400000001,4.638651748104281,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2018,fall_winter,0.14978790070178777,0.11737209715151257,36.140256,4.144627550557264,92,0.09126982177592487,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2019,winter,0.1408642542986288,0.12689873833945736,30.797280000000004,4.573918680436508,90,0.1543143403414623,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2019,spring_transition,0.04370563012680711,0.039372581419165525,10.717055999999996,4.078137701884602,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2019,may_july,0.45262929663943774,0.40775487695589036,91.705824,4.935665772322623,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2019,late_summer,0.2656878054014974,0.2393470754202365,57.87417599999999,4.590783381546557,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2019,fall_winter,0.20716545488896318,0.18662672786523316,45.840384,4.519278348300218,92,0.050318535061176145,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2020,winter,0.1197495184672564,0.05460318571184397,27.470620800000003,4.359185012202594,91,0.1609535680763618,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2020,spring_transition,0.0332468146622038,0.015159827100465196,8.863689599999999,3.750900151355169,30,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2020,may_july,1.0338128715926433,0.47139626899045123,172.8523584,5.980901164219504,92,0.1811733752702119,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2020,late_summer,0.6135388021123838,0.27976039972407185,108.93925440000001,5.631935021875702,61,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2020,fall_winter,0.3927386584602191,0.17908031847315978,74.0934432,5.300585875056538,92,0.0635585894082933,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2021,winter,0.2454494096364842,0.1223810259310445,46.79147520000001,5.2456010114528,90,0.15346328482594082,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2021,spring_transition,0.07587823268361779,0.03783287144755615,16.0229664,4.735592073863376,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2021,may_july,0.9645679787767654,0.48093339885299125,163.4595552,5.900958054098326,92,0.09900461633290686,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2021,late_summer,0.42842081498120144,0.21361053157660648,82.7680896,5.176159278916152,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2021,fall_winter,0.291300102671822,0.14524217219179297,58.8681216,4.948350563165012,92,0.04302558455366441,high,True,True,False,False,meets_core_annual_criteria
Mackenzie,2022,winter,0.17706493034103943,0.09714640415233568,36.5222304,4.848141211579555,90,0.16582638521676857,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2022,spring_transition,0.04991325024216381,0.027384828668458545,11.78712,4.234558589559219,30,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2022,may_july,1.0929795816449421,0.5996615815691005,180.0966528,6.068850057189666,92,0.2438883301890751,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2022,late_summer,0.2979354111529587,0.1634618092211185,62.935056,4.73401360210058,61,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2022,fall_winter,0.204767499301967,0.11234537638897661,45.322416000000004,4.51801817674441,92,0.05488688901235918,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2023,winter,0.1135097505624039,0.11158190875739575,26.305343999999998,4.315083298755131,90,0.16844605363914186,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2023,spring_transition,0.029629496139181893,0.029126270812411054,7.9764479999999995,3.714622867118702,28,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2023,may_july,0.5329960299339382,0.5239436619803578,102.982752,5.1755854216630635,92,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2023,late_summer,0.1903903721588487,0.18715679515863232,45.407520000000005,4.19292602103907,61,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2023,fall_winter,0.150751720148989,0.14819136329118465,36.260352,4.15748088019096,92,0.10919298786924717,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2024,winter,0.0855896076289394,0.10958064448722027,21.566304,3.9686729644979404,91,0.22553205394243142,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2024,spring_transition,0.027037805247717796,0.03461658730122603,7.6550400000000005,3.5320266448926985,30,0.23271516030618658,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2024,may_july,0.3850016089197974,0.4929187737014856,81.688608,4.713039165997322,92,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2024,late_summer,0.1670801026329178,0.21391318215735716,41.294016000000006,4.046109311163157,61,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2024,fall_winter,0.1163558896472625,0.14897081235268778,30.246048000000002,3.846978277865168,92,0.1694697729977816,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Mackenzie,2025,winter,0.09075341970216681,0.12354462631536284,22.413024,4.049137666660735,90,0.16678305993596196,low,False,False,False,False,outside_core_2003_2024_period;coverage_lt_0_95;annual_confidence_tier_low;outside_training_year_range
Mackenzie,2025,spring_transition,0.029060151342492502,0.0395602231856218,8.050752,3.6096194917560442,30,0.0,low,False,False,False,False,outside_core_2003_2024_period;coverage_lt_0_95;annual_confidence_tier_low;outside_training_year_range
Mackenzie,2025,may_july,0.26607493518957326,0.3622136614549563,57.215808,4.650374511700973,66,0.0,low,False,False,False,False,outside_core_2003_2024_period;coverage_lt_0_95;annual_confidence_tier_low;outside_training_year_range
Mackenzie,2025,late_summer,0.18617763362951512,0.2534477075411826,44.650656,4.169650578695158,61,0.0,low,False,False,False,False,outside_core_2003_2024_period;coverage_lt_0_95;annual_confidence_tier_low;outside_training_year_range
Mackenzie,2025,fall_winter,0.162513925727334,0.22123378150285544,35.493984000000005,4.578632979812493,62,0.0,low,False,False,False,False,outside_core_2003_2024_period;coverage_lt_0_95;annual_confidence_tier_low;outside_training_year_range
Ob,2000,winter,0.0646156622588777,0.01740265225935618,11.1748896,5.782219294486749,31,0.0,low,False,False,False,False,coverage_lt_0_90
Ob,2000,spring_transition,0.0727571326450044,0.019595358687744494,12.219033599999998,5.95440973703566,30,0.0,low,False,False,False,False,coverage_lt_0_90
Ob,2000,may_july,2.218713189699647,0.5975562696996887,210.2279616,10.553844373571907,92,0.0,low,False,False,False,False,coverage_lt_0_90
Ob,2000,late_summer,0.8353846054911356,0.2249904633637688,77.82825600000001,10.733692985374605,61,0.0,low,False,False,False,False,coverage_lt_0_90
Ob,2000,fall_winter,0.5215072535060508,0.14045525598943762,56.227824,9.2748965975645,92,0.10762896506322048,low,False,False,False,False,coverage_lt_0_90
Ob,2001,winter,0.1613697288652426,0.03349644539563072,27.399168,5.889584999998796,90,0.2649599971958602,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2001,spring_transition,0.041092981895643685,0.008529907274991698,8.125056,5.057562913491931,30,0.7281083664915096,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2001,may_july,2.452070839308922,0.5089904875760183,227.302848,10.787681988520118,92,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2001,late_summer,1.4499050532571593,0.3009651549073047,123.82848000000001,11.708978849269261,61,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2001,fall_winter,0.7130794037118058,0.14801800484605102,73.32422399999999,9.72501807467898,92,0.13923156442994983,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2002,winter,0.31643054802462167,0.052610800119817766,45.23471999999999,6.9953024584793715,90,0.034624981710706625,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Ob,2002,spring_transition,0.0799566924130116,0.0132938668186214,13.201056,6.056840635553191,30,0.0,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Ob,2002,may_july,2.620187720218401,0.43564116449997453,240.24038399999998,10.906524858944634,92,0.05247449166765278,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Ob,2002,late_summer,2.09725560987442,0.34869672470018326,170.02656,12.334870563013348,61,0.0,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Ob,2002,fall_winter,0.9007243745372931,0.14975744386140027,87.73056000000001,10.266939758931182,92,0.08560309978975435,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Ob,2003,winter,0.2696914082547768,0.06870111007538945,40.226112,6.7043866495171285,90,0.031260538560203374,high,True,True,False,False,meets_core_annual_criteria
Ob,2003,spring_transition,0.055419544193323504,0.0141175583997715,10.092384000000004,5.49122429282563,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2003,may_july,2.3916218304774253,0.6092410421881648,221.76720000000006,10.78438033432099,92,0.10194953479154456,high,True,True,False,False,meets_core_annual_criteria
Ob,2003,late_summer,0.7848527924760864,0.1999331696838413,73.64044799999999,10.657903554254448,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2003,fall_winter,0.42399012430438227,0.10800711965282823,47.626272,8.902442003110954,92,0.11461631896479463,high,True,True,False,False,meets_core_annual_criteria
Ob,2004,winter,0.1774414942109053,0.05098271296565376,29.677449599999996,5.979000776768552,91,0.025406743472966266,high,True,True,False,False,meets_core_annual_criteria
Ob,2004,spring_transition,0.0519145299231611,0.014916147937040422,9.6251328,5.393642976350705,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2004,may_july,2.0862266455356213,0.5994172598897357,195.2773056,10.68340552490512,92,0.016310739030374874,high,True,True,False,False,meets_core_annual_criteria
Ob,2004,late_summer,0.6626841527388927,0.19040324303072745,64.101024,10.33812116229057,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2004,fall_winter,0.5021578919537937,0.14428063617683745,54.907977599999995,9.145445050115963,92,0.13466428706780464,high,True,True,False,False,meets_core_annual_criteria
Ob,2005,winter,0.2276730883389338,0.06439688115056107,35.4294432,6.426098402216441,90,0.03151167560454456,high,True,True,False,False,meets_core_annual_criteria
Ob,2005,spring_transition,0.0609972467502673,0.017252950175827553,10.820044800000002,5.637430147264164,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2005,may_july,2.1250089669119423,0.6010545685680126,202.32901439999998,10.50273967484886,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2005,late_summer,0.6256897346423418,0.17697509957306035,61.306848,10.205870225824436,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2005,fall_winter,0.4960985864954187,0.14032050053253312,53.8053408,9.220248011056633,92,0.09434337052986384,high,True,True,False,False,meets_core_annual_criteria
Ob,2006,winter,0.2054478165384231,0.057119206132691315,32.9176224,6.241271439410763,90,0.02631076722706011,high,True,True,False,False,meets_core_annual_criteria
Ob,2006,spring_transition,0.05560073079046761,0.015458278684383299,10.1215872,5.493281803714433,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2006,may_july,1.9465376847162974,0.5411821314614361,184.06336319999997,10.575367367384395,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2006,late_summer,0.8642194865088376,0.24027284312634645,80.00639999999999,10.80187943100603,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2006,fall_winter,0.5250197706020125,0.14596754059513764,56.807827200000006,9.242032242381153,92,0.12472472379454483,high,True,True,False,False,meets_core_annual_criteria
Ob,2007,winter,0.27583794660310657,0.05365975783229764,40.633919999999996,6.788366630714224,90,0.034166972254510895,high,True,True,False,False,meets_core_annual_criteria
Ob,2007,spring_transition,0.070595053155305,0.013733112151978233,11.927520000000001,5.918669862243494,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2007,may_july,2.4317517893295504,0.47305750978284933,227.42380799999998,10.692599911657247,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2007,late_summer,1.6436805877250324,0.31975115598536935,137.98080000000002,11.912386272039551,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2007,fall_winter,0.7186339050730604,0.1397984642475021,73.54627199999999,9.771180585102462,92,0.11511210442992885,high,True,True,False,False,meets_core_annual_criteria
Ob,2008,winter,0.2451778314457142,0.06032763898342849,37.18915200000001,6.592724444099155,91,0.03668815714232201,high,True,True,False,False,meets_core_annual_criteria
Ob,2008,spring_transition,0.06945463404015591,0.01708977546376741,11.855808,5.858279253523469,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2008,may_july,2.287294659394617,0.5628040905942785,213.21360000000004,10.727714645757223,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2008,late_summer,0.8019901483876155,0.1973350194628294,75.28031999999999,10.653383890871064,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2008,fall_winter,0.6601872661630095,0.1624434754956915,68.863392,9.586911811765157,92,0.13258151453883477,high,True,True,False,False,meets_core_annual_criteria
Ob,2009,winter,0.3037956580030726,0.07705250484491619,43.751232,6.9437052196170646,90,0.03174754769693401,high,True,True,False,False,meets_core_annual_criteria
Ob,2009,spring_transition,0.06196224677743589,0.015715650287444146,10.933056,5.667422427675979,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2009,may_july,2.2325055534718237,0.5662363514538782,209.81030400000006,10.640590623575035,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2009,late_summer,0.828324465769267,0.21009014852741423,77.42303999999999,10.698681758934674,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2009,fall_winter,0.5161217726264427,0.13090534488634292,55.484351999999994,9.302114092031703,92,0.09579494566862948,high,True,True,False,False,meets_core_annual_criteria
Ob,2010,winter,0.176127284419193,0.04934826815791636,29.147904000000008,6.042536863686562,90,0.26487245015728134,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2010,spring_transition,0.05621490873850521,0.015750588558999266,10.166688,5.5293236832395145,30,0.147103612141952,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2010,may_july,1.9243885254268458,0.5391852903764673,186.96441599999997,10.29280633501324,92,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2010,late_summer,0.817430288695576,0.22903191416353014,76.34217599999998,10.707453357048385,61,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2010,fall_winter,0.5949061756973649,0.16668393874308157,63.084096,9.430366977080398,92,0.11293315421667638,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2011,winter,0.2580998974645578,0.06522249971523485,38.94048,6.628061530432143,90,0.028658542863157555,medium,True,False,False,False,meets_core_annual_criteria
Ob,2011,spring_transition,0.1285294926743077,0.03247972928970445,18.545759999999998,6.930397712162198,30,0.0,medium,True,False,False,False,meets_core_annual_criteria
Ob,2011,may_july,2.3458908244271797,0.5928125703699062,223.35264,10.503080798271217,92,0.14579284055379108,medium,True,False,False,False,meets_core_annual_criteria
Ob,2011,late_summer,0.6328642268052347,0.1599263977168177,61.93497600000001,10.218204117900004,61,0.0,medium,True,False,False,False,meets_core_annual_criteria
Ob,2011,fall_winter,0.5918373546567086,0.14955880290833207,62.50780800000001,9.468214829365204,92,0.11519961515366367,medium,True,False,False,False,meets_core_annual_criteria
Ob,2012,winter,0.2450623538310693,0.09004683534769213,37.48032,6.5384274688976625,91,0.031359274414653845,high,True,True,False,False,meets_core_annual_criteria
Ob,2012,spring_transition,0.08061473191366339,0.02962144685932447,13.144032,6.1331813490460885,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2012,may_july,1.4441116190201744,0.5306309971675153,149.162688,9.681453441092314,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2012,late_summer,0.45339110323775356,0.16659610659539195,46.922112,9.66263204942174,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2012,fall_winter,0.498318986317249,0.1831046140300691,54.455327999999994,9.150968410607199,92,0.1335974802120444,high,True,True,False,False,meets_core_annual_criteria
Ob,2013,winter,0.1967883000346177,0.053547945144820266,31.700159999999993,6.2078014759112286,90,0.08625437331822713,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2013,spring_transition,0.04353271386338199,0.011845660405377078,8.477568,5.135047440891475,30,0.7838934794443015,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2013,may_july,1.7678654209480416,0.4810527890514699,173.766816,10.17378036637355,92,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2013,late_summer,0.951423995285745,0.25889140716223774,86.9616,10.940737006744905,61,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2013,fall_winter,0.7153821303185414,0.19466219823609004,73.24819199999999,9.766550010115553,92,0.10570534585108964,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2014,winter,0.29868260791174917,0.06037715288538026,43.607808000000006,6.849291941290738,90,0.0291830187818302,high,True,True,False,False,meets_core_annual_criteria
Ob,2014,spring_transition,0.08490059237394819,0.01716221805367321,13.808448000000002,6.148452916211112,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2014,may_july,2.507395946737362,0.5068571935901773,232.121376,10.802089794338313,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2014,late_summer,1.2607812328813288,0.254860441272114,110.06495999999999,11.45488294259437,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2014,fall_winter,0.7951871596519393,0.1607429941986516,80.34163199999999,9.897572900335698,92,0.15852577583560062,high,True,True,False,False,meets_core_annual_criteria
Ob,2015,winter,0.35157709839561546,0.06091593696282038,49.18060799999999,7.148693615085444,90,0.03669741018136209,high,True,True,False,False,meets_core_annual_criteria
Ob,2015,spring_transition,0.09532792319494889,0.01651697390597871,15.008544000000002,6.3515770213919795,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2015,may_july,2.5285623769888224,0.43811086406398103,234.55094400000002,10.780439992553713,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2015,late_summer,1.895913271570224,0.3284950409596606,155.75328000000002,12.172541545001343,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2015,fall_winter,0.9001319409130242,0.15596118410755608,88.73884799999999,10.14360633702422,92,0.12898675799369408,high,True,True,False,False,meets_core_annual_criteria
Ob,2016,winter,0.43826843772715,0.09413170759524933,58.618944,7.476566581055347,91,0.030178295368278714,high,True,True,False,False,meets_core_annual_criteria
Ob,2016,spring_transition,0.11223775429635481,0.024106530516690726,16.889471999999998,6.645427062276207,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2016,may_july,2.601640046428951,0.5587826980846948,242.03232,10.74914311621256,92,0.013224225180402475,high,True,True,False,False,meets_core_annual_criteria
Ob,2016,late_summer,0.9916839926948154,0.21299482141890713,89.7696,11.046991327741447,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2016,fall_winter,0.5120763589215037,0.10998424238445419,56.05199999999999,9.135737510196035,92,0.18532150326133148,high,True,True,False,False,meets_core_annual_criteria
Ob,2017,winter,0.32372162595472953,0.06943967310515166,46.187712000000005,7.008825766358238,90,0.03611255402134281,high,True,True,False,False,meets_core_annual_criteria
Ob,2017,spring_transition,0.0904970169469524,0.01941199712949216,14.475456,6.251755865027947,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2017,may_july,2.5221289793859674,0.5410074515135513,232.914528,10.828560163434595,92,0.013633342258602578,high,True,True,False,False,meets_core_annual_criteria
Ob,2017,late_summer,1.1077131308612034,0.2376092035075924,98.63424,11.230513165217332,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2017,fall_winter,0.6178509679003029,0.13253167474420863,64.68336,9.551930634096744,92,0.11259091835727461,high,True,True,False,False,meets_core_annual_criteria
Ob,2018,winter,0.28716574387208227,0.06422141487109123,42.361056,6.779003428811761,90,0.028877673999335267,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2018,spring_transition,0.0665404137754682,0.014881021187095224,11.537856000000001,5.767138519970233,30,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2018,may_july,2.1347209132445033,0.4774065163724359,197.67455999999999,10.799168660066865,92,0.30006062778037934,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2018,late_summer,1.262271638048198,0.28229296939824233,109.92672,11.48284637300377,61,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2018,fall_winter,0.7207964215936371,0.16119807817113116,73.98259200000001,9.742784107829605,92,0.12288254830728339,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2019,winter,0.3098985667535362,0.07003307976566711,44.63164799999999,6.943471295380809,90,0.03215078102855636,high,True,True,False,False,meets_core_annual_criteria
Ob,2019,spring_transition,0.0800330038638662,0.01808642680152095,13.205375999999998,6.06063802074761,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2019,may_july,2.248470174240703,0.508125264059569,211.55904000000004,10.62809783141721,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2019,late_summer,1.0674076018991845,0.2412203531929759,95.79167999999999,11.143009517101978,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2019,fall_winter,0.7192219069083395,0.1625348761802629,73.84608,9.73947306219022,92,0.152066652368919,high,True,True,False,False,meets_core_annual_criteria
Ob,2020,winter,0.34062529120536816,0.07264028244693967,48.04185600000002,7.090177598579306,91,0.03418653267878595,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2020,spring_transition,0.12216097317240242,0.02605152296188769,17.970336,6.79792371007441,30,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2020,may_july,2.7977779365601805,0.5966420720445454,257.10911999999996,10.881675206854528,92,0.2348806739762694,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
