river,analysis_cohort,metric,unit,n_years,year_min,year_max,mean_value,median_value,slope_ols_per_year,intercept_ols,slope_ols_p_value,slope_ols_r2,slope_theilsen_per_year,kendall_tau,kendall_p_value,slope_percent_per_year,total_change_percent_over_period,trend_direction,detectable_trend,trend_language,month
Ob,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.2027800702438537,0.20581271253084993,-0.000907361149516066,2.0297517447944524,0.34641874679755025,0.04442676506489809,-0.001041424959450064,-0.16883116883116883,0.2876167582552455,-0.447460713681042,-9.396674987301882,flat_or_uncertain,False,no detectable trend,7
Ob,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,74.9547490909091,78.20928,0.1759076679841904,-279.2353403952583,0.7115951312360292,0.006982788821298738,0.27333818181818326,0.08225108225108224,0.6157664135385533,0.23468515353288721,4.928388224190631,flat_or_uncertain,False,no detectable trend,7
Ob,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,11.127312135191941,11.248087063671116,0.0041020824315432585,2.8677691592795895,0.7932740680170172,0.0035144841371199764,0.0067624266836947555,0.09956709956709957,0.5394123595200279,0.036864989331698114,0.7741647759656604,flat_or_uncertain,False,no detectable trend,7
Ob,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.6101583252795332,0.5628647193350189,0.008106171950208284,-15.711618896464847,0.33557375823598623,0.04641984934380864,0.007765342077880743,0.12554112554112554,0.4343099494437716,1.3285358265815002,27.899252358211502,flat_or_uncertain,False,no detectable trend,8
Ob,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.14329479166824244,0.14114061198426753,0.0008711287940319451,-1.610723035115079,0.48850111576084276,0.0242970558356883,0.0008916953415964826,0.09090909090909091,0.5770090763883768,0.607927743842073,12.766482620683533,flat_or_uncertain,False,no detectable trend,8
Ob,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,54.109021090909096,50.872319999999995,0.5979914263128181,-1149.9467157899503,0.343142753563763,0.045020300235417185,0.5859952941176478,0.12554112554112554,0.4343099494437716,1.1051603120080973,23.20836655217004,flat_or_uncertain,False,no detectable trend,8
Ob,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,11.052419395917521,11.059614505987575,0.019049308268204147,-27.303362802111533,0.43787953056674744,0.030380031780946608,0.02314237040782121,0.1341991341991342,0.4020304086977944,0.17235419310309985,3.6194380551650966,flat_or_uncertain,False,no detectable trend,8
Ob,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.3480318446622526,0.30094452814932826,0.0025273838977120967,-4.740855633381054,0.5862969125893486,0.015067781135721851,0.0036138725633223863,0.22943722943722944,0.14394595959507928,0.7261932884804825,15.250059058090129,flat_or_uncertain,False,no detectable trend,9
Ob,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.08255400279112454,0.0797167923036946,0.00017311861497047723,-0.26602032845193135,0.7793020144232758,0.004017636185710673,0.0005235670838464185,0.1774891774891775,0.26275316600189397,0.209703477865872,4.403773035183312,flat_or_uncertain,False,no detectable trend,9
Ob,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,32.584542545454546,29.09088,0.20649990287972853,-383.2030119028788,0.5573034913859369,0.01749986841857601,0.30101759999999944,0.22943722943722944,0.14394595959507928,0.6337357739230705,13.30845125238448,flat_or_uncertain,False,no detectable trend,9
Ob,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,10.51478879538788,10.342409219037688,0.015930532686474014,-21.561338768827547,0.4144335152596761,0.0335662378201519,0.02349274616084429,0.22943722943722944,0.14394595959507928,0.15150596932067387,3.1816253557341514,flat_or_uncertain,False,no detectable trend,9
Ob,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.2838143499007403,0.2721557658549415,0.0019934478016499133,-3.72999279872136,0.23686689740202022,0.0692052369368148,0.002394123053472138,0.1948051948051948,0.21747455727039447,0.7023773823793938,14.74992502996727,flat_or_uncertain,False,no detectable trend,10
Ob,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.06940177799812887,0.06832412831319587,3.1166334673557537e-05,0.006648363132920776,0.9260240543507037,0.00044184982141883087,-2.4797788754166934e-05,-0.012987012987012986,0.9555771436337516,0.0449071127174837,0.9430493670671577,flat_or_uncertain,False,no detectable trend,10
Ob,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,27.62503330909091,26.745552,0.15879354037267085,-292.10576023128186,0.24172087741136816,0.06783923994825304,0.1859632941176475,0.18614718614718614,0.23937855648715442,0.5748175526015192,12.071168604631904,flat_or_uncertain,False,no detectable trend,10
Ob,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,10.233645706121392,10.175626925446252,0.012210992959001984,-14.353188616829103,0.22533414147549227,0.07258257799193431,0.015440474827820428,0.1948051948051948,0.21747455727039447,0.1193220217864081,2.50576245751457,flat_or_uncertain,False,no detectable trend,10
Ob,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.17714819533899615,0.15857209528181082,-0.00042610171134412636,1.0351039911303945,0.8128846273291523,0.0028682456578201015,-0.0002455450040612743,-0.0303030303030303,0.8672669832921104,-0.24053404017394886,-5.051214843652926,flat_or_uncertain,False,no detectable trend,11
Ob,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.04313560651928495,0.04176998897739223,-0.0003516134866420626,0.751109361873078,0.342179569453687,0.04519619422437638,-0.0003638782927361393,-0.14285714285714285,0.3711989339777388,-0.8151351401187884,-17.117837942494557,flat_or_uncertain,False,no detectable trend,11
Ob,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,18.982566981818184,17.4016944,-0.03611071168831167,91.69148496623373,0.8173994738870388,0.002729235772970146,-0.025761600000000644,-0.0303030303030303,0.8672669832921104,-0.1902309193635355,-3.9948493066342454,flat_or_uncertain,False,no detectable trend,11
Ob,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,9.226195383217172,9.118792550384882,-0.005757501346190281,20.818924343771304,0.7266927105146259,0.0062434195586284725,-0.003227790414988737,-0.05627705627705628,0.7380940484479567,-0.062403852368695896,-1.3104808997426138,flat_or_uncertain,False,no detectable trend,11
Ob,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.13522225224118498,0.1259858260724229,0.0007121382103715114,-1.2986680343418533,0.611556761284143,0.013134634074105405,0.0005617829099626138,0.09956709956709957,0.5394123595200279,0.5266427666811289,11.059498100303708,flat_or_uncertain,False,no detectable trend,12
Ob,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.0326971119352152,0.03313312197984883,-2.975426188030141e-05,0.09260731823120208,0.9058854613103485,0.0007163439385171529,-4.4546732554939794e-05,-0.012987012987012986,0.9555771436337516,-0.09099966363774073,-1.9109929363925553,flat_or_uncertain,False,no detectable trend,12
Ob,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,16.24963287272727,15.430608,0.06826263489553934,-121.19718248944119,0.6087791830184766,0.013339109118365713,0.05812251428571472,0.10822510822510822,0.5030535233842987,0.4200872440023467,8.821832124049282,flat_or_uncertain,False,no detectable trend,12
Ob,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,8.215966940743629,8.16641020380301,0.008213655820214124,-8.32222905325751,0.616276729920135,0.012791642033647372,0.007201104370596908,0.09956709956709957,0.5394123595200279,0.09997187037696022,2.0994092779161644,flat_or_uncertain,False,no detectable trend,12
Yenisey,core_2003_2024,monthly_flux_TgC,Tg C/year,14,2007,2024,0.01892810337186817,0.017343664031407448,0.00015373094586223406,-0.29088367566792267,0.7161394974892153,0.011420539582687787,0.0004979125074116497,0.09890109890109891,0.667174486232646,0.8121835708627635,13.80712070466698,flat_or_uncertain,False,no detectable trend,2
Yenisey,core_2003_2024,monthly_fraction_of_annual,fraction/year,14,2007,2024,0.0049419701174529896,0.005287045160619562,2.4364098173700813e-05,-0.04415864887346092,0.8158636262015855,0.0046998566983594975,3.698988501634727e-05,0.07692307692307693,0.7471887597172815,0.4930037534556698,8.381063808746386,flat_or_uncertain,False,no detectable trend,2
Yenisey,core_2003_2024,monthly_Q_volume_km3,km3/year,14,2007,2024,5.612852571428571,5.759855999999999,0.020795079594790107,-36.29517426338629,0.8452207383322135,0.0033053555648376895,0.051667200000000156,0.1208791208791209,0.5906396351113613,0.37049039379093096,6.298336694445826,flat_or_uncertain,False,no detectable trend,2
Yenisey,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,14,2007,2024,3.4026582547168536,3.568017889794434,0.012645161656038021,-22.080955385530054,0.6953475540910821,0.013233877637601298,0.019748026452268825,0.14285714285714285,0.5182528584593317,0.37162596738914255,6.317641445615423,flat_or_uncertain,False,no detectable trend,2
Yenisey,core_2003_2024,monthly_flux_TgC,Tg C/year,14,2007,2024,0.03152498031612062,0.0289055750383925,0.00017448418385307345,-0.3201105027717804,0.8382942075076804,0.003611485187946391,7.08743720676747e-05,0.01098901098901099,1.0,0.5534791206954353,9.4091450518224,flat_or_uncertain,False,no detectable trend,3
Yenisey,core_2003_2024,monthly_fraction_of_annual,fraction/year,14,2007,2024,0.007964461921705203,0.008449344368516099,1.8356602125898883e-05,-0.029029336105445586,0.9212716079275556,0.0008482107129572586,4.919059813463392e-05,0.05494505494505495,0.8299103030594847,0.2304813847608767,3.918183540934904,flat_or_uncertain,False,no detectable trend,3
Yenisey,core_2003_2024,monthly_Q_volume_km3,km3/year,14,2007,2024,9.134454857142858,8.6616,-0.04871253256150513,107.30412583502184,0.791385047773812,0.006059784816422252,-0.01604571428571422,-0.01098901098901099,1.0,-0.5332834123474096,-9.065818009905962,flat_or_uncertain,False,no detectable trend,3
Yenisey,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,14,2007,2024,3.2979105528187214,3.3966349516203866,0.029284567907367363,-55.71886079992862,0.35910526039543,0.07044020920884277,0.026677879664767375,0.2527472527472528,0.23311184869840623,0.8879733830966965,15.09554751264384,flat_or_uncertain,False,no detectable trend,3
Yenisey,core_2003_2024,monthly_flux_TgC,Tg C/year,14,2007,2024,0.03769317476254176,0.033994247771973504,0.0005876949550253499,-1.1466800724578312,0.49411828847629247,0.03979837934578739,0.00038501586675536437,0.1208791208791209,0.5906396351113613,1.5591548303577278,26.505632116081372,flat_or_uncertain,False,no detectable trend,4
Yenisey,core_2003_2024,monthly_fraction_of_annual,fraction/year,14,2007,2024,0.009820918070433384,0.008779155924127504,0.00012283374336737027,-0.23772417017006553,0.5649601720007514,0.028359036430863068,0.00019424036261492302,0.1208791208791209,0.5906396351113613,1.25073585266097,21.262509495236493,flat_or_uncertain,False,no detectable trend,4
Yenisey,core_2003_2024,monthly_Q_volume_km3,km3/year,14,2007,2024,10.668918857142856,10.20168,-0.015883971056439884,42.67965881331392,0.9313976051838875,0.0006436110875403546,0.05183999999999992,0.05494505494505495,0.8299103030594847,-0.14888079353800263,-2.530973490146045,flat_or_uncertain,False,no detectable trend,4
Yenisey,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,14,2007,2024,3.479762221390086,3.3182535176355694,0.04848094904961247,-94.2232018133075,0.17104493352184,0.1501429671461032,0.04923752150897084,0.2087912087912088,0.3308114209974329,1.3932259150237407,23.684840555403593,flat_or_uncertain,False,no detectable trend,4
Yenisey,core_2003_2024,monthly_flux_TgC,Tg C/year,14,2007,2024,0.8531200977765193,0.7860599660921459,0.0020335543675397416,-3.245072968349642,0.9330835942418049,0.0006123008614242918,-0.005556766410601932,-0.03296703296703297,0.9144846237132943,0.23836671681276522,4.052234185817008,flat_or_uncertain,False,no detectable trend,5
Yenisey,core_2003_2024,monthly_fraction_of_annual,fraction/year,14,2007,2024,0.21436842533591632,0.19259340579135992,0.0011234634043029365,-2.0497313238785875,0.8446780457148259,0.003328834795640869,-0.0011388629900595353,-0.05494505494505495,0.8299103030594847,0.5240806347961291,8.909370791534196,flat_or_uncertain,False,no detectable trend,5
Yenisey,core_2003_2024,monthly_Q_volume_km3,km3/year,14,2007,2024,94.09250057142856,87.563808,0.25411352821997135,-418.01886265701944,0.8972705188886576,0.001447096270658718,-0.6787199999999992,-0.03296703296703297,0.9144846237132943,0.2700677808292127,4.591152274096615,flat_or_uncertain,False,no detectable trend,5
Yenisey,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,14,2007,2024,8.566035754612049,8.724965760737959,-0.0023250568156276104,13.251689540049005,0.9761679705392422,7.75260653290844e-05,-0.03663227693384235,-0.03296703296703297,0.9144846237132943,-0.027142740028557245,-0.46142658048547325,flat_or_uncertain,False,no detectable trend,5
Yenisey,core_2003_2024,monthly_flux_TgC,Tg C/year,14,2007,2024,1.7203217954333638,1.8304671855855332,-0.019304407714180825,40.62421888456892,0.38721289910221757,0.06287536610228411,-0.006321811484900431,-0.05494505494505495,0.8299103030594847,-1.122139344245062,-19.076368852166052,flat_or_uncertain,False,no detectable trend,6
Yenisey,core_2003_2024,monthly_fraction_of_annual,fraction/year,14,2007,2024,0.4435660043716626,0.44372736699666393,-0.005496300709974814,11.520182306602335,0.33955126059245966,0.07616148471525323,-0.0028725842951204863,-0.1208791208791209,0.5906396351113613,-1.2391167618358507,-21.064984951209464,flat_or_uncertain,False,no detectable trend,6
Yenisey,core_2003_2024,monthly_Q_volume_km3,km3/year,14,2007,2024,165.79419428571427,175.25376,-1.52529447178003,3239.6983533429834,0.36721635415723275,0.06818093844610894,-0.5587200000000033,-0.05494505494505495,0.8299103030594847,-0.919992692356573,-15.639875770061739,flat_or_uncertain,False,no detectable trend,6
Yenisey,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,14,2007,2024,10.240507566805965,10.483504428899856,-0.03604660833546516,82.88472239372125,0.36958258485512097,0.06753382781243059,-0.003891820425189844,-0.03296703296703297,0.9144846237132943,-0.3520002119065683,-5.984003602411661,flat_or_uncertain,False,no detectable trend,6
Yenisey,core_2003_2024,monthly_flux_TgC,Tg C/year,14,2007,2024,0.43627590272855116,0.44345956363707006,0.004058805030543159,-7.743375892396069,0.5431186670322837,0.031611285203193194,0.0008567974922611549,0.05494505494505495,0.8299103030594847,0.9303298681312978,15.815607758232062,flat_or_uncertain,False,no detectable trend,7
Yenisey,core_2003_2024,monthly_fraction_of_annual,fraction/year,14,2007,2024,0.10951366632082515,0.11238544086933488,0.0008090795362833029,-1.5210127648718255,0.3846041862214532,0.06354702557770245,0.0009157451012456151,0.18681318681318684,0.3879883441211566,0.7387932150066718,12.55948465511342,flat_or_uncertain,False,no detectable trend,7
Yenisey,core_2003_2024,monthly_Q_volume_km3,km3/year,14,2007,2024,62.400548571428565,63.529920000000004,0.39812769898697586,-739.9405156584669,0.5403091183786617,0.032046617433101596,0.14621538461538547,0.01098901098901099,1.0,0.6380195496699003,10.846332344388303,flat_or_uncertain,False,no detectable trend,7
Yenisey,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,14,2007,2024,6.863916074153132,6.980067654241818,0.015521213661090352,-24.415764085418523,0.6809110976856005,0.014582548190494756,0.012812719198694771,0.05494505494505495,0.8299103030594847,0.2261276725037078,3.844170432563032,flat_or_uncertain,False,no detectable trend,7
Yenisey,core_2003_2024,monthly_flux_TgC,Tg C/year,14,2007,2024,0.3039956195204729,0.2848393105111182,0.005787404787068987,-11.359278570648412,0.31778898459363164,0.08302589208577899,0.0073601822628159876,0.14285714285714285,0.5182528584593317,1.9037790071442882,32.3642431214529,flat_or_uncertain,False,no detectable trend,8
Yenisey,core_2003_2024,monthly_fraction_of_annual,fraction/year,14,2007,2024,0.07564672768927662,0.06794957726865797,0.001299019408592656,-2.54224852902738,0.17845072594615813,0.14546335058518448,0.001387284709488422,0.2527472527472528,0.23311184869840623,1.7172182436343508,29.192710141783962,flat_or_uncertain,False,no detectable trend,8
Yenisey,core_2003_2024,monthly_Q_volume_km3,km3/year,14,2007,2024,48.44694857142857,46.87632000000001,0.5769200578871194,-1114.2118023733706,0.3378840987509143,0.07666814568237833,0.7227105882352932,0.14285714285714285,0.5182528584593317,1.1908284729976908,20.244084040960743,flat_or_uncertain,False,no detectable trend,8
Yenisey,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,14,2007,2024,6.094897312670095,6.076391349755177,0.0366487042325486,-67.76271277426748,0.3975108024405094,0.060281353185143265,0.043195702268425194,0.14285714285714285,0.5182528584593317,0.6013014223613439,10.222124180142846,flat_or_uncertain,False,no detectable trend,8
Yenisey,core_2003_2024,monthly_flux_TgC,Tg C/year,14,2007,2024,0.33829654267530435,0.34095949110057544,0.0052298026147645825,-10.201249955393834,0.40677615108793963,0.05802317964597358,0.007468573036313546,0.16483516483516486,0.4505630133066889,1.545922572369924,26.280683730288708,flat_or_uncertain,False,no detectable trend,9
Yenisey,core_2003_2024,monthly_fraction_of_annual,fraction/year,14,2007,2024,0.08430016543974388,0.08200175771150904,0.0011867235837808234,-2.3072869197596955,0.26648936497244535,0.10167674583766174,0.0014864965670631325,0.2967032967032967,0.15716301603764402,1.407735770849786,23.931508104446362,flat_or_uncertain,False,no detectable trend,9
Yenisey,core_2003_2024,monthly_Q_volume_km3,km3/year,14,2007,2024,50.769874285714295,51.46416000000001,0.517787322720695,-992.7195202315492,0.41680684662643797,0.05565600573572779,0.8072228571428569,0.14285714285714285,0.5182528584593317,1.0198711933119575,17.33781028630328,flat_or_uncertain,False,no detectable trend,9
Yenisey,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,14,2007,2024,6.474740167631786,6.623918606579426,0.03444284115138427,-62.937425564165046,0.4471215364820834,0.04896000999491755,0.0542608901453462,0.16483516483516486,0.4505630133066889,0.5319571173461027,9.043270994883747,flat_or_uncertain,False,no detectable trend,9
Yenisey,core_2003_2024,monthly_flux_TgC,Tg C/year,14,2007,2024,0.19293624892748398,0.18660926679894113,0.004492044913143281,-8.859817692459982,0.18642882996974228,0.1406398172643785,0.0003895232046585012,0.03296703296703297,0.9144846237132943,2.328253471348268,39.58030901292056,flat_or_uncertain,False,no detectable trend,10
Yenisey,core_2003_2024,monthly_fraction_of_annual,fraction/year,14,2007,2024,0.048110783767800334,0.04637388144657409,0.0009590860644715561,-1.8847216607322341,0.052466402220096534,0.27843891874263543,0.0008250741739278776,0.2527472527472528,0.23311184869840623,1.9934949908537032,33.88941484451295,flat_or_uncertain,False,no detectable trend,10
Yenisey,core_2003_2024,monthly_Q_volume_km3,km3/year,14,2007,2024,30.47136685714286,31.35024,0.28626658176555725,-546.437585852388,0.411658494293222,0.056861110661678475,-0.04492800000000064,-0.01098901098901099,1.0,0.9394609145944921,15.970835548106363,flat_or_uncertain,False,no detectable trend,10
Yenisey,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,14,2007,2024,6.1879361116364535,6.101531431610428,0.07244033981628156,-139.8000458581184,0.1105274900214064,0.19833514925036885,0.06656406149718284,0.3626373626373627,0.07945689917354104,1.170670454726529,19.901397730350993,flat_or_uncertain,False,no detectable trend,10
Yenisey,core_2003_2024,monthly_flux_TgC,Tg C/year,10,2007,2024,0.010165423413413508,0.0089882383136122,0.00015424600759903208,-0.3005323096933168,0.5841275118613738,0.039067812107671816,-1.043531367566665e-05,-0.022222222222222223,1.0,1.5173593988765972,25.795109780902152,flat_or_uncertain,False,no detectable trend,11
Yenisey,core_2003_2024,monthly_fraction_of_annual,fraction/year,10,2007,2024,0.0024736277512533863,0.0025580995329724564,2.1631289911200193e-05,-0.04109827951687716,0.6701924757137094,0.02383856367451126,2.0733444802322355e-05,0.022222222222222223,1.0,0.8744763596802158,14.866098114563666,flat_or_uncertain,False,no detectable trend,11
Yenisey,core_2003_2024,monthly_Q_volume_km3,km3/year,10,2007,2024,2.1815135999999997,2.057184,0.006181308221658821,-10.269495550887363,0.9027276114209687,0.0019852126227125535,0.017280000000000018,0.06666666666666667,0.8618005952380953,0.2833495157517616,4.816941767779948,flat_or_uncertain,False,no detectable trend,11
Yenisey,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,10,2007,2024,4.55282870746552,4.5686430959667295,0.04783021868328235,-91.7915807862701,0.2972272256460694,0.13449863316575955,-0.001932996620218545,-0.022222222222222223,1.0,1.0505604703478642,17.85952799591369,flat_or_uncertain,False,no detectable trend,11
Yukon,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.021652649637827707,0.01993108512708005,0.0013011249915987478,-2.5981625209462513,2.069049472400289e-06,0.6840604843129658,0.0012189289839445,0.6277056277056278,1.3534064498516341e-05,6.009079781744821,126.19067541664121,increasing,True,detectable increasing trend,1
Yukon,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.015283663007843428,0.015041479932624169,0.0006399265543412469,-1.2732084541582571,0.0002012868201507091,0.5070634480870372,0.0005820322560758735,0.5584415584415584,0.0001501557637200038,4.186997279466596,87.92694286879852,increasing,True,detectable increasing trend,1
Yukon,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,5.526399272727274,5.3866944,0.15176703963862231,-300.0565350396388,1.7094896773311408e-06,0.689918258503807,0.14823698823529416,0.6277056277056278,1.3534064498516341e-05,2.746219231527319,57.67060386207371,increasing,True,detectable increasing trend,1
Yukon,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,3.718279370351684,3.6998897432254827,0.12485111643525482,-247.66944357203388,2.377595955339869e-06,0.6797275927709178,0.12384291590332663,0.6277056277056278,1.3534064498516341e-05,3.3577658911478214,70.51308371410425,increasing,True,detectable increasing trend,1
Yukon,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.015472125607649283,0.014929125161651602,0.0007742521024541799,-1.5434844826838419,3.7287652926205224e-06,0.6653014455319403,0.0007134395234264628,0.6536796536796536,4.819929613011978e-06,5.004174100495904,105.087656110414,increasing,True,detectable increasing trend,2
Yukon,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.011008800231535876,0.011296660156274577,0.00034882918645631094,-0.6913587666982463,0.0006978169942857891,0.4448743110460784,0.00036040091354857867,0.5411255411255411,0.00025589009347005374,3.1686394440790444,66.54142832565994,increasing,True,detectable increasing trend,2
Yukon,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,4.173347781818182,4.1198112,0.09273076363636368,-182.54004480000006,3.4334426162311316e-06,0.6679931020642116,0.08758080000000007,0.645021645021645,6.8601220585193396e-06,2.2219754615313683,46.66148469215873,increasing,True,detectable increasing trend,2
Yukon,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,3.574242981351107,3.6228708762013224,0.1013081964690336,-200.40981060904804,2.4873944867056337e-06,0.6783079389655244,0.0967424216095925,0.645021645021645,6.8601220585193396e-06,2.834395898589354,59.52231387037642,increasing,True,detectable increasing trend,2
Yukon,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.011275556383112355,0.01101179736126675,0.0005248574186577747,-1.045524856084317,0.00011479604103134056,0.5329919175337541,0.00046119245485388874,0.5930735930735931,4.7784020793807914e-05,4.654825011064332,97.75132523235096,increasing,True,detectable increasing trend,3
Yukon,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.008032427563624591,0.007616108860341529,0.00023029106350606798,-0.4556586288058433,0.007471367242710932,0.3068908705261431,0.00021314273899896455,0.341991341991342,0.02657260837891985,2.8670169968162194,60.20735693314061,increasing,True,detectable increasing trend,3
Yukon,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,4.000909090909092,3.985545600000001,0.06964181501976283,-136.22288545138335,9.059687324391943e-05,0.5435357181797102,0.06386111999999997,0.5930735930735931,4.7784020793807914e-05,1.7406497732728718,36.55364523873031,increasing,True,detectable increasing trend,3
Yukon,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,2.7181129655555902,2.762932353062597,0.07899206270952573,-156.3324053000745,6.793693125474086e-05,0.5560541688160664,0.07529907195636243,0.5930735930735931,4.7784020793807914e-05,2.9061361212917625,61.028858547127015,increasing,True,detectable increasing trend,3
Yukon,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.006797276798915644,0.004746725193886124,0.0003725304021104898,-0.7432926878505556,0.012098089842829696,0.27571234711222814,0.0003074349161710198,0.4112554112554112,0.006938579333071466,5.480583079534422,115.09224467022285,increasing,True,detectable increasing trend,4
Yukon,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.004696854379473989,0.0037829435520321903,0.00020403152867446938,-0.4061206286065701,0.04511834290755783,0.18592209217375627,0.00016418915968916705,0.36796536796536794,0.016542352747196835,4.344003713764686,91.2240779890584,increasing,True,detectable increasing trend,4
Yukon,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,3.90988669090909,3.6299231999999995,0.061489918915866755,-119.90006504618862,0.004479255382130896,0.3388560865115244,0.050361600000000055,0.4112554112554112,0.006938579333071466,1.5726777724489427,33.026233221427795,increasing,True,detectable increasing trend,4
Yukon,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,1.610956982450392,1.309427413582596,0.06325226393820027,-125.74747645711585,0.011331316263048,0.2800069441405586,0.06282669410724852,0.3852813852813853,0.01182947469159795,3.9263782104217713,82.4539424188572,increasing,True,detectable increasing trend,4
Yukon,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.2731421123253285,0.2587935913876902,-0.00424197961717499,8.81436807150717,0.33974767468021216,0.04564313853849713,-0.0009910966159691708,-0.09090909090909091,0.5770090763883768,-1.5530302453407625,-32.613635152156014,flat_or_uncertain,False,no detectable trend,5
Yukon,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.19434639786902455,0.19733853751687158,-0.0052699822960599425,10.805455750985718,0.02079775408118421,0.23950387390647093,-0.004351612913646959,-0.3939393939393939,0.00994337285340617,-2.7116439274637494,-56.94452247673875,decreasing,True,detectable decreasing trend,5
Yukon,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,28.252065599999995,27.081345599999995,-0.3033144935064935,638.9757982753247,0.34003497121744797,0.04559012490562986,-0.13185051428571407,-0.10822510822510822,0.5030535233842987,-1.0736011228378768,-22.54562357959541,flat_or_uncertain,False,no detectable trend,5
Yukon,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,9.222692002994645,9.342645301641316,-0.01649692126555629,42.43924297119223,0.7750805761233137,0.004176758520262911,0.004474108893809836,0.0303030303030303,0.8672669832921104,-0.17887316696903327,-3.7563365063496987,flat_or_uncertain,False,no detectable trend,5
Yukon,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.36937907597318775,0.3805275780571252,0.004334673489244562,-8.35848599462074,0.22575373055575026,0.07245630533221367,0.0044711668085624075,0.16017316017316016,0.31397950542939346,1.1735027160984086,24.643557038066575,flat_or_uncertain,False,no detectable trend,6
Yukon,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.2629049570421122,0.2558471072333316,-0.0011677924646597958,2.614255084634611,0.5677156465320127,0.016599196413026818,-0.00011775786549362843,-0.004329004329004329,1.0,-0.4441880738189119,-9.32794955019715,flat_or_uncertain,False,no detectable trend,6
Yukon,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,41.04962181818181,41.782607999999996,0.3218667835121405,-607.029146783513,0.22825840147138035,0.07170800403364114,0.3255390000000009,0.16883116883116883,0.2876167582552455,0.784091958112945,16.465931120371845,flat_or_uncertain,False,no detectable trend,6
